category,from_dish,to_dish,E_reduction_pct,H_change,E_from,E_to,H_from,H_to
Protein Main,beef_tartare,chicken_sandwich,51.47295281153944,-0.8584783098697661,0.4750862509475642,0.2305453291832126,7.6014783098697665,6.743
Protein Main,beef_tartare,fish_and_chips,31.51351508117352,-0.8004783098697663,0.4750862509475642,0.3253698736066217,7.6014783098697665,6.801
Protein Main,beef_tartare,satay,50.512580544062715,-0.5354783098697666,0.4750862509475642,0.2351079257839079,7.6014783098697665,7.066
Protein Main,beef_tartare,tandoori_chicken,41.26179168804999,-0.5404783098697665,0.4750862509475642,0.2790571517430138,7.6014783098697665,7.061
Protein Main,beef_tartare,ackee_saltfish,68.85257741510115,-0.26152590640456275,0.4750862509475642,0.1479771222253908,7.6014783098697665,7.339952403465204
Protein Main,beef_tartare,escovitch_fish,39.05590233012613,-0.2417932087095771,0.4750862509475642,0.2895370287936256,7.6014783098697665,7.359685101160189
Protein Main,beef_tartare,fish_tacos,68.25763887409254,-0.42207754421234167,0.4750862509475642,0.1508035934353108,7.6014783098697665,7.179400765657425
Protein Main,beef_tartare,jerk_chicken,43.07075344333893,-0.8988711206912994,0.4750862509475642,0.2704630231587363,7.6014783098697665,6.702607189178467
Protein Main,beef_tartare,satay_indonesian,46.60337564994005,-0.40893027591705344,0.4750862509475642,0.253680020757254,7.6014783098697665,7.192548033952713
Protein Main,birria,buffalo_wings,51.354206265973005,-0.6710189466476439,0.7940919484839885,0.386292331318037,7.432018946647644,6.761
Protein Main,birria,butter_chicken,69.0989825099168,-0.13501894664764436,0.7940919484839885,0.2453824918883798,7.432018946647644,7.297
Protein Main,birria,ceviche,95.03602238597666,-0.1310189466476439,0.7940919484839885,0.039418546557507,7.432018946647644,7.301
Protein Main,birria,chicken_salad,91.41636736370766,-0.4790189466476438,0.7940919484839885,0.0681619356522414,7.432018946647644,6.953
Protein Main,birria,chicken_sandwich,70.96742642670665,-0.6890189466476437,0.7940919484839885,0.2305453291832126,7.432018946647644,6.743
Protein Main,birria,fish_and_chips,59.02617143672221,-0.6310189466476439,0.7940919484839885,0.3253698736066217,7.432018946647644,6.801
Protein Main,birria,fried_chicken,50.442852528167535,-0.384018946647644,0.7940919484839885,0.393529317972158,7.432018946647644,7.048
Protein Main,birria,hamburger,30.701562307319513,-0.7200189466476443,0.7940919484839885,0.5502933141427692,7.432018946647644,6.712
Protein Main,birria,kebab,45.9855053816694,-0.14601894664764448,0.7940919484839885,0.4289247527784806,7.432018946647644,7.286
Protein Main,birria,kung_pao_chicken,69.68134586905929,-0.9430189466476442,0.7940919484839885,0.2407579913425084,7.432018946647644,6.489
Protein Main,birria,orange_chicken,53.36928846786798,-0.9940189466476443,0.7940919484839885,0.3702907257974551,7.432018946647644,6.438
Protein Main,birria,pulled_pork,48.4008981447705,-0.46001894664764365,0.7940919484839885,0.4097443133224298,7.432018946647644,6.972
Protein Main,birria,ribs,31.479887342241124,-0.4280189466476445,0.7940919484839885,0.5441126977074214,7.432018946647644,7.004
Protein Main,birria,satay,70.3928586314525,-0.3660189466476442,0.7940919484839885,0.2351079257839079,7.432018946647644,7.066
Protein Main,birria,tandoori_chicken,64.85833255509446,-0.3710189466476441,0.7940919484839885,0.2790571517430138,7.432018946647644,7.061
Protein Main,birria,ackee_saltfish,81.36524082533566,-0.09206654318244034,0.7940919484839885,0.1479771222253908,7.432018946647644,7.339952403465204
Protein Main,birria,beef_tartare,40.172387863325184,0.1694593632221224,0.7940919484839885,0.4750862509475642,7.432018946647644,7.6014783098697665
Protein Main,birria,carnitas,44.9612612470417,-0.18659874534606935,0.7940919484839885,0.4370581929843786,7.432018946647644,7.245420201301575
Protein Main,birria,doner_kebab,49.84348522972312,-0.12425405478477547,0.7940919484839885,0.3982888454309511,7.432018946647644,7.307764891862869
Protein Main,birria,escovitch_fish,63.53860162587159,-0.0723338454874547,0.7940919484839885,0.2895370287936256,7.432018946647644,7.359685101160189
Protein Main,birria,fish_tacos,81.00930330256944,-0.25261818099021927,0.7940919484839885,0.1508035934353108,7.432018946647644,7.179400765657425
Protein Main,birria,iskender_kebab,53.75769425066561,0.0710344584882261,0.7940919484839885,0.3672064267488129,7.432018946647644,7.50305340513587
Protein Main,birria,jerk_chicken,65.94059117774952,-0.729411757469177,0.7940919484839885,0.2704630231587363,7.432018946647644,6.702607189178467
Protein Main,birria,satay_indonesian,68.05407468976888,-0.23947091269493104,0.7940919484839885,0.253680020757254,7.432018946647644,7.192548033952713
Protein Main,carnitas,butter_chicken,43.85587644225896,0.051579798698424995,0.4370581929843786,0.2453824918883798,7.245420201301575,7.297
Protein Main,carnitas,ceviche,90.98093865067624,0.05557979869842544,0.4370581929843786,0.039418546557507,7.245420201301575,7.301
Protein Main,carnitas,chicken_salad,84.40437984086076,-0.2924202013015744,0.4370581929843786,0.0681619356522414,7.245420201301575,6.953
Protein Main,carnitas,chicken_sandwich,47.25065611767337,-0.5024202013015744,0.4370581929843786,0.2305453291832126,7.245420201301575,6.743
Protein Main,carnitas,kung_pao_chicken,44.91397365221944,-0.7564202013015748,0.4370581929843786,0.2407579913425084,7.245420201301575,6.489
Protein Main,carnitas,satay,46.20672268410922,-0.17942020130157488,0.4370581929843786,0.2351079257839079,7.245420201301575,7.066
Protein Main,carnitas,tandoori_chicken,36.15103063564171,-0.18442020130157477,0.4370581929843786,0.2790571517430138,7.245420201301575,7.061
Protein Main,carnitas,ackee_saltfish,66.14246692987177,0.09453220216362901,0.4370581929843786,0.1479771222253908,7.245420201301575,7.339952403465204
Protein Main,carnitas,escovitch_fish,33.753208739419684,0.11426489985861465,0.4370581929843786,0.2895370287936256,7.245420201301575,7.359685101160189
Protein Main,carnitas,fish_tacos,65.49576329742871,-0.06601943564414992,0.4370581929843786,0.1508035934353108,7.245420201301575,7.179400765657425
Protein Main,carnitas,jerk_chicken,38.117388599462025,-0.5428130121231076,0.4370581929843786,0.2704630231587363,7.245420201301575,6.702607189178467
Protein Main,carnitas,satay_indonesian,41.95738122993588,-0.05287216734886169,0.4370581929843786,0.253680020757254,7.245420201301575,7.192548033952713
Protein Main,churrasco,buffalo_wings,50.513408698207584,-0.32851342797279326,0.780599999224528,0.386292331318037,7.089513427972793,6.761
Protein Main,churrasco,butter_chicken,68.56488699306298,0.20748657202720633,0.780599999224528,0.2453824918883798,7.089513427972793,7.297
Protein Main,churrasco,ceviche,94.95022462251261,0.21148657202720678,0.780599999224528,0.039418546557507,7.089513427972793,7.301
Protein Main,churrasco,chicken_salad,91.26800720984428,-0.1365134279727931,0.780599999224528,0.0681619356522414,7.089513427972793,6.953
Protein Main,churrasco,chicken_sandwich,70.46562523542873,-0.34651342797279305,0.780599999224528,0.2305453291832126,7.089513427972793,6.743
Protein Main,churrasco,fish_and_chips,58.317976693587745,-0.2885134279727932,0.780599999224528,0.3253698736066217,7.089513427972793,6.801
Protein Main,churrasco,fried_chicken,49.586303053663585,-0.04151342797279334,0.780599999224528,0.393529317972158,7.089513427972793,7.048
Protein Main,churrasco,kebab,45.05191478291217,0.1964865720272062,0.780599999224528,0.4289247527784806,7.089513427972793,7.286
Protein Main,churrasco,korean_fried_chicken,49.93804048085831,-0.8615134279727936,0.780599999224528,0.3907836556182036,7.089513427972793,6.228
Protein Main,churrasco,kung_pao_chicken,69.15731596442674,-0.6005134279727935,0.780599999224528,0.2407579913425084,7.089513427972793,6.489
Protein Main,churrasco,orange_chicken,52.563319732857636,-0.6515134279727937,0.780599999224528,0.3702907257974551,7.089513427972793,6.438
Protein Main,churrasco,pulled_pork,47.50905537669968,-0.11751342797279296,0.780599999224528,0.4097443133224298,7.089513427972793,6.972
Protein Main,churrasco,ribs,30.295580547276497,-0.08551342797279382,0.780599999224528,0.5441126977074214,7.089513427972793,7.004
Protein Main,churrasco,satay,69.88112656706747,-0.023513427972793544,0.780599999224528,0.2351079257839079,7.089513427972793,7.066
Protein Main,churrasco,tandoori_chicken,64.25094132459162,-0.028513427972793437,0.780599999224528,0.2790571517430138,7.089513427972793,7.061
Protein Main,churrasco,ackee_saltfish,81.04315624232696,0.25043897549241034,0.780599999224528,0.1479771222253908,7.089513427972793,7.339952403465204
Protein Main,churrasco,beef_tartare,39.138322902955494,0.5119648818969731,0.780599999224528,0.4750862509475642,7.089513427972793,7.6014783098697665
Protein Main,churrasco,carnitas,44.00996753541307,0.15590677332878133,0.780599999224528,0.4370581929843786,7.089513427972793,7.245420201301575
Protein Main,churrasco,doner_kebab,48.976576245628564,0.21825146389007521,0.780599999224528,0.3982888454309511,7.089513427972793,7.307764891862869
Protein Main,churrasco,escovitch_fish,62.90840006645394,0.270171673187396,0.780599999224528,0.2895370287936256,7.089513427972793,7.359685101160189
Protein Main,churrasco,fish_tacos,80.68106666857243,0.08988733768463142,0.780599999224528,0.1508035934353108,7.089513427972793,7.179400765657425
Protein Main,churrasco,iskender_kebab,52.958438750498715,0.4135399771630768,0.780599999224528,0.3672064267488129,7.089513427972793,7.50305340513587
Protein Main,churrasco,jerk_chicken,65.35190578690461,-0.3869062387943263,0.780599999224528,0.2704630231587363,7.089513427972793,6.702607189178467
Protein Main,churrasco,satay_indonesian,67.50191890734466,0.10303460597991965,0.780599999224528,0.253680020757254,7.089513427972793,7.192548033952713
Protein Main,doner_kebab,butter_chicken,38.39081995307342,-0.010764891862868886,0.3982888454309511,0.2453824918883798,7.307764891862869,7.297
Protein Main,doner_kebab,ceviche,90.10302522661516,-0.0067648918628684385,0.3982888454309511,0.039418546557507,7.307764891862869,7.301
Protein Main,doner_kebab,chicken_salad,82.88630564622272,-0.3547648918628683,0.3982888454309511,0.0681619356522414,7.307764891862869,6.953
Protein Main,doner_kebab,chicken_sandwich,42.116046726400015,-0.5647648918628683,0.3982888454309511,0.2305453291832126,7.307764891862869,6.743
Protein Main,doner_kebab,kung_pao_chicken,39.55191210991443,-0.8187648918628687,0.3982888454309511,0.2407579913425084,7.307764891862869,6.489
Protein Main,doner_kebab,satay,40.97049704479682,-0.24176489186286876,0.3982888454309511,0.2351079257839079,7.307764891862869,7.066
Protein Main,doner_kebab,ackee_saltfish,62.84678219765893,0.03218751160233513,0.3982888454309511,0.1479771222253908,7.307764891862869,7.339952403465204
Protein Main,doner_kebab,fish_tacos,62.13712857759289,-0.1283641262054438,0.3982888454309511,0.1508035934353108,7.307764891862869,7.179400765657425
Protein Main,doner_kebab,jerk_chicken,32.09374898107086,-0.6051577026844015,0.3982888454309511,0.2704630231587363,7.307764891862869,6.702607189178467
Protein Main,doner_kebab,satay_indonesian,36.30752563939606,-0.11521685791015557,0.3982888454309511,0.253680020757254,7.307764891862869,7.192548033952713
Protein Main,escovitch_fish,ceviche,86.38566309748123,-0.05868510116018921,0.2895370287936256,0.039418546557507,7.359685101160189,7.301
Protein Main,escovitch_fish,chicken_salad,76.45830105522515,-0.4066851011601891,0.2895370287936256,0.0681619356522414,7.359685101160189,6.953
Protein Main,escovitch_fish,ackee_saltfish,48.8918143416934,-0.019732697694985646,0.2895370287936256,0.1479771222253908,7.359685101160189,7.339952403465204
Protein Main,escovitch_fish,fish_tacos,47.91561063410661,-0.18028433550276457,0.2895370287936256,0.1508035934353108,7.359685101160189,7.179400765657425
Protein Main,fish_tacos,ceviche,73.86100313689401,0.12159923434257536,0.1508035934353108,0.039418546557507,7.179400765657425,7.301
Protein Main,fish_tacos,chicken_salad,54.800854476004005,-0.2264007656574245,0.1508035934353108,0.0681619356522414,7.179400765657425,6.953
Protein Main,iskender_kebab,butter_chicken,33.17587220328434,-0.20605340513587045,0.3672064267488129,0.2453824918883798,7.50305340513587,7.297
Protein Main,iskender_kebab,ceviche,89.26528957934846,-0.20205340513587,0.3672064267488129,0.039418546557507,7.50305340513587,7.301
Protein Main,iskender_kebab,chicken_salad,81.4377062363161,-0.5500534051358699,0.3672064267488129,0.0681619356522414,7.50305340513587,6.953
Protein Main,iskender_kebab,chicken_sandwich,37.216423137137284,-0.7600534051358698,0.3672064267488129,0.2305453291832126,7.50305340513587,6.743
Protein Main,iskender_kebab,satay,35.97390768306645,-0.4370534051358703,0.3672064267488129,0.2351079257839079,7.50305340513587,7.066
Protein Main,iskender_kebab,ackee_saltfish,59.701924736024736,-0.16310100167066643,0.3672064267488129,0.1479771222253908,7.50305340513587,7.339952403465204
Protein Main,iskender_kebab,fish_tacos,58.93220203946272,-0.32365263947844536,0.3672064267488129,0.1508035934353108,7.50305340513587,7.179400765657425
Protein Main,iskender_kebab,satay_indonesian,30.916236133638392,-0.31050537118315713,0.3672064267488129,0.253680020757254,7.50305340513587,7.192548033952713
Protein Main,jerk_chicken,ceviche,85.42553207564644,0.5983928108215331,0.2704630231587363,0.039418546557507,6.702607189178467,7.301
Protein Main,jerk_chicken,chicken_salad,74.79805747337345,0.2503928108215332,0.2704630231587363,0.0681619356522414,6.702607189178467,6.953
Protein Main,jerk_chicken,ackee_saltfish,45.28748495924999,0.6373452142867366,0.2704630231587363,0.1479771222253908,6.702607189178467,7.339952403465204
Protein Main,jerk_chicken,fish_tacos,44.24243592559294,0.4767935764789577,0.2704630231587363,0.1508035934353108,6.702607189178467,7.179400765657425
Protein Main,oxtail_stew,buffalo_wings,58.41787639001278,-0.5551581449508669,0.928986539843908,0.386292331318037,7.316158144950867,6.761
Protein Main,oxtail_stew,butter_chicken,73.58600137203173,-0.019158144950867317,0.928986539843908,0.2453824918883798,7.316158144950867,7.297
Protein Main,oxtail_stew,ceviche,95.7568226376961,-0.01515814495086687,0.928986539843908,0.039418546557507,7.316158144950867,7.301
Protein Main,oxtail_stew,chicken_salad,92.66276391219897,-0.36315814495086673,0.928986539843908,0.0681619356522414,7.316158144950867,6.953
Protein Main,oxtail_stew,chicken_sandwich,75.18313567579249,-0.5731581449508667,0.928986539843908,0.2305453291832126,7.316158144950867,6.743
Protein Main,oxtail_stew,fish_and_chips,64.9758247669238,-0.5151581449508669,0.928986539843908,0.3253698736066217,7.316158144950867,6.801
Protein Main,oxtail_stew,fried_chicken,57.638856851652505,-0.268158144950867,0.928986539843908,0.393529317972158,7.316158144950867,7.048
Protein Main,oxtail_stew,hamburger,40.76412407059939,-0.6041581449508673,0.928986539843908,0.5502933141427692,7.316158144950867,6.712
Protein Main,oxtail_stew,kebab,53.82874407948361,-0.030158144950867438,0.928986539843908,0.4289247527784806,7.316158144950867,7.286
Protein Main,oxtail_stew,kung_pao_chicken,74.08380196951384,-0.8271581449508671,0.928986539843908,0.2407579913425084,7.316158144950867,6.489
Protein Main,oxtail_stew,orange_chicken,60.14035619292473,-0.8781581449508673,0.928986539843908,0.3702907257974551,7.316158144950867,6.438
Protein Main,oxtail_stew,pulled_pork,55.89340687419684,-0.3441581449508666,0.928986539843908,0.4097443133224298,7.316158144950867,6.972
Protein Main,oxtail_stew,ribs,41.42943149651604,-0.31215814495086747,0.928986539843908,0.5441126977074214,7.316158144950867,7.004
Protein Main,oxtail_stew,satay,74.69199867810661,-0.2501581449508672,0.928986539843908,0.2351079257839079,7.316158144950867,7.066
Protein Main,oxtail_stew,tandoori_chicken,69.96112001903685,-0.2551581449508671,0.928986539843908,0.2790571517430138,7.316158144950867,7.061
Protein Main,oxtail_stew,ackee_saltfish,84.0711231133387,0.023794258514336697,0.928986539843908,0.1479771222253908,7.316158144950867,7.339952403465204
Protein Main,oxtail_stew,anticucho,30.69089726789201,0.02309888914469127,0.928986539843908,0.6438722352678695,7.316158144950867,7.339257034095558
Protein Main,oxtail_stew,beef_tartare,48.85972717889001,0.28532016491889944,0.928986539843908,0.4750862509475642,7.316158144950867,7.6014783098697665
Protein Main,oxtail_stew,carnitas,52.95322652814595,-0.07073794364929231,0.928986539843908,0.4370581929843786,7.316158144950867,7.245420201301575
Protein Main,oxtail_stew,doner_kebab,57.126521392024344,-0.008393253087998431,0.928986539843908,0.3982888454309511,7.316158144950867,7.307764891862869
Protein Main,oxtail_stew,escovitch_fish,68.83302218326277,0.04352695620932234,0.928986539843908,0.2895370287936256,7.316158144950867,7.359685101160189
Protein Main,oxtail_stew,fish_tacos,83.76686992034897,-0.13675737929344223,0.928986539843908,0.1508035934353108,7.316158144950867,7.179400765657425
Protein Main,oxtail_stew,iskender_kebab,60.47236305377338,0.18689526018500313,0.928986539843908,0.3672064267488129,7.316158144950867,7.50305340513587
Protein Main,oxtail_stew,jerk_chicken,70.88622799592117,-0.6135509557723999,0.928986539843908,0.2704630231587363,7.316158144950867,6.702607189178467
Protein Main,oxtail_stew,satay_indonesian,72.69282063011609,-0.123610110998154,0.928986539843908,0.253680020757254,7.316158144950867,7.192548033952713
Protein Main,picanha,buffalo_wings,49.64292081010689,-0.6427401378154753,0.7671063086509742,0.386292331318037,7.4037401378154755,6.761
Protein Main,picanha,butter_chicken,68.01193144664562,-0.10674013781547576,0.7671063086509742,0.2453824918883798,7.4037401378154755,7.297
Protein Main,picanha,ceviche,94.86139716060632,-0.10274013781547531,0.7671063086509742,0.039418546557507,7.4037401378154755,7.301
Protein Main,picanha,chicken_salad,91.11440814870754,-0.4507401378154752,0.7671063086509742,0.0681619356522414,7.4037401378154755,6.953
Protein Main,picanha,chicken_sandwich,69.94610439475495,-0.6607401378154751,0.7671063086509742,0.2305453291832126,7.4037401378154755,6.743
Protein Main,picanha,fish_and_chips,57.58477411314554,-0.6027401378154753,0.7671063086509742,0.3253698736066217,7.4037401378154755,6.801
Protein Main,picanha,fried_chicken,48.69950702605811,-0.3557401378154754,0.7671063086509742,0.393529317972158,7.4037401378154755,7.048
Protein Main,picanha,kebab,44.08535714785301,-0.11774013781547588,0.7671063086509742,0.4289247527784806,7.4037401378154755,7.286
Protein Main,picanha,kung_pao_chicken,68.6147814680467,-0.9147401378154756,0.7671063086509742,0.2407579913425084,7.4037401378154755,6.489
Protein Main,picanha,orange_chicken,51.72889055642824,-0.9657401378154757,0.7671063086509742,0.3702907257974551,7.4037401378154755,6.438
Protein Main,picanha,pulled_pork,46.5857197755286,-0.43174013781547504,0.7671063086509742,0.4097443133224298,7.4037401378154755,6.972
Protein Main,picanha,satay,69.35132417339045,-0.3377401378154756,0.7671063086509742,0.2351079257839079,7.4037401378154755,7.066
Protein Main,picanha,tandoori_chicken,63.622101839605385,-0.3427401378154755,0.7671063086509742,0.2790571517430138,7.4037401378154755,7.061
Protein Main,picanha,ackee_saltfish,80.70969817917128,-0.06378773435027174,0.7671063086509742,0.1479771222253908,7.4037401378154755,7.339952403465204
Protein Main,picanha,beef_tartare,38.06774294647031,0.197738172054291,0.7671063086509742,0.4750862509475642,7.4037401378154755,7.6014783098697665
Protein Main,picanha,carnitas,43.02508165354748,-0.15831993651390075,0.7671063086509742,0.4370581929843786,7.4037401378154755,7.245420201301575
Protein Main,picanha,doner_kebab,48.07905489248576,-0.09597524595260687,0.7671063086509742,0.3982888454309511,7.4037401378154755,7.307764891862869
Protein Main,picanha,escovitch_fish,62.255944772139514,-0.044055036655286095,0.7671063086509742,0.2895370287936256,7.4037401378154755,7.359685101160189
Protein Main,picanha,fish_tacos,80.34123931264331,-0.22433937215805067,0.7671063086509742,0.1508035934353108,7.4037401378154755,7.179400765657425
Protein Main,picanha,iskender_kebab,52.13095986727334,0.0993132673203947,0.7671063086509742,0.3672064267488129,7.4037401378154755,7.50305340513587
Protein Main,picanha,jerk_chicken,64.74243268389097,-0.7011329486370084,0.7671063086509742,0.2704630231587363,7.4037401378154755,6.702607189178467
Protein Main,picanha,satay_indonesian,66.93026534961324,-0.21119210386276244,0.7671063086509742,0.253680020757254,7.4037401378154755,7.192548033952713
Protein Main,pot_roast,buffalo_wings,57.63433487035455,-0.24432034111022904,0.9118051850146176,0.386292331318037,7.005320341110229,6.761
Protein Main,pot_roast,butter_chicken,73.08827632029248,0.29167965888977054,0.9118051850146176,0.2453824918883798,7.005320341110229,7.297
Protein Main,pot_roast,ceviche,95.67686747066753,0.295679658889771,0.9118051850146176,0.039418546557507,7.005320341110229,7.301
Protein Main,pot_roast,chicken_salad,92.52450668492868,-0.052320341110228874,0.9118051850146176,0.0681619356522414,7.005320341110229,6.953
Protein Main,pot_roast,chicken_sandwich,74.71550579310244,-0.26232034111022884,0.9118051850146176,0.2305453291832126,7.005320341110229,6.743
Protein Main,pot_roast,fish_and_chips,64.31585617695237,-0.204320341110229,0.9118051850146176,0.3253698736066217,7.005320341110229,6.801
Protein Main,pot_roast,fried_chicken,56.84063608764749,0.04267965888977088,0.9118051850146176,0.393529317972158,7.005320341110229,7.048
Protein Main,pot_roast,hamburger,39.64792883537429,-0.2933203411102294,0.9118051850146176,0.5502933141427692,7.005320341110229,6.712
Protein Main,pot_roast,kebab,52.9587284841329,0.2806796588897704,0.9118051850146176,0.4289247527784806,7.005320341110229,7.286
Protein Main,pot_roast,korean_fried_chicken,57.14175988021621,-0.7773203411102294,0.9118051850146176,0.3907836556182036,7.005320341110229,6.228
Protein Main,pot_roast,kung_pao_chicken,73.59545708893411,-0.5163203411102293,0.9118051850146176,0.2407579913425084,7.005320341110229,6.489
Protein Main,pot_roast,orange_chicken,59.389271756387444,-0.5673203411102294,0.9118051850146176,0.3702907257974551,7.005320341110229,6.438
Protein Main,pot_roast,pulled_pork,55.06229619478847,-0.033320341110228746,0.9118051850146176,0.4097443133224298,7.005320341110229,6.972
Protein Main,pot_roast,ribs,40.32577280214759,-0.0013203411102296059,0.9118051850146176,0.5441126977074214,7.005320341110229,7.004
Protein Main,pot_roast,satay,74.21511418800073,0.06067965888977067,0.9118051850146176,0.2351079257839079,7.005320341110229,7.066
Protein Main,pot_roast,tandoori_chicken,69.39509049418928,0.05567965888977078,0.9118051850146176,0.2790571517430138,7.005320341110229,7.061
Protein Main,pot_roast,ackee_saltfish,83.77097162229687,0.33463206235497456,0.9118051850146176,0.1479771222253908,7.005320341110229,7.339952403465204
Protein Main,pot_roast,beef_tartare,47.896079255137394,0.5961579687595373,0.9118051850146176,0.4750862509475642,7.005320341110229,7.6014783098697665
Protein Main,pot_roast,carnitas,52.066713354193986,0.24009986019134555,0.9118051850146176,0.4370581929843786,7.005320341110229,7.245420201301575
Protein Main,pot_roast,doner_kebab,56.318646573109156,0.30244455075263943,0.9118051850146176,0.3982888454309511,7.005320341110229,7.307764891862869
Protein Main,pot_roast,escovitch_fish,68.24573565141726,0.3543647600499602,0.9118051850146176,0.2895370287936256,7.005320341110229,7.359685101160189
Protein Main,pot_roast,fish_tacos,83.4609853164091,0.17408042454719563,0.9118051850146176,0.1508035934353108,7.005320341110229,7.179400765657425
Protein Main,pot_roast,iskender_kebab,59.727534698881314,0.497733064025641,0.9118051850146176,0.3672064267488129,7.005320341110229,7.50305340513587
Protein Main,pot_roast,jerk_chicken,70.33763049346989,-0.30271315193176207,0.9118051850146176,0.2704630231587363,7.005320341110229,6.702607189178467
Protein Main,pot_roast,satay_indonesian,72.17826516821275,0.18722769284248386,0.9118051850146176,0.253680020757254,7.005320341110229,7.192548033952713
Protein Main,rendang,buffalo_wings,52.48557565960509,-0.6303647911548618,0.8130001292883734,0.386292331318037,7.391364791154862,6.761
Protein Main,rendang,butter_chicken,69.81765647403213,-0.09436479115486218,0.8130001292883734,0.2453824918883798,7.391364791154862,7.297
Protein Main,rendang,ceviche,95.15147105917309,-0.09036479115486173,0.8130001292883734,0.039418546557507,7.391364791154862,7.301
Protein Main,rendang,chicken_salad,91.61599940803157,-0.4383647911548616,0.8130001292883734,0.0681619356522414,7.391364791154862,6.953
Protein Main,rendang,chicken_sandwich,71.6426454464391,-0.6483647911548616,0.8130001292883734,0.2305453291832126,7.391364791154862,6.743
Protein Main,rendang,fish_and_chips,59.97911170181228,-0.5903647911548617,0.8130001292883734,0.3253698736066217,7.391364791154862,6.801
Protein Main,rendang,fried_chicken,51.59541754112414,-0.34336479115486185,0.8130001292883734,0.393529317972158,7.391364791154862,7.048
Protein Main,rendang,hamburger,32.313256256866026,-0.6793647911548621,0.8130001292883734,0.5502933141427692,7.391364791154862,6.712
Protein Main,rendang,kebab,47.241736215476074,-0.1053647911548623,0.8130001292883734,0.4289247527784806,7.391364791154862,7.286
Protein Main,rendang,kung_pao_chicken,70.38647563890966,-0.902364791154862,0.8130001292883734,0.2407579913425084,7.391364791154862,6.489
Protein Main,rendang,orange_chicken,54.45379250781005,-0.9533647911548622,0.8130001292883734,0.3702907257974551,7.391364791154862,6.438
Protein Main,rendang,pulled_pork,49.60095348556921,-0.41936479115486147,0.8130001292883734,0.4097443133224298,7.391364791154862,6.972
Protein Main,rendang,ribs,33.07347955975255,-0.38736479115486233,0.8130001292883734,0.5441126977074214,7.391364791154862,7.004
Protein Main,rendang,satay,71.08144054174997,-0.32536479115486205,0.8130001292883734,0.2351079257839079,7.391364791154862,7.066
Protein Main,rendang,tandoori_chicken,65.67563255035701,-0.33036479115486195,0.8130001292883734,0.2790571517430138,7.391364791154862,7.061
Protein Main,rendang,ackee_saltfish,81.79863484709202,-0.05141238768965817,0.8130001292883734,0.1479771222253908,7.391364791154862,7.339952403465204
Protein Main,rendang,beef_tartare,41.56381606440683,0.21011351871490458,0.8130001292883734,0.4750862509475642,7.391364791154862,7.6014783098697665
Protein Main,rendang,carnitas,46.24131322501268,-0.14594458985328718,0.8130001292883734,0.4370581929843786,7.391364791154862,7.245420201301575
Protein Main,rendang,doner_kebab,51.00998990251367,-0.0835998992919933,0.8130001292883734,0.3982888454309511,7.391364791154862,7.307764891862869
Protein Main,rendang,escovitch_fish,64.38659498774496,-0.03167968999467252,0.8130001292883734,0.2895370287936256,7.391364791154862,7.359685101160189
Protein Main,rendang,fish_tacos,81.4509754669645,-0.2119640254974371,0.8130001292883734,0.1508035934353108,7.391364791154862,7.179400765657425
Protein Main,rendang,iskender_kebab,54.83316502418861,0.11168861398100827,0.8130001292883734,0.3672064267488129,7.391364791154862,7.50305340513587
Protein Main,rendang,jerk_chicken,66.73272076900221,-0.6887576019763948,0.8130001292883734,0.2704630231587363,7.391364791154862,6.702607189178467
Protein Main,rendang,satay_indonesian,68.79705037940124,-0.19881675720214886,0.8130001292883734,0.253680020757254,7.391364791154862,7.192548033952713
Protein Main,satay_indonesian,ceviche,84.46131215227764,0.10845196604728713,0.253680020757254,0.039418546557507,7.192548033952713,7.301
Protein Main,satay_indonesian,chicken_salad,73.13074342678904,-0.23954803395271274,0.253680020757254,0.0681619356522414,7.192548033952713,6.953
Protein Main,satay_indonesian,ackee_saltfish,41.66780585098191,0.1474043695124907,0.253680020757254,0.1479771222253908,7.192548033952713,7.339952403465204
Protein Main,satay_indonesian,fish_tacos,40.55361830027028,-0.013147268295288228,0.253680020757254,0.1508035934353108,7.192548033952713,7.179400765657425
Protein Main,suya,buffalo_wings,41.099706172923334,-0.6956137935176034,0.655841093852841,0.386292331318037,7.456613793517604,6.761
Protein Main,suya,butter_chicken,62.5850691290413,-0.15961379351760385,0.655841093852841,0.2453824918883798,7.456613793517604,7.297
Protein Main,suya,ceviche,93.98961929543991,-0.1556137935176034,0.655841093852841,0.039418546557507,7.456613793517604,7.301
Protein Main,suya,chicken_salad,89.60694346677586,-0.5036137935176033,0.655841093852841,0.0681619356522414,7.456613793517604,6.953
Protein Main,suya,chicken_sandwich,64.84737974730463,-0.7136137935176032,0.655841093852841,0.2305453291832126,7.456613793517604,6.743
Protein Main,suya,fish_and_chips,50.38891636155558,-0.6556137935176034,0.655841093852841,0.3253698736066217,7.456613793517604,6.801
Protein Main,suya,fried_chicken,39.996239689661934,-0.4086137935176035,0.655841093852841,0.393529317972158,7.456613793517604,7.048
Protein Main,suya,kebab,34.59928680914227,-0.17061379351760397,0.655841093852841,0.4289247527784806,7.456613793517604,7.286
Protein Main,suya,kung_pao_chicken,63.2901942865248,-0.9676137935176037,0.655841093852841,0.2407579913425084,7.456613793517604,6.489
