from_dish,to_dish,category,E_reduction_pct,H_change,from_protein_g,to_protein_g,from_cal,to_cal,protein_ratio
onigiri,som_tam,Salad/Cold,93.55907430977513,2.3481000000000005,10.29,5.859999999999999,257.4,155.0,0.5694849368318756
guacamole,som_tam,Salad/Cold,89.66614429478315,0.021500000000001407,4.025,5.859999999999999,266.00999999999993,155.0,1.455900621118012
patatas_bravas,harissa,Mixed/Other,88.06146424245954,1.0213,5.59,7.904999999999999,554.35,358.0,1.4141323792486582
croquetas,causa,Mixed/Other,86.89350115934135,0.2679,23.68,19.21,730.6,440.0,0.8112331081081081
tostones,harissa,Mixed/Other,86.87863222910354,-0.7891000000000004,2.52,7.904999999999999,539.0500000000001,358.0,3.1369047619047614
plantain,harissa,Mixed/Other,86.86573166869428,3.6651,2.75,7.904999999999999,487.7,358.0,2.8745454545454545
samosa,harissa,Mixed/Other,86.8551288025883,0.3235999999999999,8.113999999999999,7.904999999999999,551.91,358.0,0.9742420507764359
lahmacun,fresh_spring_roll,Mixed/Other,86.69715307307875,-0.8205,29.76,19.890000000000004,515.9499999999999,315.3,0.6683467741935485
french_fries,harissa,Mixed/Other,86.36552982931339,2.4982999999999995,4.0,7.904999999999999,419.2,358.0,1.9762499999999998
poutine,causa,Mixed/Other,86.26590841604558,2.9635000000000002,19.135,19.21,503.35,440.0,1.003919519205644
eggplant_parm,causa,Mixed/Other,85.87921320179316,-0.7191999999999998,23.82,19.21,607.5,440.0,0.8064651553316541
lumpia,causa,Mixed/Other,85.8123886704273,1.3699000000000003,21.08,19.21,574.1999999999999,440.0,0.9112903225806452
patatas_bravas,causa,Mixed/Other,85.76086039394058,-0.6857999999999995,5.59,19.21,554.35,440.0,3.4364937388193204
spanakopita,causa,Mixed/Other,85.33111189738642,0.48050000000000015,28.53,19.21,652.5999999999999,440.0,0.6733263231685944
baba_ganoush,harissa,Mixed/Other,85.23428714311292,-0.3836000000000004,6.065,7.904999999999999,309.00000000000006,358.0,1.3033800494641383
patatas_bravas,tabbouleh,Mixed/Other,85.0222445082805,0.7940000000000005,5.59,7.3,554.35,426.1,1.3059033989266546
plantain,causa,Mixed/Other,84.3347053448507,1.9580000000000002,2.75,19.21,487.7,440.0,6.985454545454545
lahmacun,prosciutto,Mixed/Other,83.7731683208521,0.47220000000000084,29.76,29.54,515.9499999999999,353.70000000000005,0.9926075268817204
french_fries,causa,Mixed/Other,83.73811259957591,0.7911999999999999,4.0,19.21,419.2,440.0,4.8025
plantain,tabbouleh,Mixed/Other,83.52211162037345,3.4378,2.75,7.3,487.7,426.1,2.6545454545454543
samosa,tabbouleh,Mixed/Other,83.50880955894215,0.09630000000000027,8.113999999999999,7.3,551.91,426.1,0.8996795661819079
pao_de_queijo,causa,Mixed/Other,83.43859489840703,1.9580000000000002,18.55,19.21,419.9,440.0,1.035579514824798
chile_relleno,fresh_spring_roll,Mixed/Other,83.30109706679153,-0.4203999999999999,23.89,19.890000000000004,594.3,315.3,0.8325659271661785
croissant,tabbouleh,Mixed/Other,83.27337381623899,-0.14309999999999956,12.05,7.3,807.0,426.1,0.6058091286307054
manti_turkish,fresh_spring_roll,Mixed/Other,83.20828804133879,0.8034999999999997,32.305,19.890000000000004,592.95,315.3,0.6156941649899398
fattoush,som_tam,Salad/Cold,82.94191190239547,-0.20639999999999858,3.56,5.859999999999999,219.0,155.0,1.646067415730337
french_fries,tabbouleh,Mixed/Other,82.89457228063296,2.271,4.0,7.3,419.2,426.1,1.825
pide,club_sandwich,Mixed/Other,82.81508703995513,-0.12009999999999987,41.0,37.540000000000006,717.1,592.1999999999999,0.9156097560975611
mofongo,fresh_spring_roll,Mixed/Other,82.63651700347357,-0.8205,19.22,19.890000000000004,514.9,315.3,1.0348595213319463
poutine,caesar_salad,Mixed/Other,82.06328389035917,0.5387,19.135,13.96,503.35,337.35,0.7295531748105566
poutine,fresh_spring_roll,Mixed/Other,81.85401537291571,4.908899999999999,19.135,19.890000000000004,503.35,315.3,1.0394564933368176
spring_rolls,fresh_spring_roll,Mixed/Other,81.70463486684912,0.13379999999999992,22.545,19.890000000000004,613.9,315.3,0.8822355289421159
baba_ganoush,tabbouleh,Mixed/Other,81.47534661512326,-0.6109,6.065,7.3,309.00000000000006,426.1,1.2036273701566362
eggplant_parm,fresh_spring_roll,Mixed/Other,81.34309949833472,1.2261999999999995,23.82,19.890000000000004,607.5,315.3,0.8350125944584385
lumpia,fresh_spring_roll,Mixed/Other,81.25480848094455,3.3152999999999997,21.08,19.890000000000004,574.1999999999999,315.3,0.9435483870967745
patatas_bravas,fresh_spring_roll,Mixed/Other,81.18672743552028,1.2595999999999998,5.59,19.890000000000004,554.35,315.3,3.558139534883722
mujaddara,gado_gado,Plant Protein,80.91686277265012,3.8251,28.76,22.78,682.8,397.3,0.7920723226703755
onigiri,papaya_salad,Salad/Cold,80.54828106822116,-0.4980000000000002,10.29,5.715,257.4,146.0,0.5553935860058309
plantain,chimichurri,Mixed/Other,80.46311636421358,-0.4607000000000001,2.75,1.87,487.7,392.2000000000001,0.68
rice_and_peas,gado_gado,Plant Protein,80.0202716861094,0.43269999999999964,19.94,22.78,595.0500000000001,397.3,1.1424272818455365
churro,gelato,Dessert,79.96291268398387,-0.4886999999999997,13.435,8.73,1020.55,520.6,0.6497953107554894
churros_spanish,gelato,Dessert,79.96291268398387,0.5167000000000002,13.435,8.73,1020.55,520.6,0.6497953107554894
chile_relleno,prosciutto,Mixed/Other,79.63065435450252,0.872300000000001,23.89,29.54,594.3,353.70000000000005,1.236500627877773
plantain,caesar_salad,Mixed/Other,79.5411337338422,-0.4668000000000001,2.75,13.96,487.7,337.35,5.076363636363637
manti_turkish,prosciutto,Mixed/Other,79.51744577271545,2.0962000000000005,32.305,29.54,592.95,353.70000000000005,0.914409534127844
tostones,fresh_spring_roll,Mixed/Other,79.32276844446868,-0.5508000000000006,2.52,19.890000000000004,539.0500000000001,315.3,7.892857142857144
plantain,fresh_spring_roll,Mixed/Other,79.30243917091761,3.9033999999999995,2.75,19.890000000000004,487.7,315.3,7.232727272727274
okonomiyaki,causa,Mixed/Other,79.2989259219609,0.9205000000000005,32.66,19.21,640.1999999999999,440.0,0.5881812614819352
samosa,fresh_spring_roll,Mixed/Other,79.2857307056529,0.5618999999999996,8.113999999999999,19.890000000000004,551.91,315.3,2.451318708405226
banh_xeo,causa,Mixed/Other,79.25284061442039,-0.0,27.588,19.21,521.94,440.0,0.6963172393794403
sfeeha,prosciutto,Mixed/Other,79.22883139813148,0.11030000000000051,30.01,29.54,605.3,353.70000000000005,0.9843385538153948
mofongo,prosciutto,Mixed/Other,78.8199986441858,0.47220000000000084,19.22,29.54,514.9,353.70000000000005,1.5369406867845994
ful_medames,gado_gado,Plant Protein,78.73994760367795,3.4936999999999996,33.484,22.78,671.1,397.3,0.6803249313104767
poutine,horiatiki,Mixed/Other,78.66555545455294,3.8991000000000002,19.135,11.77,503.35,381.2000000000001,0.6151032140057485
french_fries,fresh_spring_roll,Mixed/Other,78.51419899367619,2.7365999999999993,4.0,19.890000000000004,419.2,315.3,4.972500000000001
spring_rolls,horiatiki,Mixed/Other,78.48992706136607,-0.8759999999999994,22.545,11.77,613.9,381.2000000000001,0.5220669771567975
pao_de_queijo,caesar_salad,Mixed/Other,78.37081398007545,-0.4668000000000001,18.55,13.96,419.9,337.35,0.7525606469002696
coleslaw,rojak,Salad/Cold,78.36497832884385,-0.4039999999999999,2.61,6.57,279.05,187.4,2.517241379310345
cannoli,gelato,Dessert,78.24884940853093,4.3306000000000004,7.439999999999999,8.73,766.8,520.6,1.1733870967741937
escovitch_fish,sashimi,Seafood Main,78.24615557399525,0.05489999999999995,41.11,31.73,526.5999999999999,317.3,0.7718316711262466
escovitch_fish,nicoise_salad,Seafood Main,78.12376387248646,-0.9356,41.11,27.16,526.5999999999999,421.4,0.6606665045001217
pao_de_queijo,fresh_spring_roll,Mixed/Other,78.11846524108492,3.9033999999999995,18.55,19.890000000000004,419.9,315.3,1.072237196765499
salt_pepper_squid,nicoise_salad,Seafood Main,78.0952045659628,-0.7191999999999998,35.512,27.16,668.4300000000001,421.4,0.7648118945708493
lumpia,horiatiki,Mixed/Other,77.96106096330733,2.3055000000000003,21.08,11.77,574.1999999999999,381.2000000000001,0.5583491461100569
patatas_bravas,horiatiki,Mixed/Other,77.88101728873967,0.24980000000000047,5.59,11.77,554.35,381.2000000000001,2.105545617173524
poutine,prosciutto,Mixed/Other,77.86550203774699,6.201600000000001,19.135,29.54,503.35,353.70000000000005,1.5437679644630258
conch_fritters,nicoise_salad,Seafood Main,77.85795431010786,-0.492,29.2,27.16,701.7,421.4,0.9301369863013699
sundubu_jjigae,gado_gado,Plant Protein,77.81175917590217,0.13199999999999967,24.75,22.78,274.45,397.3,0.9204040404040404
spring_rolls,prosciutto,Mixed/Other,77.68328748311787,1.4265000000000008,22.545,29.54,613.9,353.70000000000005,1.3102683521845198
waffle,causa,Mixed/Other,77.48269835959806,0.6649000000000003,17.78,19.21,625.15,440.0,1.0804274465691788
japchae,prosciutto,Mixed/Other,77.26361340297007,0.10960000000000036,19.885,29.54,379.2000000000001,353.70000000000005,1.4855418657279356
eggplant_parm,prosciutto,Mixed/Other,77.24228612429823,2.5189000000000004,23.82,29.54,607.5,353.70000000000005,1.2401343408900083
lumpia,prosciutto,Mixed/Other,77.134588615198,4.6080000000000005,21.08,29.54,574.1999999999999,353.70000000000005,1.4013282732447818
patatas_bravas,prosciutto,Mixed/Other,77.05154325876347,2.5523000000000007,5.59,29.54,554.35,353.70000000000005,5.284436493738819
brownie,ice_cream,Dessert,77.01173485141584,2.3321,15.31,8.94,1135.4,699.1999999999999,0.5839320705421293
eclair,gelato,Dessert,77.00516983465108,5.7352,13.14,8.73,713.9000000000001,520.6,0.6643835616438356
pancake,causa,Mixed/Other,76.89160060942591,0.0138000000000007,17.735000000000003,19.21,569.95,440.0,1.083168875105723
churros_mexican,gelato,Dessert,76.88574677375027,3.058,11.915,8.73,872.65,520.6,0.7326898866974403
kimchi_jjigae,causa,Mixed/Other,76.8671489860058,1.2586000000000004,31.28,19.21,367.25,440.0,0.6141304347826086
creme_brulee,gelato,Dessert,76.86441945487898,-0.16670000000000051,10.712,8.73,759.1199999999999,520.6,0.814973861090366
gambas_al_ajillo,sashimi,Seafood Main,76.73959907485262,-0.7165999999999997,49.760000000000005,31.73,588.0500000000001,317.3,0.63766077170418
baba_ganoush,fresh_spring_roll,Mixed/Other,76.7315367456177,-0.14530000000000065,6.065,19.890000000000004,309.00000000000006,315.3,3.2794723825226715
gulab_jamun,gelato,Dessert,76.64793431604937,2.4383,7.435,8.73,723.1499999999999,520.6,1.1741761936785475
profiterole,gelato,Dessert,76.60948914102492,4.6368,12.97,8.73,721.1,520.6,0.6730917501927525
wonton_soup,causa,Mixed/Other,76.55637689614414,0.0138000000000007,33.800000000000004,19.21,408.72,440.0,0.5683431952662722
poutine,muhammara,Mixed/Other,76.46344457228983,4.6706,19.135,11.375000000000002,503.35,605.8000000000001,0.594460412856023
chilaquiles,causa,Mixed/Other,76.37012104888711,1.5539000000000005,22.8,19.21,490.8,440.0,0.8425438596491228
spanakopita,prosciutto,Mixed/Other,76.35894068194855,3.7186000000000003,28.53,29.54,652.5999999999999,353.70000000000005,1.0354013319313002
bacalhau,sashimi,Seafood Main,76.30886598394228,-0.5366,41.510000000000005,31.73,457.3,317.3,0.7643941218983377
spring_rolls,muhammara,Mixed/Other,76.26968806730481,-0.10449999999999982,22.545,11.375000000000002,613.9,605.8000000000001,0.504546462630295
loukoumades,gelato,Dessert,75.98626592331298,1.8979999999999997,10.58,8.73,811.6000000000001,520.6,0.8251417769376181
pot_roast,manty,Red Meat Main,75.7783161841999,1.4045999999999994,67.39999999999999,33.83,719.0,672.9000000000001,0.5019287833827893
croquetas,club_sandwich,Mixed/Other,75.70696248601459,-0.12009999999999987,23.68,37.540000000000006,730.6,592.1999999999999,1.5853040540540544
jalebi,gelato,Dessert,75.70323536598494,3.2851999999999997,10.0,8.73,800.4000000000001,520.6,0.873
lumpia,muhammara,Mixed/Other,75.68623316627469,3.077,21.08,11.375000000000002,574.1999999999999,605.8000000000001,0.5396110056925998
plantain,horiatiki,Mixed/Other,75.66563772599055,2.8936,2.75,11.77,487.7,381.2000000000001,4.28
dal,gado_gado,Plant Protein,75.65252517182749,-0.13840000000000074,27.102,22.78,486.74,397.3,0.8405283742897204
samosa,horiatiki,Mixed/Other,75.6459933896288,-0.44789999999999974,8.113999999999999,11.77,551.91,381.2000000000001,1.45057924574809
patatas_bravas,muhammara,Mixed/Other,75.59792749798855,1.0213,5.59,11.375000000000002,554.35,605.8000000000001,2.034883720930233
pajeon,causa,Mixed/Other,75.54073792684407,-0.9356,21.97,19.21,541.0,440.0,0.8743741465634958
mapo_tofu,fresh_spring_roll,Mixed/Other,75.09240331451015,-0.4203999999999999,32.055,19.890000000000004,453.19999999999993,315.3,0.6204960224613946
ratatouille,harissa,Mixed/Other,74.95608142616612,4.5722000000000005,3.84,7.904999999999999,263.85,358.0,2.05859375
tostones,prosciutto,Mixed/Other,74.7778834195738,0.7419000000000002,2.52,29.54,539.0500000000001,353.70000000000005,11.722222222222221
plantain,prosciutto,Mixed/Other,74.75308574266414,5.1961,2.75,29.54,487.7,353.70000000000005,10.741818181818182
french_fries,horiatiki,Mixed/Other,74.73889460923786,1.7268,4.0,11.77,419.2,381.2000000000001,2.9425
samosa,prosciutto,Mixed/Other,74.73270473287302,1.8546000000000005,8.113999999999999,29.54,551.91,353.70000000000005,3.6406211486319946
poutine,club_sandwich,Mixed/Other,74.54371254094968,2.5755000000000003,19.135,37.540000000000006,503.35,592.1999999999999,1.9618500130650642
pao_de_queijo,horiatiki,Mixed/Other,74.27362584741942,2.8936,18.55,11.77,419.9,381.2000000000001,0.6345013477088949
cannoli,panna_cotta,Dessert,74.18751652593427,3.146000000000001,7.439999999999999,4.8,766.8,664.1,0.6451612903225807
pasteis_de_nata,gelato,Dessert,74.18229308887861,3.7771999999999997,12.74,8.73,720.0,520.6,0.685243328100471
warak_enab,fresh_spring_roll,Mixed/Other,74.17052446071276,-0.4779,17.849999999999998,19.890000000000004,383.3,315.3,1.1142857142857145
french_fries,prosciutto,Mixed/Other,73.79158924878556,4.0293,4.0,29.54,419.2,353.70000000000005,7.385
lumpia,club_sandwich,Mixed/Other,73.70310878188472,0.9819000000000004,21.08,37.540000000000006,574.1999999999999,592.1999999999999,1.780834914611006
dan_tat,gelato,Dessert,73.4268326956663,1.4250999999999996,13.579999999999998,8.73,626.6,520.6,0.642857142857143
pao_de_queijo,prosciutto,Mixed/Other,73.30887265223053,5.1961,18.55,29.54,419.9,353.70000000000005,1.5924528301886791
tostones,muhammara,Mixed/Other,73.18024804936917,-0.7891000000000004,2.52,11.375000000000002,539.0500000000001,605.8000000000001,4.513888888888889
plantain,muhammara,Mixed/Other,73.15387962221722,3.6651,2.75,11.375000000000002,487.7,605.8000000000001,4.136363636363637
samosa,muhammara,Mixed/Other,73.13220762552503,0.3235999999999999,8.113999999999999,11.375000000000002,551.91,605.8000000000001,1.4018979541533156
dim_sum,causa,Mixed/Other,72.94394503828708,1.0808,33.730000000000004,19.21,415.9,440.0,0.5695226801067299
coleslaw,som_tam,Salad/Cold,72.81719040456282,5.797600000000001,2.61,5.859999999999999,279.05,155.0,2.2452107279693485
spanakopita,club_sandwich,Mixed/Other,72.81105707194811,0.09250000000000025,28.53,37.540000000000006,652.5999999999999,592.1999999999999,1.315807921486155
bibimbap,couscous,Starch/Carb,72.77984292622051,1.0762,36.14,24.05,676.3,787.6,0.6654676258992805
croissant,muhammara,Mixed/Other,72.74863078945081,0.08420000000000005,12.05,11.375000000000002,807.0,605.8000000000001,0.9439834024896266
tapas,fresh_spring_roll,Mixed/Other,72.6513333535206,0.08699999999999974,19.76,19.890000000000004,486.8999999999999,315.3,1.0065789473684212
banh_xeo,fresh_spring_roll,Mixed/Other,72.58809343413472,1.9453999999999994,27.588,19.890000000000004,521.94,315.3,0.72096563723358
gulab_jamun,panna_cotta,Dessert,72.28768165539321,1.2537000000000003,7.435,4.8,723.1499999999999,664.1,0.6455951580363147
french_fries,muhammara,Mixed/Other,72.1314794051301,2.4982999999999995,4.0,11.375000000000002,419.2,605.8000000000001,2.8437500000000004
cannoli,ice_cream,Dessert,71.87387754345117,1.5439000000000007,7.439999999999999,8.94,766.8,699.1999999999999,1.2016129032258067
minestrone,harissa,Mixed/Other,71.8113705408488,4.1708,7.750000000000001,7.904999999999999,316.90000000000003,358.0,1.0199999999999998
steak,manty,Red Meat Main,71.73969996075031,-0.7616000000000005,65.663,33.83,745.02,672.9000000000001,0.5152064328465041
churrasco,manty,Red Meat Main,71.70707543559884,1.8652999999999995,65.32,33.83,720.85,672.9000000000001,0.5179118187385181
pao_de_queijo,muhammara,Mixed/Other,71.61818626651593,3.6651,18.55,11.375000000000002,419.9,605.8000000000001,0.6132075471698114
baba_ganoush,prosciutto,Mixed/Other,71.61709529279811,1.1474000000000002,6.065,29.54,309.00000000000006,353.70000000000005,4.870568837592745
hot_dog,fresh_spring_roll,Mixed/Other,71.57505109693352,0.6064999999999996,20.275,19.890000000000004,415.7,315.3,0.9810110974106044
asado,manty,Red Meat Main,71.20939217424707,-0.28550000000000075,65.0,33.83,625.0,672.9000000000001,0.5204615384615384
pav_bhaji,harissa,Mixed/Other,71.09337683769981,2.8981000000000003,8.56,7.904999999999999,405.6,358.0,0.9234813084112148
donburi,chicken_salad,Poultry Main,70.96825659141184,0.29289999999999994,41.505,30.71,568.8000000000001,361.25,0.7399108541139622
plantain,club_sandwich,Mixed/Other,70.9642067380633,1.5700000000000003,2.75,37.540000000000006,487.7,592.1999999999999,13.650909090909094
fajita,chicken_salad,Poultry Main,70.6169322195403,0.3335999999999999,41.99,30.71,595.3000000000001,361.25,0.7313646106215765
chicken_sandwich,chicken_salad,Poultry Main,70.4344755568335,-0.6787000000000003,43.75000000000001,30.71,569.9,361.25,0.7019428571428571
brownie,tiramisu,Dessert,70.40976636348803,4.1141000000000005,15.31,10.765,1135.4,625.85,0.7031352057478772
eclair,ice_cream,Dessert,70.26569208932753,2.9485,13.14,8.94,713.9000000000001,699.1999999999999,0.6803652968036529
waffle,fresh_spring_roll,Mixed/Other,70.249316679414,2.6102999999999996,17.78,19.890000000000004,625.15,315.3,1.1186726659167605
churros_mexican,ice_cream,Dessert,70.11126772354942,0.2713000000000001,11.915,8.94,872.65,699.1999999999999,0.7503147293327739
chow_fun,couscous,Starch/Carb,70.01073354651291,1.1307,27.855,24.05,900.95,787.6,0.8633997486986179
bibimbap,char_siu_bao,Starch/Carb,69.98741021185921,3.0808999999999997,36.14,24.91,676.3,524.6,0.6892639734366353
french_fries,club_sandwich,Mixed/Other,69.85841562498803,0.4032,4.0,37.540000000000006,419.2,592.1999999999999,9.385000000000002
gulab_jamun,ice_cream,Dessert,69.80375560924261,-0.3483999999999998,7.435,8.94,723.1499999999999,699.1999999999999,1.2024209818426361
profiterole,ice_cream,Dessert,69.75404266665348,1.8501000000000003,12.97,8.94,721.1,699.1999999999999,0.6892829606784887
mapo_tofu,prosciutto,Mixed/Other,69.61767799269977,0.872300000000001,32.055,29.54,453.19999999999993,353.70000000000005,0.9215411012322571
pancake,fresh_spring_roll,Mixed/Other,69.46833669088242,1.9592,17.735000000000003,19.890000000000004,569.95,315.3,1.1215111361714125
kimchi_jjigae,fresh_spring_roll,Mixed/Other,69.43603031080796,3.2039999999999997,31.28,19.890000000000004,367.25,315.3,0.6358695652173915
pao_de_queijo,club_sandwich,Mixed/Other,69.30325632279309,1.5700000000000003,18.55,37.540000000000006,419.9,592.1999999999999,2.0237196765498653
chilaquiles,caesar_salad,Mixed/Other,69.13939099208676,-0.8708999999999998,22.8,13.96,490.8,337.35,0.612280701754386
wonton_soup,fresh_spring_roll,Mixed/Other,69.02542684783522,1.9592,33.800000000000004,19.890000000000004,408.72,315.3,0.5884615384615385
loukoumades,ice_cream,Dessert,68.9481610437289,-0.8887,10.58,8.94,811.6000000000001,699.1999999999999,0.8449905482041588
yakitori,chicken_salad,Poultry Main,68.91812967220774,-0.9092,36.645,30.71,338.35,361.25,0.8380406603902305
falafel,hummus,Plant Protein,68.83836777613249,2.6997999999999998,34.95899999999999,35.415,1011.7,849.2000000000002,1.0130438513687465
chilaquiles,fresh_spring_roll,Mixed/Other,68.7793388033242,3.4993,22.8,19.890000000000004,490.8,315.3,0.8723684210526317
pide,xiao_long_bao,Mixed/Other,68.7455559556979,3.5283999999999995,41.0,28.46,717.1,447.82,0.6941463414634147
meatloaf,manty,Red Meat Main,68.72283292801613,0.6376,59.97,33.83,681.1,672.9000000000001,0.5641153910288478
jalebi,ice_cream,Dessert,68.58217800844632,0.49849999999999994,10.0,8.94,800.4000000000001,699.1999999999999,0.8939999999999999
warak_enab,prosciutto,Mixed/Other,68.4931688503099,0.8148000000000009,17.849999999999998,29.54,383.3,353.70000000000005,1.6549019607843138
pide,tamale,Mixed/Other,68.35133379419804,3.0852000000000004,41.0,25.765,717.1,429.19999999999993,0.6284146341463415
tapas,horiatiki,Mixed/Other,67.84585549078665,-0.9227999999999996,19.76,11.77,486.8999999999999,381.2000000000001,0.5956477732793521
chole_bhature,hummus,Plant Protein,67.7468088571721,-0.6710000000000003,33.57,35.415,1006.6,849.2000000000002,1.0549597855227881
pajeon,fresh_spring_roll,Mixed/Other,67.68352745748032,1.0097999999999994,21.97,19.890000000000004,541.0,315.3,0.9053254437869824
sardines_grilled,sashimi,Seafood Main,67.12747820561738,3.954,40.11,31.73,311.29999999999995,317.3,0.7910745450012466
sardines_grilled,nicoise_salad,Seafood Main,66.94253048803188,2.9635000000000002,40.11,27.16,311.29999999999995,421.4,0.6771378708551483
chow_fun,char_siu_bao,Starch/Carb,66.93422636481546,3.1353999999999997,27.855,24.91,900.95,524.6,0.8942739185065518
papaya_salad,som_tam,Salad/Cold,66.88762719215447,2.8461000000000007,5.715,5.859999999999999,146.0,155.0,1.0253718285214348
kimchi,som_tam,Salad/Cold,66.75270264257514,4.711500000000001,5.75,5.859999999999999,118.7,155.0,1.0191304347826087
churros_spanish,tiramisu,Dessert,66.64934134570724,-0.48799999999999955,13.435,10.765,1020.55,625.85,0.8012653516933383
tapas,prosciutto,Mixed/Other,66.64005736821221,1.3797000000000006,19.76,29.54,486.8999999999999,353.70000000000005,1.4949392712550607
okonomiyaki,prosciutto,Mixed/Other,66.63719043987368,4.158600000000001,32.66,29.54,640.1999999999999,353.70000000000005,0.9044703000612371
pasteis_de_nata,ice_cream,Dessert,66.61546785417924,0.9904999999999999,12.74,8.94,720.0,699.1999999999999,0.7017268445839874
hot_dog,horiatiki,Mixed/Other,66.5804579612344,-0.40329999999999977,20.275,11.77,415.7,381.2000000000001,0.580517879161529
banh_xeo,prosciutto,Mixed/Other,66.5629172242329,3.2381,27.588,29.54,521.94,353.70000000000005,1.0707554008989415
minestrone,causa,Mixed/Other,66.37930829006245,2.4637000000000002,7.750000000000001,19.21,316.90000000000003,440.0,2.4787096774193547
poutine,cobb_salad,Mixed/Other,66.23965596320876,0.5448,19.135,43.43,503.35,524.8,2.2696629213483144
