category,from_dish,to_dish,from_E,to_E,E_reduction,E_ratio,from_H,to_H,H_change,from_cuisine,to_cuisine,sub_score
Other,sundubu_jjigae,ice_cream,0.1660415503417002,0.0838113240686453,0.0822302262730549,1.9811350338016924,7.119,7.338,0.2190000000000003,Korean,Other,2.4150036062042637
Other,sundubu_jjigae,minestrone,0.1660415503417002,0.1196048159520431,0.046436734389657106,1.3882513761676323,7.119,6.638,-0.48099999999999987,Korean,Italian,0.7205024642310013
Other,sundubu_jjigae,onigiri,0.1660415503417002,0.0556931760085771,0.11034837433312311,2.981362569736169,7.119,7.085,-0.03399999999999981,Korean,Japanese,2.87999624236514
Other,sundubu_jjigae,soup,0.1660415503417002,0.1268497208512982,0.03919182949040201,1.308962678257253,7.119,6.733,-0.3860000000000001,Korean,Other,0.8037030844499532
Other,takoyaki,chicken_salad,0.1512882831212846,0.0681619356522414,0.08312634746904318,2.2195420607353262,7.144,6.953,-0.19099999999999984,Japanese,Other,1.7956095271348793
Other,takoyaki,club_sandwich,0.1512882831212846,0.0745333152011155,0.07675496792016909,2.0298075124266086,7.144,6.95,-0.19399999999999995,Japanese,American,1.6360248550158467
Other,takoyaki,fresh_spring_roll,0.1512882831212846,0.0531295222848464,0.09815876083643818,2.8475370493672783,7.144,7.119,-0.025000000000000355,Japanese,Vietnamese,2.7763486231330954
Other,takoyaki,guacamole,0.1512882831212846,0.0347126588909858,0.1165756242302988,4.358302934857324,7.144,6.93,-0.2140000000000004,Japanese,Mexican,3.425626106797855
Other,takoyaki,ice_cream,0.1512882831212846,0.0838113240686453,0.06747695905263928,1.8051055129181897,7.144,7.338,0.19399999999999995,Japanese,Other,2.1552959824243185
Other,takoyaki,onigiri,0.1512882831212846,0.0556931760085771,0.0955951071127075,2.716459968057581,7.144,7.085,-0.05900000000000016,Japanese,Japanese,2.5561888299421835
Other,tamale,chicken_salad,0.1372645889738489,0.0681619356522414,0.0691026533216075,2.0138012170629307,7.247,6.953,-0.2939999999999996,Mexican,Other,1.4217436592464299
Other,tamale,club_sandwich,0.1372645889738489,0.0745333152011155,0.06273127377273341,1.841654146249415,7.247,6.95,-0.2969999999999997,Mexican,American,1.2946828648133393
Other,tamale,fresh_spring_roll,0.1372645889738489,0.0531295222848464,0.0841350666890025,2.5835840992118144,7.247,7.119,-0.1280000000000001,Mexican,Vietnamese,2.252885334512702
Other,tamale,guacamole,0.1372645889738489,0.0347126588909858,0.10255193008286312,3.9543092738854946,7.247,6.93,-0.31700000000000017,Mexican,Mexican,2.700793234063792
Other,tamale,ice_cream,0.1372645889738489,0.0838113240686453,0.05345326490520361,1.6377809383064148,7.247,7.338,0.09100000000000019,Mexican,Other,1.7868190036922988
Other,tamale,onigiri,0.1372645889738489,0.0556931760085771,0.08157141296527182,2.464657231124856,7.247,7.085,-0.16199999999999992,Mexican,Japanese,2.0653827596826297
Other,tandoori_chicken,chana_masala,0.2790571517430138,0.1795333304373007,0.09952382130571313,1.5543473240500618,7.061,7.131,0.07000000000000028,Indian,Indian,1.6631516367335666
Other,tandoori_chicken,chicken_salad,0.2790571517430138,0.0681619356522414,0.2108952160907724,4.094032088037356,7.061,6.953,-0.10799999999999965,Indian,Other,3.6518766225293233
Other,tandoori_chicken,club_sandwich,0.2790571517430138,0.0745333152011155,0.20452383654189832,3.7440592973762867,7.061,6.95,-0.11099999999999977,Indian,American,3.32846871536752
Other,tandoori_chicken,congee,0.2790571517430138,0.1429436030199488,0.13611354872306503,1.952218538272534,7.061,6.984,-0.07699999999999996,Indian,Chinese,1.8018977108255492
Other,tandoori_chicken,dal,0.2790571517430138,0.1513163041255206,0.12774084761749321,1.8441975129892747,7.061,6.929,-0.13199999999999967,Indian,Indian,1.600763441274691
Other,tandoori_chicken,dim_sum,0.2790571517430138,0.1486246479702183,0.13043250377279553,1.877596721365704,7.061,6.977,-0.08399999999999963,Indian,Chinese,1.7198785967709858
Other,tandoori_chicken,dolma,0.2790571517430138,0.1463439103506557,0.13271324139235813,1.9068586528429026,7.061,7.407,0.3460000000000001,Indian,Mediterranean,2.566631746726547
Other,tandoori_chicken,dosa,0.2790571517430138,0.1613769949862088,0.11768015675680502,1.7292251089869526,7.061,6.872,-0.18900000000000006,Indian,Indian,1.4024015633884184
Other,tandoori_chicken,fresh_spring_roll,0.2790571517430138,0.0531295222848464,0.2259276294581674,5.252393391510062,7.061,7.119,0.05799999999999983,Indian,Vietnamese,5.557032208217645
Other,tandoori_chicken,gnocchi,0.2790571517430138,0.1493656341086219,0.12969151763439193,1.8682821748681326,7.061,7.211,0.15000000000000036,Indian,Italian,2.148524501098353
Other,tandoori_chicken,grilled_cheese,0.2790571517430138,0.1882054209607936,0.09085173078222022,1.4827264290179303,7.061,7.194,0.133,Indian,American,1.679929044077315
Other,tandoori_chicken,guacamole,0.2790571517430138,0.0347126588909858,0.24434449285202803,8.039060119807749,7.061,6.93,-0.13100000000000023,Indian,Mexican,6.985943244112931
Other,tandoori_chicken,ice_cream,0.2790571517430138,0.0838113240686453,0.19524582767436852,3.3295876761767094,7.061,7.338,0.27700000000000014,Indian,Other,4.251883462477658
Other,tandoori_chicken,kimbap,0.2790571517430138,0.1364470620417334,0.14261008970128042,2.045167902975163,7.061,7.307,0.24600000000000044,Indian,Korean,2.5482792071070537
Other,tandoori_chicken,mapo_tofu,0.2790571517430138,0.2133064982371322,0.0657506535058816,1.308244962292648,7.061,6.879,-0.18200000000000038,Indian,Chinese,1.0701443791553855
Other,tandoori_chicken,minestrone,0.2790571517430138,0.1196048159520431,0.15945233579097073,2.3331598274011385,7.061,6.638,-0.42300000000000004,Indian,Italian,1.3462332204104568
Other,tandoori_chicken,okonomiyaki,0.2790571517430138,0.1942506282035568,0.08480652353945703,1.4365830078582171,7.061,7.216,0.15500000000000025,Indian,Japanese,1.6592533740762412
Other,tandoori_chicken,onigiri,0.2790571517430138,0.0556931760085771,0.22336397573443673,5.010616591519889,7.061,7.085,0.02400000000000002,Indian,Japanese,5.130871389716366
Other,tandoori_chicken,palak_paneer,0.2790571517430138,0.2075051881169707,0.07155196362604313,1.34482011883823,7.061,7.231,0.16999999999999993,Indian,Indian,1.573439539040729
Other,tandoori_chicken,penne_arrabbiata,0.2790571517430138,0.1413938119152791,0.1376633398277347,1.9736164402316303,7.061,7.216,0.15500000000000025,Indian,Italian,2.2795269884675333
Other,tandoori_chicken,ratatouille,0.2790571517430138,0.1346233349410699,0.14443381680194392,2.072873561371574,7.061,7.242,0.18100000000000005,Indian,French,2.448063675979829
Other,tandoori_chicken,ravioli,0.2790571517430138,0.1935701450266944,0.08548700671631942,1.4416332214067944,7.061,7.222,0.16100000000000048,Indian,Italian,1.673736170053289
Other,tandoori_chicken,scallion_pancake,0.2790571517430138,0.145579254449721,0.13347789729329282,1.9168744392724744,7.061,6.964,-0.09699999999999953,Indian,Chinese,1.7309376186630452
Other,tandoori_chicken,soup,0.2790571517430138,0.1268497208512982,0.15220743089171562,2.1999035541445413,7.061,6.733,-0.3280000000000003,Indian,Other,1.4783351883851312
Other,tandoori_chicken,sundubu_jjigae,0.2790571517430138,0.1660415503417002,0.11301560140131361,1.6806465078694854,7.061,7.119,0.05799999999999983,Indian,Korean,1.7781240053259153
Other,tandoori_chicken,takoyaki,0.2790571517430138,0.1512882831212846,0.12776886862172923,1.844539087797696,7.061,7.144,0.08300000000000018,Indian,Japanese,1.997635832084905
Other,tandoori_chicken,tamale,0.2790571517430138,0.1372645889738489,0.1417925627691649,2.0329871952348806,7.061,7.247,0.18599999999999994,Indian,Mexican,2.4111228135485683
Other,tandoori_chicken,tapas,0.2790571517430138,0.1942673219562087,0.08478982978680513,1.4364595596058007,7.061,7.397,0.3360000000000003,Indian,Spanish,1.9191099716333502
Other,tandoori_chicken,tteokbokki,0.2790571517430138,0.1505269670921717,0.12853018465084212,1.8538681615244372,7.061,6.906,-0.15500000000000025,Indian,Korean,1.566518596488149
Other,tandoori_chicken,udon,0.2790571517430138,0.1444559831100882,0.13460116863292562,1.931779810950078,7.061,6.941,-0.1200000000000001,Indian,Japanese,1.6999662336360684
Other,tandoori_chicken,wonton_soup,0.2790571517430138,0.1715262451683963,0.10753090657461753,1.6269064332927525,7.061,6.753,-0.30799999999999983,Indian,Chinese,1.125819251838585
Other,tapas,chicken_salad,0.1942673219562087,0.0681619356522414,0.12610538630396728,2.8500851699304772,7.397,6.953,-0.44399999999999995,Spanish,Other,1.5846473544813455
Other,tapas,club_sandwich,0.1942673219562087,0.0745333152011155,0.11973400675509319,2.6064494975436325,7.397,6.95,-0.44700000000000006,Spanish,American,1.4413665721416287
Other,tapas,congee,0.1942673219562087,0.1429436030199488,0.05132371893625989,1.3590487286730648,7.397,6.984,-0.41300000000000026,Spanish,Chinese,0.7977616037310887
Other,tapas,dim_sum,0.1942673219562087,0.1486246479702183,0.045642673985990395,1.307100300046708,7.397,6.977,-0.41999999999999993,Spanish,Chinese,0.7581181740270908
Other,tapas,dolma,0.1942673219562087,0.1463439103506557,0.047923411605552996,1.3274711704144255,7.397,7.407,0.009999999999999787,Spanish,Mediterranean,1.3407458821185696
Other,tapas,fresh_spring_roll,0.1942673219562087,0.0531295222848464,0.14113779967136228,3.656485388945754,7.397,7.119,-0.27800000000000047,Spanish,Vietnamese,2.6399824508188323
Other,tapas,gnocchi,0.1942673219562087,0.1493656341086219,0.0449016878475868,1.3006159222337137,7.397,7.211,-0.18599999999999994,Spanish,Italian,1.058701360698243
Other,tapas,guacamole,0.1942673219562087,0.0347126588909858,0.1595546630652229,5.596440265964649,7.397,6.93,-0.4670000000000005,Spanish,Mexican,2.9829026617591547
Other,tapas,ice_cream,0.1942673219562087,0.0838113240686453,0.11045599788756338,2.3179125746431937,7.397,7.338,-0.05900000000000016,Spanish,Other,2.181155732739245
Other,tapas,kimbap,0.1942673219562087,0.1364470620417334,0.057820259914475286,1.4237559904132675,7.397,7.307,-0.08999999999999986,Spanish,Korean,1.2956179512760737
Other,tapas,minestrone,0.1942673219562087,0.1196048159520431,0.07466250600416559,1.6242433083472354,7.397,6.638,-0.7590000000000003,Spanish,Italian,0.39144263731168316
Other,tapas,onigiri,0.1942673219562087,0.0556931760085771,0.1385741459476316,3.488171009071027,7.397,7.085,-0.3120000000000003,Spanish,Japanese,2.3998616542408655
Other,tapas,penne_arrabbiata,0.1942673219562087,0.1413938119152791,0.05287351004092958,1.3739450073855461,7.397,7.216,-0.18100000000000005,Spanish,Italian,1.1252609610487623
Other,tapas,ratatouille,0.1942673219562087,0.1346233349410699,0.05964398701513879,1.443043451874427,7.397,7.242,-0.15500000000000025,Spanish,French,1.2193717168338905
Other,tapas,scallion_pancake,0.1942673219562087,0.145579254449721,0.04868806750648769,1.3344437206422375,7.397,6.964,-0.43299999999999983,Spanish,Chinese,0.7566295896041488
Other,tapas,soup,0.1942673219562087,0.1268497208512982,0.06741760110491049,1.5314761487251671,7.397,6.733,-0.6640000000000006,Spanish,Other,0.5145759859716552
Other,tapas,tamale,0.1942673219562087,0.1372645889738489,0.05700273298235978,1.4152763171368232,7.397,7.247,-0.15000000000000036,Spanish,Mexican,1.2029848695662992
Other,tapas,udon,0.1942673219562087,0.1444559831100882,0.04981133884612049,1.3448201851782065,7.397,6.941,-0.4560000000000004,Spanish,Japanese,0.7315821807369438
Other,tikka_masala,chana_masala,0.2352417448800396,0.1795333304373007,0.05570841444273891,1.3102956665876269,7.079,7.131,0.05200000000000049,Indian,Indian,1.3784310412501841
Other,tikka_masala,chicken_salad,0.2352417448800396,0.0681619356522414,0.1670798092277982,3.45121866961394,7.079,6.953,-0.12599999999999945,Indian,Other,3.016365117242586
Other,tikka_masala,club_sandwich,0.2352417448800396,0.0745333152011155,0.1607084296789241,3.1561959138041784,7.079,6.95,-0.12899999999999956,Indian,American,2.749046640923441
Other,tikka_masala,congee,0.2352417448800396,0.1429436030199488,0.0922981418600908,1.6456962040281715,7.079,6.984,-0.09499999999999975,Indian,Chinese,1.4893550646454956
Other,tikka_masala,dal,0.2352417448800396,0.1513163041255206,0.08392544075451899,1.5546358090064158,7.079,6.929,-0.14999999999999947,Indian,Indian,1.3214404376554543
Other,tikka_masala,dim_sum,0.2352417448800396,0.1486246479702183,0.0866170969098213,1.5827909306616343,7.079,6.977,-0.10199999999999942,Indian,Chinese,1.4213462557341485
Other,tikka_masala,dolma,0.2352417448800396,0.1463439103506557,0.0888978345293839,1.6074583788035675,7.079,7.407,0.3280000000000003,Indian,Mediterranean,2.134704727051138
Other,tikka_masala,dosa,0.2352417448800396,0.1613769949862088,0.0738647498938308,1.4577154872672107,7.079,6.872,-0.20699999999999985,Indian,Indian,1.1559683814028983
Other,tikka_masala,fresh_spring_roll,0.2352417448800396,0.0531295222848464,0.1821122225951932,4.427702993804919,7.079,7.119,0.040000000000000036,Indian,Vietnamese,4.604811113557116
Other,tikka_masala,gnocchi,0.2352417448800396,0.1493656341086219,0.08587611077141771,1.5749388825877226,7.079,7.211,0.13200000000000056,Indian,Italian,1.7828308150893029
Other,tikka_masala,guacamole,0.2352417448800396,0.0347126588909858,0.2005290859890538,6.776828753418463,7.079,6.93,-0.14900000000000002,Indian,Mexican,5.767081269159112
Other,tikka_masala,ice_cream,0.2352417448800396,0.0838113240686453,0.1514304208113943,2.8068014375642827,7.079,7.338,0.25900000000000034,Indian,Other,3.5337630098934327
Other,tikka_masala,kimbap,0.2352417448800396,0.1364470620417334,0.0987946828383062,1.7240513746502586,7.079,7.307,0.22800000000000065,Indian,Korean,2.1171350880705186
Other,tikka_masala,minestrone,0.2352417448800396,0.1196048159520431,0.1156369289279965,1.9668250229519388,7.079,6.638,-0.44099999999999984,Indian,Italian,1.0994551878301342
Other,tikka_masala,onigiri,0.2352417448800396,0.0556931760085771,0.1795485688714625,4.2238881266855905,7.079,7.085,0.006000000000000227,Indian,Japanese,4.249231455445705
Other,tikka_masala,penne_arrabbiata,0.2352417448800396,0.1413938119152791,0.09384793296476049,1.663734372060021,7.079,7.216,0.13700000000000045,Indian,Italian,1.8916659810322447
Other,tikka_masala,ratatouille,0.2352417448800396,0.1346233349410699,0.1006184099389697,1.7474069037363729,7.079,7.242,0.16300000000000026,Indian,French,2.032234229045402
Other,tikka_masala,scallion_pancake,0.2352417448800396,0.145579254449721,0.0896624904303186,1.615901563510792,7.079,6.964,-0.11499999999999932,Indian,Chinese,1.430072883707052
Other,tikka_masala,soup,0.2352417448800396,0.1268497208512982,0.1083920240287414,1.8544916244301857,7.079,6.733,-0.3460000000000001,Indian,Other,1.2128375223773413
Other,tikka_masala,sundubu_jjigae,0.2352417448800396,0.1660415503417002,0.0692001945383394,1.4167643243268384,7.079,7.119,0.040000000000000036,Indian,Korean,1.473434897299912
Other,tikka_masala,takoyaki,0.2352417448800396,0.1512882831212846,0.08395346175875501,1.554923752366542,7.079,7.144,0.06500000000000039,Indian,Japanese,1.655993796270368
Other,tikka_masala,tamale,0.2352417448800396,0.1372645889738489,0.09797715590619069,1.7137831879193322,7.079,7.247,0.16800000000000015,Indian,Mexican,2.00169876348978
Other,tikka_masala,tteokbokki,0.2352417448800396,0.1505269670921717,0.0847147777878679,1.5627880467158737,7.079,6.906,-0.17300000000000004,Indian,Korean,1.2924257146340274
Other,tikka_masala,udon,0.2352417448800396,0.1444559831100882,0.0907857617699514,1.628466608411537,7.079,6.941,-0.1379999999999999,Indian,Japanese,1.403738216450745
Other,tikka_masala,wonton_soup,0.2352417448800396,0.1715262451683963,0.06371549971164331,1.3714621027766944,7.079,6.753,-0.3259999999999996,Indian,Chinese,0.9243654572714926
Other,tteokbokki,chicken_salad,0.1505269670921717,0.0681619356522414,0.08236503143993029,2.208372835245647,6.906,6.953,0.0470000000000006,Korean,Other,2.3121663585021937
Other,tteokbokki,club_sandwich,0.1505269670921717,0.0745333152011155,0.0759936518910562,2.019593073057333,6.906,6.95,0.04400000000000048,Korean,American,2.1084551682718566
Other,tteokbokki,fresh_spring_roll,0.1505269670921717,0.0531295222848464,0.09739744480732529,2.8332076144999516,6.906,7.119,0.21300000000000008,Korean,Vietnamese,3.4366808363884416
Other,tteokbokki,guacamole,0.1505269670921717,0.0347126588909858,0.1158143082011859,4.336370992636943,6.906,6.93,0.02400000000000002,Korean,Mexican,4.44044389646023
Other,tteokbokki,ice_cream,0.1505269670921717,0.0838113240686453,0.0667156430235264,1.7960218236008685,6.906,7.338,0.4320000000000004,Korean,Other,2.5719032513964444
Other,tteokbokki,onigiri,0.1505269670921717,0.0556931760085771,0.0948337910835946,2.7027901419913563,6.906,7.085,0.17900000000000027,Korean,Japanese,3.1865895774078097
Other,udon,chicken_salad,0.1444559831100882,0.0681619356522414,0.07629404745784679,2.11930576395446,6.941,6.953,0.012000000000000455,Japanese,Other,2.1447374331219144
Other,udon,club_sandwich,0.1444559831100882,0.0745333152011155,0.0699226679089727,1.938139779778992,6.941,6.95,0.009000000000000341,Japanese,American,1.9555830377970036
Other,udon,fresh_spring_roll,0.1444559831100882,0.0531295222848464,0.09132646082524179,2.718939996027217,6.941,7.119,0.17799999999999994,Japanese,Vietnamese,3.2029113153200615
Other,udon,guacamole,0.1444559831100882,0.0347126588909858,0.1097433242191024,4.161478484369303,6.941,6.93,-0.01100000000000012,Japanese,Mexican,4.11570222104124
Other,udon,ice_cream,0.1444559831100882,0.0838113240686453,0.060644659041442894,1.7235855025004991,6.941,7.338,0.39700000000000024,Japanese,Other,2.4078489469931976
Other,udon,onigiri,0.1444559831100882,0.0556931760085771,0.0887628071015111,2.593782460670605,6.941,7.085,0.14400000000000013,Japanese,Japanese,2.9672871350071723
Other,wonton_soup,chicken_salad,0.1715262451683963,0.0681619356522414,0.10336430951615488,2.516452086154274,6.753,6.953,0.20000000000000018,Chinese,Other,3.0197425033851295
Other,wonton_soup,club_sandwich,0.1715262451683963,0.0745333152011155,0.09699292996728079,2.3013365862710096,6.753,6.95,0.19700000000000006,Chinese,American,2.7546998937663987
Other,wonton_soup,fresh_spring_roll,0.1715262451683963,0.0531295222848464,0.11839672288354988,3.228454497459673,6.753,7.119,0.36599999999999966,Chinese,Vietnamese,4.4100688435299125
Other,wonton_soup,guacamole,0.1715262451683963,0.0347126588909858,0.1368135862774105,4.941316817794626,6.753,6.93,0.1769999999999996,Chinese,Mexican,5.815929894544273
Other,wonton_soup,ice_cream,0.1715262451683963,0.0838113240686453,0.08771492109975099,2.046576009560575,6.753,7.338,0.585,Chinese,Other,3.243822975153511
Other,wonton_soup,minestrone,0.1715262451683963,0.1196048159520431,0.05192142921635319,1.4341081820415298,6.753,6.638,-0.11500000000000021,Chinese,Italian,1.2691857411067535
Other,wonton_soup,onigiri,0.1715262451683963,0.0556931760085771,0.1158330691598192,3.0798431237245323,6.753,7.085,0.33199999999999985,Chinese,Japanese,4.102351040801077
Other,wonton_soup,soup,0.1715262451683963,0.1268497208512982,0.04467652431709809,1.352200414926186,6.753,6.733,-0.020000000000000462,Chinese,Other,1.3251564066276615
Other,yakitori,chicken_salad,0.2192980503856408,0.0681619356522414,0.15113611473339938,3.217309606706122,6.842,6.953,0.11100000000000065,Japanese,Other,3.5744309730505037
Other,yakitori,club_sandwich,0.2192980503856408,0.0745333152011155,0.1447647351845253,2.942282250479564,6.842,6.95,0.10800000000000054,Japanese,American,3.260048733531358
Other,yakitori,congee,0.2192980503856408,0.1429436030199488,0.076354447365692,1.5341578479383662,6.842,6.984,0.14200000000000035,Japanese,Chinese,1.7520082623456148
Other,yakitori,dal,0.2192980503856408,0.1513163041255206,0.06798174626012018,1.449269142892412,6.842,6.929,0.08700000000000063,Japanese,Indian,1.5753555583240528
Other,yakitori,dim_sum,0.2192980503856408,0.1486246479702183,0.0706734024154225,1.4755160290074105,6.842,6.977,0.13500000000000068,Japanese,Chinese,1.674710692923412
Other,yakitori,dolma,0.2192980503856408,0.1463439103506557,0.0729541400349851,1.4985116214277667,6.842,7.407,0.5650000000000004,Japanese,Mediterranean,2.3451706875344556
Other,yakitori,dosa,0.2192980503856408,0.1613769949862088,0.05792105539943199,1.3589176722765341,6.842,6.872,0.03000000000000025,Japanese,Indian,1.3996852024448305
Other,yakitori,fresh_spring_roll,0.2192980503856408,0.0531295222848464,0.16616852810079438,4.127611936917208,6.842,7.119,0.27700000000000014,Japanese,Vietnamese,5.270960443443275
Other,yakitori,gnocchi,0.2192980503856408,0.1493656341086219,0.0699324162770189,1.4681961596746047,6.842,7.211,0.36900000000000066,Japanese,Italian,2.0099605425945346
Other,yakitori,guacamole,0.2192980503856408,0.0347126588909858,0.184585391494655,6.317523848413359,6.842,6.93,0.08800000000000008,Japanese,Mexican,6.8734659470737345
Other,yakitori,ice_cream,0.2192980503856408,0.0838113240686453,0.1354867263169955,2.616568259988658,6.842,7.338,0.49600000000000044,Japanese,Other,3.914386116943034
Other,yakitori,kimbap,0.2192980503856408,0.1364470620417334,0.08285098834390739,1.6072024351727467,6.842,7.307,0.46500000000000075,Japanese,Korean,2.354551567528075
Other,yakitori,minestrone,0.2192980503856408,0.1196048159520431,0.09969323443359769,1.83352190829482,6.842,6.638,-0.20399999999999974,Japanese,Italian,1.4594834390026772
Other,yakitori,onigiri,0.2192980503856408,0.0556931760085771,0.1636048743770637,3.937610782905746,6.842,7.085,0.24300000000000033,Japanese,Japanese,4.894450203151844
Other,yakitori,penne_arrabbiata,0.2192980503856408,0.1413938119152791,0.07790423847036168,1.5509734649281586,6.842,7.216,0.37400000000000055,Japanese,Italian,2.131037540811291
Other,yakitori,ratatouille,0.2192980503856408,0.1346233349410699,0.08467471544457089,1.6289750248843298,6.842,7.242,0.40000000000000036,Japanese,French,2.2805650348380624
Other,yakitori,scallion_pancake,0.2192980503856408,0.145579254449721,0.07371879593591979,1.5063825626430873,6.842,6.964,0.12200000000000077,Japanese,Chinese,1.690161235285545
Other,yakitori,soup,0.2192980503856408,0.1268497208512982,0.0924483295343426,1.7288019943119683,6.842,6.733,-0.10899999999999999,Japanese,Other,1.5403625769319638
Other,yakitori,sundubu_jjigae,0.2192980503856408,0.1660415503417002,0.053256500043940586,1.3207420066504014,6.842,7.119,0.27700000000000014,Japanese,Korean,1.6865875424925627
Other,yakitori,takoyaki,0.2192980503856408,0.1512882831212846,0.0680097672643562,1.4495375706645717,6.842,7.144,0.3020000000000005,Japanese,Japanese,1.887297917005273
Other,yakitori,tamale,0.2192980503856408,0.1372645889738489,0.08203346141179188,1.5976301828829325,6.842,7.247,0.40500000000000025,Japanese,Mexican,2.2446704069505206
Other,yakitori,tteokbokki,0.2192980503856408,0.1505269670921717,0.06877108329346909,1.4568688562718382,6.842,6.906,0.06400000000000006,Japanese,Korean,1.5501084630732358
Other,yakitori,udon,0.2192980503856408,0.1444559831100882,0.07484206727555259,1.5180960017316578,6.842,6.941,0.0990000000000002,Japanese,Japanese,1.6683875059030921
Protein Main,beef_bourguignon,buffalo_wings,0.8163411367437777,0.386292331318037,0.43004880542574075,2.1132729556354533,7.344,6.761,-0.5830000000000002,French,American,0.8812348224999836
Protein Main,beef_bourguignon,butter_chicken,0.8163411367437777,0.2453824918883798,0.5709586448553979,3.3268108513427155,7.344,7.297,-0.0470000000000006,French,Indian,3.170450741329606
Protein Main,beef_bourguignon,ceviche,0.8163411367437777,0.039418546557507,0.7769225901862707,20.709569683215808,7.344,7.301,-0.04300000000000015,French,Mexican,19.819058186837523
Protein Main,beef_bourguignon,char_siu,0.8163411367437777,0.3230840935392318,0.49325704320454594,2.5267141065384893,7.344,7.017,-0.32699999999999996,French,Chinese,1.7004785937004034
Protein Main,beef_bourguignon,coq_au_vin,0.8163411367437777,0.433244547442996,0.3830965893007817,1.8842502267179428,7.344,7.166,-0.17799999999999994,French,French,1.5488536863621492
Protein Main,beef_bourguignon,falafel,0.8163411367437777,0.3067878357769481,0.5095533009668296,2.6609305896251483,7.344,7.341,-0.0030000000000001137,French,Mediterranean,2.6529477978562723
Protein Main,beef_bourguignon,fish_and_chips,0.8163411367437777,0.3253698736066217,0.49097126313715606,2.5089634995855503,7.344,6.801,-0.5430000000000001,French,Other,1.1465963193105961
Protein Main,beef_bourguignon,fried_chicken,0.8163411367437777,0.393529317972158,0.4228118187716197,2.0744099599754176,7.344,7.048,-0.29600000000000026,French,American,1.4603846118226933
Protein Main,beef_bourguignon,general_tso,0.8163411367437777,0.3714217975765348,0.4449193391672429,2.1978816054153723,7.344,6.649,-0.6950000000000003,French,Chinese,0.670353889651688
Protein Main,beef_bourguignon,gyro,0.8163411367437777,0.4052126119464612,0.41112852479731654,2.014599527942721,7.344,7.158,-0.18599999999999994,French,Mediterranean,1.6398840157453751
Protein Main,beef_bourguignon,hamburger,0.8163411367437777,0.5502933141427692,0.26604782260100857,1.4834654824317648,7.344,6.712,-0.6320000000000006,French,American,0.5459152975348887
Protein Main,beef_bourguignon,katsu,0.8163411367437777,0.3813776644673086,0.43496347227646914,2.140505889048345,7.344,6.973,-0.37100000000000044,French,Japanese,1.3463782042114079
Protein Main,beef_bourguignon,kebab,0.8163411367437777,0.4289247527784806,0.38741638396529715,1.9032269214021775,7.344,7.286,-0.05800000000000072,French,Mediterranean,1.7928397599608499
Protein Main,beef_bourguignon,korma,0.8163411367437777,0.2480675328093393,0.5682736039344385,3.290802014672369,7.344,7.243,-0.10099999999999998,French,Indian,2.9584310111904597
Protein Main,beef_bourguignon,kung_pao_chicken,0.8163411367437777,0.2407579913425084,0.5755831454012693,3.3907125250203234,7.344,6.489,-0.8550000000000004,French,Chinese,0.49165331612794544
Protein Main,beef_bourguignon,lobster_roll,0.8163411367437777,0.1997214767272574,0.6166196600165204,4.087397860864935,7.344,7.177,-0.1670000000000007,French,American,3.404802418100488
Protein Main,beef_bourguignon,orange_chicken,0.8163411367437777,0.3702907257974551,0.44605041094632264,2.204595146113131,7.344,6.438,-0.9060000000000006,French,Chinese,0.20723194373463302
Protein Main,beef_bourguignon,peking_duck,0.8163411367437777,0.3637668649375477,0.45257427180623006,2.244132754872902,7.344,7.07,-0.274,French,Chinese,1.6292403800377269
Protein Main,beef_bourguignon,pulled_pork,0.8163411367437777,0.4097443133224298,0.40659682342134795,1.9923184049204727,7.344,6.972,-0.3719999999999999,French,American,1.251175958290057
Protein Main,beef_bourguignon,ribs,0.8163411367437777,0.5441126977074214,0.2722284390363563,1.500316276726073,7.344,7.004,-0.34000000000000075,French,American,0.990208742639207
Protein Main,beef_bourguignon,samgyeopsal,0.8163411367437777,0.274564609930532,0.5417765268132457,2.9732205361438293,7.344,7.223,-0.12100000000000044,French,Korean,2.6134608512704247
Protein Main,beef_bourguignon,sashimi,0.8163411367437777,0.0629854347994419,0.7533557019443359,12.960792274327703,7.344,7.112,-0.2320000000000002,French,Japanese,9.953888466683674
Protein Main,beef_bourguignon,shawarma,0.8163411367437777,0.3031312637237955,0.5132098730199822,2.693028514167395,7.344,7.158,-0.18599999999999994,French,Mediterranean,2.1921252105322595
Protein Main,beef_bourguignon,sweet_and_sour,0.8163411367437777,0.3685525819004364,0.44778855484334135,2.214992315436581,7.344,6.416,-0.9279999999999999,French,Chinese,0.15947944671143396
Protein Main,beef_bourguignon,tempura,0.8163411367437777,0.3320592974999239,0.4842818392438538,2.4584197548149205,7.344,6.976,-0.3680000000000003,French,Japanese,1.5537212850430289
Protein Main,beef_bourguignon,teriyaki,0.8163411367437777,0.2907920050126571,0.5255491317311206,2.807302548459836,7.344,6.712,-0.6320000000000006,French,Japanese,1.0330873378332182
Protein Main,beef_bourguignon,vindaloo,0.8163411367437777,0.2360593776690798,0.5802817590746979,3.458202528552654,7.344,7.325,-0.019000000000000128,French,Indian,3.392496680510153
Protein Main,brisket,buffalo_wings,0.9792094431862688,0.386292331318037,0.5929171118682318,2.5348922662926987,7.046,6.761,-0.28500000000000014,American,American,1.8124479703992793
