dish_id,E_current,E_best_benchmark,E_reducible,E_reduction_pct,benchmark_dish,has_efficient_alternative
currywurst,0.2231653503153459,0.0108332800613693,0.2123320702539766,95.14562630531074,papaya_salad,True
dakgalbi,0.2163950379212937,0.00285504702091,0.2135399909003837,98.68063193669514,rojak,True
dan_tat,0.2439112050491028,0.00285504702091,0.2410561580281928,98.82947279099571,rojak,True
dim_sum_items,0.1454589858508505,0.00285504702091,0.1426039388299405,98.03721509248147,rojak,True
doner_kebab,0.3982888454309511,0.00285504702091,0.3954337984100411,99.28317173486974,rojak,True
doro_wot,0.2313390511602135,0.00285504702091,0.2284840041393035,98.76586032207216,rojak,True
duck_confit,0.4095605683183486,0.0210290629331569,0.38853150538519166,94.86545713629071,fattoush,True
eclair,0.281867411612305,0.00285504702091,0.279012364591395,98.98709573959654,rojak,True
eggplant_parm,0.2847714296386164,0.00285504702091,0.2819163826177064,98.99742504908828,rojak,True
eggs_benedict,0.1708245348553931,0.00285504702091,0.1679694878344831,98.32866688422313,rojak,True
egusi_soup,0.1448665139118369,0.00285504702091,0.14201146689092692,98.02918773716918,rojak,True
escovitch_fish,0.2895370287936256,0.00285504702091,0.2866819817727156,99.01392680832372,rojak,True
fattoush,0.0210290629331569,0.0107893163244967,0.0102397466086602,48.69330907044368,kimchi,True
feijoada,0.2897462854725938,0.00285504702091,0.2868912384516838,99.01463895688836,rojak,True
fesenjan,0.2580113680578307,0.0107893163244967,0.247222051733334,95.81827870387542,kimchi,True
fish_tacos,0.1508035934353108,0.00285504702091,0.1479485464144008,98.10677785862264,rojak,True
focaccia,0.2253479434420961,0.00285504702091,0.2224928964211861,98.73304944464975,rojak,True
fondue,0.2317808476658305,0.00285504702091,0.2289258006449205,98.7682127105574,rojak,True
fufu,0.0927179836270745,0.00285504702091,0.0898629366061645,96.92071925076216,rojak,True
ful_medames,0.1732907255875608,0.00285504702091,0.17043567856665082,98.35245249783007,rojak,True
gado_gado,0.0368416990578821,0.00285504702091,0.0339866520369721,92.25050121487494,rojak,True
galaktoboureko,0.258852796943443,0.0210290629331569,0.2378237340102861,91.87605342439025,fattoush,True
galette,0.1892821171027535,0.0210290629331569,0.1682530541695966,88.89009524246758,fattoush,True
gambas_al_ajillo,0.2707839602684873,0.00285504702091,0.2679289132475773,98.94563658125128,rojak,True
ghormeh_sabzi,0.4344752359392492,0.00285504702091,0.4316201889183392,99.34287462558413,rojak,True
gozleme,0.1698328688860818,0.0210290629331569,0.1488038059529249,87.61778972993591,fattoush,True
gulab_jamun,0.2775554568444898,0.00285504702091,0.2747004098235798,98.9713597947708,rojak,True
gyudon,0.4060873920872168,0.00285504702091,0.4032323450663068,99.29693778321077,rojak,True
halloumi,0.2737251146473554,0.0210290629331569,0.2526960517141985,92.31745214163159,fattoush,True
halo_halo,0.0321684610849158,0.00285504702091,0.0293134140640058,91.12470126135823,rojak,True
harissa,0.0337149583840212,0.0210290629331569,0.0126858954508643,37.626905263737854,fattoush,True
horiatiki,0.0624649954359781,0.00285504702091,0.0596099484150681,95.42936487710752,rojak,True
hot_dog,0.186911584136972,0.00285504702091,0.184056537116062,98.47251467366637,rojak,True
hu_tieu,0.1931435082000524,0.00285504702091,0.19028846117914242,98.52180016428363,rojak,True
idli,0.1159702392454211,0.00285504702091,0.11311519222451111,97.53812095285237,rojak,True
injera,0.1348193172949901,0.00285504702091,0.13196427027408011,97.8823160670195,rojak,True
iskender_kebab,0.3672064267488129,0.0035871560812386,0.36361927066757427,99.02312273970837,som_tam,True
jalebi,0.2667636352741989,0.00285504702091,0.2639085882532889,98.92974654586058,rojak,True
jerk_chicken,0.2704630231587363,0.00285504702091,0.26760797613782633,98.94438545145066,rojak,True
jjajangmyeon,0.2009040454731696,0.00285504702091,0.1980489984522596,98.57890018382368,rojak,True
jokbal,0.4363466234641828,0.00285504702091,0.4334915764432728,99.34569288098449,rojak,True
jollof_rice,0.2133692450734617,0.00285504702091,0.2105141980525517,98.66192195603118,rojak,True
karaage,0.3507997598775191,0.00285504702091,0.3479447128566091,99.18613199110888,rojak,True
kare_kare,0.4884342294134526,0.00285504702091,0.4855791823925426,99.41546950459666,rojak,True
katsu_curry,0.4151069941812468,0.00285504702091,0.4122519471603368,99.31221418551588,rojak,True
keftedes,0.528921603586283,0.00285504702091,0.526066556565373,99.46021357389229,rojak,True
khao_man_gai,0.2492308730802638,0.00285504702091,0.2463758260593538,98.85445691955245,rojak,True
kibbeh,0.4201524414376171,0.0210290629331569,0.3991233785044602,94.99489688523464,fattoush,True
kitfo,0.5233179288846862,0.0035871560812386,0.5197307728034476,99.31453598601453,som_tam,True
kofte,0.5200499512413249,0.00285504702091,0.5171949042204149,99.45100523245985,rojak,True
koobideh,0.6431374471788253,0.00285504702091,0.6402824001579153,99.556075138614,rojak,True
kunefe,0.284870239117631,0.0210290629331569,0.2638411761844741,92.61802040174742,fattoush,True
labneh,0.045353367769428,0.0210290629331569,0.0243243048362711,53.63285249274858,fattoush,True
lagman,0.2345345114302771,0.0210290629331569,0.2135054484971202,91.03370211705135,fattoush,True
lahmacun,0.3993846022337299,0.0210290629331569,0.378355539300573,94.73463352979988,fattoush,True
laksa,0.1932544214695525,0.00285504702091,0.1903993744486425,98.52264853802592,rojak,True
lomo_saltado,0.5341185394748995,0.00285504702091,0.5312634924539895,99.4654656579199,rojak,True
loukoumades,0.269907763552017,0.0210290629331569,0.2488787006188601,92.2087965694606,fattoush,True
lumpia,0.2834301385015858,0.00285504702091,0.28057509148067583,98.99268051167607,rojak,True
macarons,0.3030896685319408,0.0035871560812386,0.2995025124507022,98.81647035393402,som_tam,True
mafe,0.1927050992098769,0.00285504702091,0.18985005218896692,98.51843722215128,rojak,True
malai_kofta,0.3646055679806885,0.00285504702091,0.3617505209597785,99.21694914405114,rojak,True
manakish,0.2410900318939242,0.00285504702091,0.2382349848730142,98.81577558454752,rojak,True
manti_turkish,0.3164032495057304,0.0210290629331569,0.2953741865725735,93.3537146138646,fattoush,True
manty,0.2208545689303118,0.00285504702091,0.2179995219094018,98.7072728290213,rojak,True
meatloaf,0.7061207571069935,0.00285504702091,0.7032657100860835,99.59567156294807,rojak,True
mee_goreng,0.1954133635557322,0.00285504702091,0.1925583165348222,98.53897043223672,rojak,True
mofongo,0.30598424460965,0.00285504702091,0.30312919758874,99.06693005564642,rojak,True
mole,0.2340693241587429,0.00285504702091,0.2312142771378329,98.7802557933761,rojak,True
muhammara,0.0689125430117803,0.0210290629331569,0.047883480078623405,69.4844189256489,fattoush,True
mujaddara,0.1930589222252236,0.0210290629331569,0.1720298592920667,89.10743793098344,fattoush,True
