from_dish,to_dish,meal_role,E_reduction_pct,H_change,cal_from,cal_to,protein_from,protein_to
rendang,bun_cha,Heavy Main,67.22025292706626,-3.127699999999999,820.56,896.3000000000001,57.497,39.245
ghormeh_sabzi,pierogi,Full Main,67.21761063979089,-0.1440999999999999,596.4,662.05,36.62,19.455
taco,tamale,Full Main,67.20393159056816,1.4338000000000006,528.6,429.19999999999993,36.815000000000005,25.765
osso_buco,falafel,Heavy Main,67.15333664058372,-3.6345,828.7,1011.7,67.1,34.95899999999999
meatloaf,fajita,Full Main,67.14769850460597,-3.0256999999999996,681.1,595.3000000000001,59.97,41.99
birria,red_curry,Heavy Main,67.14686645950054,-0.44700000000000006,702.6,850.05,58.74399999999999,45.84999999999999
anticucho,cubano_sandwich,Full Main,67.14405589293274,-0.0118999999999998,534.6,580.9,53.454,42.41
moussaka,gozleme,Full Main,67.1375078694744,-1.0730000000000004,669.8000000000001,616.4000000000001,42.78,21.76
sardines_grilled,sashimi,Light Main,67.12747820561738,3.954,311.29999999999995,317.3,40.11,31.73
lasagna,mee_goreng,Heavy Main,67.12405459840376,-2.7911,1042.0500000000002,875.5500000000001,63.81,41.155
birria,green_curry,Heavy Main,67.1136512512237,-2.8934000000000006,702.6,854.75,58.74399999999999,46.04999999999999
koobideh,cubano_sandwich,Full Main,67.10651779514342,-2.3025,523.53,580.9,52.752,42.41
dosa,fresh_spring_roll,Light Main,67.07738777179063,5.8285,333.20000000000005,315.3,12.32,19.890000000000004
steak,paneer_butter,Heavy Main,67.06866003634245,3.0299000000000005,745.02,983.85,65.663,39.690000000000005
lasagna,lo_mein,Heavy Main,67.05645383948882,-4.1023,1042.0500000000002,847.2500000000001,63.81,40.11500000000001
steak,paella,Heavy Main,67.0365615229302,2.7874000000000008,745.02,708.15,65.663,47.42
quesadilla,club_sandwich,Full Main,67.019973615643,-2.9806,677.4000000000001,592.1999999999999,41.505,37.540000000000006
kofte,wonton_soup,Full Main,67.01735193725632,0.2540999999999993,456.27,408.72,41.87199999999999,33.800000000000004
beef_bourguignon,nachos,Heavy Main,67.0058837983421,-0.8705999999999996,843.3499999999998,709.6999999999999,66.185,33.135000000000005
brisket,char_siu,Full Main,67.0056190953447,-3.041499999999999,649.47,620.9000000000001,65.85799999999999,56.105
ribs,chana_masala,Heavy Main,67.0043850853415,-1.7250000000000005,814.0,941.89,83.08999999999999,44.892
churrasco,paella,Heavy Main,66.99850755583923,5.414300000000001,720.85,708.15,65.32,47.42
nasi_padang,club_sandwich,Full Main,66.983137313693,-3.5157999999999996,624.1500000000001,592.1999999999999,38.000000000000014,37.540000000000006
simit,muhammara,Full Main,66.96315842507471,-1.0587999999999997,469.3,605.8000000000001,12.685,11.375000000000002
pot_roast,mac_and_cheese,Heavy Main,66.9458045002201,2.848,719.0,934.2,67.39999999999999,37.48
moussaka,eggs_benedict,Full Main,66.94562148537014,-2.0609,669.8000000000001,663.25,42.78,33.035000000000004
picanha,satay_indonesian,Full Main,66.93026534961324,-0.9436,625.0,632.3000000000001,65.0,60.275000000000006
asado,satay_indonesian,Full Main,66.93026534961324,1.2035,625.0,632.3000000000001,65.0,60.275000000000006
pulled_pork,xiao_long_bao,Full Main,66.9172239379846,-0.0031999999999996476,548.1,447.82,55.45,28.46
sopes,caesar_salad,Light Main,66.9016978217331,-5.4373000000000005,339.8,337.35,16.685000000000002,13.96
lasagna,roti_caribbean,Heavy Main,66.89367530998503,-4.200699999999999,1042.0500000000002,870.0,63.81,43.31
stroganoff,pasta_carbonara,Heavy Main,66.88753847228625,-1.5113000000000003,1126.25,978.22,63.17499999999999,56.308
lomo_saltado,dan_dan_noodles,Heavy Main,66.886885357692,2.2870999999999997,712.3000000000001,918.75,44.23,42.065
anticucho,mapo_tofu,Full Main,66.87130046096948,1.4182999999999995,534.6,453.19999999999993,53.454,32.055
rendang,nachos,Heavy Main,66.87029515051407,-0.5378999999999987,820.56,709.6999999999999,57.497,33.135000000000005
warak_enab,chicken_salad,Light Main,66.86235874283037,-6.3064,383.3,361.25,17.849999999999998,30.71
anticucho,jollof_rice,Full Main,66.86155523002263,2.0650000000000004,534.6,655.0500000000001,53.454,31.370000000000005
boat_noodles,hummus,Heavy Main,66.8553982202697,3.6478,722.1999999999999,849.2000000000002,22.97,35.415
carnitas,egusi_soup,Heavy Main,66.85418183728802,1.1421999999999999,711.85,751.4000000000001,68.85999999999999,39.06999999999999
meatloaf,mole,Full Main,66.85137466886898,1.1910000000000007,681.1,673.8,59.97,58.08
koobideh,mapo_tofu,Full Main,66.83345073859118,-0.872300000000001,523.53,453.19999999999993,52.752,32.055
bulgogi,bak_kut_teh,Full Main,66.82708273563885,-4.380999999999999,685.5000000000001,516.75,55.0,56.290000000000006
koobideh,jollof_rice,Full Main,66.8236943736641,-0.22560000000000002,523.53,655.0500000000001,52.752,31.370000000000005
tagine,tonkotsu_ramen,Heavy Main,66.78839061381986,4.793799999999999,868.05,769.9000000000001,55.904,44.855
souffle,cobb_salad,Full Main,66.76987053925191,-2.9337999999999997,637.5999999999999,524.8,31.76,43.43
meatloaf,donburi,Full Main,66.75014007950669,-2.9849999999999994,681.1,568.8000000000001,59.97,41.505
pretzel,muhammara,Full Main,66.72836033765466,1.2150999999999996,527.85,605.8000000000001,12.09,11.375000000000002
chili,wonton_noodle,Heavy Main,66.72655398447738,5.6568000000000005,732.6,704.6000000000001,59.77,40.14
meatloaf,satay,Full Main,66.70428911519964,3.2817000000000007,681.1,544.34,59.97,45.294
pide,udon,Heavy Main,66.69323658009748,0.7974999999999994,717.1,793.9,41.0,25.68
beef_bourguignon,souvlaki,Heavy Main,66.6718253449173,-0.4336000000000002,843.3499999999998,705.0999999999999,66.185,55.07
taco,spaetzle,Full Main,66.651892202544,-4.3469999999999995,528.6,575.65,36.815000000000005,18.685
saganaki,club_sandwich,Full Main,66.6344128382216,-3.2800000000000002,637.3000000000001,592.1999999999999,26.61,37.540000000000006
gyudon,xiao_long_bao,Full Main,66.61930504501146,3.2604999999999995,557.3000000000001,447.82,32.725,28.46
steak,red_curry,Heavy Main,66.61756808709275,1.6969000000000003,745.02,850.05,65.663,45.84999999999999
bulgogi,manty,Full Main,66.61603708257051,-4.0748,685.5000000000001,672.9000000000001,55.0,33.83
biryani,couscous,Heavy Main,66.60924896895511,-1.2760999999999996,706.7400000000001,787.6,45.902,24.05
currywurst,club_sandwich,Full Main,66.60175287256938,-3.1538999999999993,562.9,592.1999999999999,29.32,37.540000000000006
pide,egusi_soup,Heavy Main,66.59858177940288,3.6114999999999995,717.1,751.4000000000001,41.0,39.06999999999999
pastitsio,dan_dan_noodles,Heavy Main,66.59852663911583,5.9743,1186.3,918.75,60.78,42.065
steak,green_curry,Heavy Main,66.58381774704047,-0.7495000000000003,745.02,854.75,65.663,46.04999999999999
conch_fritters,hummus,Heavy Main,66.58054523524268,1.9647999999999994,701.7,849.2000000000002,29.2,35.415
churrasco,red_curry,Heavy Main,66.57903042160272,4.3238,720.85,850.05,65.32,45.84999999999999
coq_au_vin,egusi_soup,Heavy Main,66.56241497629057,0.2270000000000003,722.8000000000001,751.4000000000001,73.165,39.06999999999999
churrasco,green_curry,Heavy Main,66.54524111916092,1.8773999999999997,720.85,854.75,65.32,46.04999999999999
rendang,souvlaki,Heavy Main,66.5348638906859,-0.10089999999999932,820.56,705.0999999999999,57.497,55.07
enchilada,cobb_salad,Full Main,66.52908279620749,-2.4048999999999996,657.6,524.8,47.68,43.43
sopes,fresh_spring_roll,Light Main,66.51553836063647,-1.0671000000000008,339.8,315.3,16.685000000000002,19.890000000000004
shakshuka,caesar_salad,Light Main,66.47184754500977,-5.869299999999999,347.7,337.35,15.644000000000002,13.96
moussaka,ful_medames,Full Main,66.4684160182553,-3.6397000000000004,669.8000000000001,671.1,42.78,33.484
kofte,sancocho,Full Main,66.45937841533737,2.62,456.27,415.75000000000006,41.87199999999999,40.46
paneer_tikka,hummus,Heavy Main,66.45814885910032,-1.0645999999999995,773.09,849.2000000000002,43.622,35.415
kunefe,hummus,Heavy Main,66.4408267467704,-0.7813000000000008,872.0000000000001,849.2000000000002,26.27,35.415
birria,bun_cha,Heavy Main,66.43973199928162,-2.0353000000000003,702.6,896.3000000000001,58.74399999999999,39.245
anticucho,dakgalbi,Full Main,66.39161838819358,1.9445000000000006,534.6,431.95,53.454,51.74
fried_rice,muhammara,Full Main,66.38720606020667,3.7272,546.3000000000001,605.8000000000001,15.32,11.375000000000002
lomo_saltado,chana_masala,Heavy Main,66.38698768745178,-0.8733000000000004,712.3000000000001,941.89,44.23,44.892
tempura,couscous,Heavy Main,66.35983439337888,-0.8898000000000001,749.3,787.6,36.7,24.05
koobideh,dakgalbi,Full Main,66.35322062639517,-0.34609999999999985,523.53,431.95,52.752,51.74
minestrone,gazpacho,Light Main,66.31713699444246,6.4076,316.90000000000003,258.25,7.750000000000001,4.96
sinigang,nicoise_salad,Full Main,66.30059060747561,-2.4962,400.7,421.4,43.18999999999999,27.16
bulgogi,currywurst,Full Main,66.26674369714543,-0.7554999999999996,685.5000000000001,562.9,55.0,29.32
manty,club_sandwich,Full Main,66.25231003274664,0.16540000000000088,672.9000000000001,592.1999999999999,33.83,37.540000000000006
lahmacun,injera,Full Main,66.24323608347562,-1.4269999999999996,515.9499999999999,546.0,29.76,15.0
tortilla_espanola,gelato,Full Main,66.2331712814012,5.7352,578.2,520.6,17.040000000000003,8.73
kebab,egusi_soup,Heavy Main,66.22565777017452,1.3754,712.8499999999999,751.4000000000001,52.034,39.06999999999999
hamburger,tom_kha,Full Main,66.22135793468775,1.5751,649.15,548.9,51.365,29.835000000000004
com_tam,cobb_salad,Full Main,66.2094777724553,-5.8536,617.7,524.8,44.03,43.43
kitfo,dan_dan_noodles,Heavy Main,66.20347315845227,3.8476999999999997,743.3000000000001,918.75,53.470000000000006,42.065
lasagna,jjajangmyeon,Heavy Main,66.20031348034188,0.9642,1042.0500000000002,1011.0,63.81,49.68
gyudon,tamale,Full Main,66.19826381007955,2.8173000000000004,557.3000000000001,429.19999999999993,32.725,25.765
meatloaf,raclette,Full Main,66.19202917565143,1.1910000000000007,681.1,568.5999999999999,59.97,32.22
sardines_grilled,prosciutto,Light Main,66.1765472710071,6.201600000000001,311.29999999999995,353.70000000000005,40.11,29.54
tiropita,hummus,Heavy Main,66.15581024481246,0.25539999999999985,727.1,849.2000000000002,29.96,35.415
bun_bo_hue,udon,Heavy Main,66.15461329858374,-1.3288000000000002,962.9,793.9,47.42,25.68
beef_bourguignon,burrito,Heavy Main,66.15368018422821,-6.537100000000001,843.3499999999998,847.6999999999999,66.185,53.81000000000001
uttapam,onigiri,Light Main,66.1397922569904,-0.4489000000000001,317.6,257.4,15.800000000000002,10.29
arepa,caesar_salad,Light Main,66.13310385102315,-5.7684,295.8,337.35,11.43,13.96
hot_dog,nicoise_salad,Full Main,66.11242455199357,-1.3388999999999998,415.7,421.4,20.275,27.16
pastitsio,chana_masala,Heavy Main,66.09427571327984,2.8139000000000003,1186.3,941.89,60.78,44.892
birria,nachos,Heavy Main,66.08144135280727,0.5545,702.6,709.6999999999999,58.74399999999999,33.135000000000005
shakshuka,fresh_spring_roll,Light Main,66.08067300035032,-1.4990999999999994,347.7,315.3,15.644000000000002,19.890000000000004
lahmacun,xiao_long_bao,Full Main,66.05908368896706,0.49460000000000015,515.9499999999999,447.82,29.76,28.46
bun_bo_hue,egusi_soup,Heavy Main,66.05842777937654,1.4851999999999999,962.9,751.4000000000001,47.42,39.06999999999999
biltong,eggs_benedict,Full Main,66.05717101338571,1.5788000000000002,510.02,663.25,52.375,33.035000000000004
bak_kut_teh,club_sandwich,Full Main,66.03760768347998,0.47160000000000046,516.75,592.1999999999999,56.290000000000006,37.540000000000006
rendang,burrito,Heavy Main,66.01458942302318,-6.2044,820.56,847.6999999999999,57.497,53.81000000000001
teriyaki,cobb_salad,Full Main,66.00776080670707,-0.5623999999999998,605.1,524.8,53.32000000000001,43.43
bibimbap,spaetzle,Full Main,65.98857845959685,-3.2262,676.3,575.65,36.14,18.685
mango_sticky_rice,coquito,Full Main,65.97366600236198,-4.2075000000000005,528.4,451.53,6.77,9.283
taco,pierogi,Full Main,65.9694552211329,0.9686000000000003,528.6,662.05,36.815000000000005,19.455
spring_rolls,cobb_salad,Full Main,65.96173567501064,-4.2303,613.9,524.8,22.545,43.43
kofte,bouillabaisse,Full Main,65.93424509934242,-1.2860000000000005,456.27,420.0,41.87199999999999,41.46
tom_kha,nicoise_salad,Full Main,65.9246525396032,-0.24599999999999955,548.9,421.4,29.835000000000004,27.16
biltong,wonton_soup,Full Main,65.9177411992049,0.8457999999999997,510.02,408.72,52.375,33.800000000000004
anticucho,bak_kut_teh,Full Main,65.91585012289265,-1.8071000000000002,534.6,516.75,53.454,56.290000000000006
steak,bun_cha,Heavy Main,65.89904095048252,0.10860000000000003,745.02,896.3000000000001,65.663,39.245
tamagoyaki,fresh_spring_roll,Light Main,65.89709989896832,2.2132999999999994,237.8,315.3,15.385,19.890000000000004
ribs,tonkotsu_ramen,Heavy Main,65.88660106655593,-0.004300000000000637,814.0,769.9000000000001,83.08999999999999,44.855
bulgogi,nasi_padang,Full Main,65.87708404884455,-0.3935999999999993,685.5000000000001,624.1500000000001,55.0,38.000000000000014
koobideh,bak_kut_teh,Full Main,65.8769087932208,-4.097700000000001,523.53,516.75,52.752,56.290000000000006
escovitch_fish,cobb_salad,Full Main,65.8604240325578,-3.3543000000000003,526.5999999999999,524.8,41.11,43.43
churrasco,bun_cha,Heavy Main,65.85967379604128,2.7355,720.85,896.3000000000001,65.32,39.245
anticucho,larb,Full Main,65.85349427118707,2.143299999999999,534.6,430.2,53.454,43.925
bulgogi,quesadilla,Full Main,65.8389712219856,-0.928799999999999,685.5000000000001,677.4000000000001,55.0,41.505
salt_pepper_squid,cobb_salad,Full Main,65.81585500299721,-3.1379,668.4300000000001,524.8,35.512,43.43
koobideh,larb,Full Main,65.81448169960991,-0.14730000000000132,523.53,430.2,52.752,43.925
osso_buco,pizza,Heavy Main,65.75933575367145,-2.9676,828.7,996.0,67.1,38.18000000000001
birria,souvlaki,Heavy Main,65.73802311499703,0.9914999999999994,702.6,705.0999999999999,58.74399999999999,55.07
arepa,fresh_spring_roll,Light Main,65.7379771676221,-1.3982,295.8,315.3,11.43,19.890000000000004
anticucho,manty,Full Main,65.69900722020886,-1.5009000000000006,534.6,672.9000000000001,53.454,33.83
blini,coquito,Full Main,65.69326525485526,-0.3061999999999996,492.55,451.53,15.155,9.283
kitfo,chana_masala,Heavy Main,65.69325824171005,0.6872999999999996,743.3000000000001,941.89,53.470000000000006,44.892
fish_and_chips,couscous,Heavy Main,65.66821127200888,3.5627,1036.9,787.6,47.580000000000005,24.05
koobideh,manty,Full Main,65.65981814632185,-3.791500000000001,523.53,672.9000000000001,52.752,33.83
coxinha,couscous,Heavy Main,65.65322882444833,2.1985,883.4,787.6,34.31,24.05
dan_tat,ice_cream,Full Main,65.63859210495356,-1.3616000000000001,626.6,699.1999999999999,13.579999999999998,8.94
lahmacun,tamale,Full Main,65.6309762053575,0.051400000000001,515.9499999999999,429.19999999999993,29.76,25.765
gyudon,spaetzle,Full Main,65.62929653243262,-2.9635000000000002,557.3000000000001,575.65,32.725,18.685
ghormeh_sabzi,gnocchi,Full Main,65.62160009287456,1.2388000000000003,596.4,601.2499999999999,36.62,21.075
kibbeh,udon,Heavy Main,65.61819738192891,-1.9666000000000006,755.8500000000001,793.9,38.835,25.68
oxtail_stew,pizza,Heavy Main,65.57454921634881,-0.915,804.35,996.0,74.98999999999998,38.18000000000001
biltong,ful_medames,Full Main,65.56713900281297,0.0,510.02,671.1,52.375,33.484
bibimbap,penne_arrabbiata,Full Main,65.54539621136993,1.9806999999999997,676.3,636.49,36.14,18.236
steak,nachos,Heavy Main,65.53497786663034,2.6984000000000004,745.02,709.6999999999999,65.663,33.135000000000005
kibbeh,egusi_soup,Heavy Main,65.52048741733987,0.8473999999999995,755.8500000000001,751.4000000000001,38.835,39.06999999999999
tagine,mafe,Heavy Main,65.51983986549365,1.9422000000000001,868.05,802.3000000000001,55.904,53.45
piri_piri,cobb_salad,Full Main,65.51951376549147,-2.6714,650.85,524.8,62.355,43.43
chili,dan_dan_noodles,Heavy Main,65.51632400833388,7.202,732.6,918.75,59.77,42.065
bulgogi,nasi_goreng,Full Main,65.51036499747615,-1.4774999999999991,685.5000000000001,600.6,55.0,27.975
churrasco,nachos,Heavy Main,65.49519042701098,5.3253,720.85,709.6999999999999,65.32,33.135000000000005
bulgogi,bratwurst,Full Main,65.4941963457233,-5.479399999999999,685.5000000000001,655.0,55.0,33.629999999999995
dosa,onigiri,Light Main,65.48877613358918,4.7731,333.20000000000005,257.4,12.32,10.29
churro,couscous,Heavy Main,65.46708124198986,-2.9269999999999996,1020.55,787.6,13.435,24.05
churros_spanish,couscous,Heavy Main,65.46708124198986,-1.9215999999999998,1020.55,787.6,13.435,24.05
lasagna,pasta_carbonara,Heavy Main,65.4472381052442,-2.4958,1042.0500000000002,978.22,63.81,56.308
tagine,hu_tieu,Heavy Main,65.44139662632853,-0.9685000000000001,868.05,743.7500000000001,55.904,31.87
tahdig,gelato,Full Main,65.42809500274053,0.3327000000000009,424.2000000000001,520.6,8.694,8.73
elote,horiatiki,Light Main,65.40433666621853,-3.446299999999999,385.55,381.2000000000001,11.02,11.77
burrito,hummus,Heavy Main,65.40007178949652,5.2166999999999994,847.6999999999999,849.2000000000002,53.81000000000001,35.415
tagine,ravioli,Heavy Main,65.36505974597505,2.9778999999999995,868.05,719.5,55.904,31.24
ghormeh_sabzi,budae_jjigae,Full Main,65.34701255466044,0.5163000000000002,596.4,452.55,36.62,23.87
biltong,sancocho,Full Main,65.34116536024084,3.2117000000000004,510.02,415.75000000000006,52.375,40.46
anticucho,currywurst,Full Main,65.34011903425177,1.8183999999999996,534.6,562.9,53.454,29.32
koobideh,currywurst,Full Main,65.30051992862819,-0.47220000000000084,523.53,562.9,52.752,29.32
bibimbap,pierogi,Full Main,65.29256739982378,2.0894000000000004,676.3,662.05,36.14,19.455
eggplant_parm,cobb_salad,Full Main,65.28910430926506,-3.1379,607.5,524.8,23.82,43.43
takoyaki,caesar_salad,Light Main,65.28693092896341,-3.593,330.8,337.35,20.140000000000004,13.96
koobideh,saganaki,Full Main,65.26655427947638,-0.34609999999999985,523.53,637.3000000000001,52.752,26.61
rendang,tiropita,Heavy Main,65.25569751636185,-1.2430999999999992,820.56,727.1,57.497,29.96
lomo_saltado,tonkotsu_ramen,Heavy Main,65.24828825471239,0.8473999999999995,712.3000000000001,769.9000000000001,44.23,44.855
taco,dim_sum_items,Full Main,65.24607776562151,-2.9374000000000002,528.6,438.6,36.815000000000005,36.2
tagine,chow_mein,Heavy Main,65.24063510463934,-2.7665,868.05,856.5500000000001,55.904,41.04500000000001
manakish,ice_cream,Full Main,65.2365038030602,-1.2108999999999996,617.5,699.1999999999999,17.5,8.94
tagine,ramen,Heavy Main,65.23510069851275,-1.7542,868.05,784.5500000000001,55.904,45.43
meatloaf,arroz_con_pollo,Full Main,65.22467242788451,3.2349000000000006,681.1,674.5500000000001,59.97,42.56
birria,burrito,Heavy Main,65.20536035436491,-5.112,702.6,847.6999999999999,58.74399999999999,53.81000000000001
steak,souvlaki,Heavy Main,65.1860268015145,3.1353999999999997,745.02,705.0999999999999,65.663,55.07
gyudon,penne_arrabbiata,Full Main,65.18143269887298,2.2433999999999994,557.3000000000001,636.49,32.725,18.236
osso_buco,coxinha,Heavy Main,65.17902102661753,-4.2511,828.7,883.4,67.1,34.31
ghormeh_sabzi,dal,Full Main,65.17262858528522,0.2763,596.4,486.74,36.62,27.102
osso_buco,fish_and_chips,Heavy Main,65.1638250956508,-5.6152999999999995,828.7,1036.9,67.1,47.580000000000005
bulgogi,chicken_sandwich,Full Main,65.15119991623314,-6.7258,685.5000000000001,569.9,55.0,43.75000000000001
churrasco,souvlaki,Heavy Main,65.14583652247785,5.7623,720.85,705.0999999999999,65.32,55.07
kofte,pozole,Full Main,65.11901256507149,-0.5876000000000001,456.27,405.4,41.87199999999999,37.2
tteokbokki,caesar_salad,Light Main,65.11136361093395,-2.4672,320.3,337.35,12.544999999999998,13.96
beef_bourguignon,paneer_tikka,Heavy Main,65.08599865594556,-0.2558000000000007,843.3499999999998,773.09,66.185,43.622
pozole,nicoise_salad,Full Main,65.08252064282729,0.8555000000000001,405.4,421.4,37.2,27.16
pizza,couscous,Heavy Main,65.0711157849193,0.915,996.0,787.6,38.18000000000001,24.05
jollof_rice,club_sandwich,Full Main,65.06838875703284,-3.4005,655.0500000000001,592.1999999999999,31.370000000000005,37.540000000000006
kare_kare,wonton_noodle,Heavy Main,65.06056968230632,3.5060000000000002,772.35,704.6000000000001,52.84,40.14
mapo_tofu,club_sandwich,Full Main,65.05811317653482,-2.753799999999999,453.19999999999993,592.1999999999999,32.055,37.540000000000006
lahmacun,spaetzle,Full Main,65.05246006660212,-5.7294,515.9499999999999,575.65,29.76,18.685
massaman_curry,jjajangmyeon,Heavy Main,65.05193349652177,-1.3199999999999994,1186.2,1011.0,54.85,49.68
tagine,mee_goreng,Heavy Main,65.03525804220749,-0.10370000000000035,868.05,875.5500000000001,55.904,41.155
chili,chana_masala,Heavy Main,64.99573542958606,4.0416,732.6,941.89,59.77,44.892
oxtail_stew,fish_and_chips,Heavy Main,64.9758247669238,-3.5627,804.35,1036.9,74.98999999999998,47.580000000000005
tagine,lo_mein,Heavy Main,64.96336222103068,-1.4149000000000003,868.05,847.2500000000001,55.904,40.11500000000001
rendang,paneer_tikka,Heavy Main,64.94252027926855,0.07690000000000019,820.56,773.09,57.497,43.622
anticucho,nasi_padang,Full Main,64.93975575754905,2.1803,534.6,624.1500000000001,53.454,38.000000000000014
bulgogi,fajita,Full Main,64.93480332312964,-7.738099999999999,685.5000000000001,595.3000000000001,55.0,41.99
gyudon,pierogi,Full Main,64.92593311325918,2.3521,557.3000000000001,662.05,32.725,19.455
hamburger,mujaddara,Full Main,64.91708743982014,0.13809999999999967,649.15,682.8,51.365,28.76
meatloaf,bossam,Full Main,64.91444603066076,0.9231000000000007,681.1,631.9,59.97,69.2
anticucho,quesadilla,Full Main,64.90059600284468,1.6451000000000002,534.6,677.4000000000001,53.454,41.505
sopes,onigiri,Light Main,64.89981585689102,-2.1225000000000005,339.8,257.4,16.685000000000002,10.29
koobideh,nasi_padang,Full Main,64.89969923466839,-0.11030000000000051,523.53,624.1500000000001,52.752,38.000000000000014
takoyaki,fresh_spring_roll,Light Main,64.88193190595362,0.7771999999999997,330.8,315.3,20.140000000000004,19.890000000000004
picanha,al_pastor,Full Main,64.87988496415844,0.8866999999999994,625.0,657.6,65.0,59.57
asado,al_pastor,Full Main,64.87988496415844,3.0337999999999994,625.0,657.6,65.0,59.57
meatloaf,korma,Full Main,64.86896464767833,4.3809,681.1,658.94,59.97,59.84200000000001
souvlaki,hummus,Heavy Main,64.86215498043033,-0.8868,705.0999999999999,849.2000000000002,55.07,35.415
koobideh,quesadilla,Full Main,64.86049473972776,-0.6455000000000002,523.53,677.4000000000001,52.752,41.505
keftedes,tom_kha,Full Main,64.85649146616726,0.7994000000000003,652.6500000000001,548.9,44.074,29.835000000000004
chile_relleno,caprese,Full Main,64.84527798225146,-2.7264,594.3,455.35,23.89,23.640000000000004
rendang,conch_fritters,Heavy Main,64.81412475322823,-2.952499999999999,820.56,701.7,57.497,29.2
biltong,bouillabaisse,Full Main,64.79852458905071,-0.6943000000000001,510.02,420.0,52.375,41.46
risotto,nicoise_salad,Full Main,64.79043527566662,-3.2604999999999995,502.4,421.4,15.500000000000002,27.16
tagine,roti_caribbean,Heavy Main,64.79024144196731,-1.5133,868.05,870.0,55.904,43.31
hamburger,banh_xeo,Full Main,64.77893922203992,1.3291000000000004,649.15,521.94,51.365,27.588
cubano_sandwich,club_sandwich,Full Main,64.7680411760746,-1.3235999999999999,580.9,592.1999999999999,42.41,37.540000000000006
mofongo,tiramisu,Full Main,64.74296120735454,0.006600000000000605,514.9,625.85,19.22,10.765
picanha,jerk_chicken,Full Main,64.74243268389097,-3.4331000000000005,625.0,617.1,65.0,63.1
asado,jerk_chicken,Full Main,64.74243268389097,-1.2860000000000005,625.0,617.1,65.0,63.1
arancini,couscous,Heavy Main,64.7344397270797,0.6196999999999999,746.2,787.6,16.52,24.05
duck_confit,udon,Heavy Main,64.72903050622698,-1.5143000000000004,849.95,793.9,48.32,25.68
suya,doro_wot,Heavy Main,64.72635622736354,-0.5777000000000001,794.7,703.7,61.16,57.40000000000002
tteokbokki,fresh_spring_roll,Light Main,64.70431623569897,1.9029999999999996,320.3,315.3,12.544999999999998,19.890000000000004
meatloaf,khao_man_gai,Full Main,64.70421375213877,1.1910000000000007,681.1,610.75,59.97,54.23
asado,gambas_al_ajillo,Full Main,64.70059531322518,1.9749999999999996,625.0,588.0500000000001,65.0,49.760000000000005
picanha,gambas_al_ajillo,Full Main,64.70059531322518,-0.17210000000000036,625.0,588.0500000000001,65.0,49.760000000000005
hamburger,okonomiyaki,Full Main,64.70052911579441,0.40859999999999985,649.15,640.1999999999999,51.365,32.66
suya,fondue,Heavy Main,64.65899288130944,-5.7623,794.7,858.0,61.16,44.75
manti_turkish,caprese,Full Main,64.64989535720242,-1.5025000000000004,592.95,455.35,32.305,23.640000000000004
steak,burrito,Heavy Main,64.64478228621056,-2.9681,745.02,847.6999999999999,65.663,53.81000000000001
french_onion_soup,cobb_salad,Full Main,64.63321506237499,-6.0076,615.6,524.8,28.98,43.43
duck_confit,egusi_soup,Heavy Main,64.62879361002518,1.2996999999999996,849.95,751.4000000000001,48.32,39.06999999999999
bulgogi,mole,Full Main,64.61851943715537,-3.521399999999999,685.5000000000001,673.8,55.0,58.08
borek,hummus,Heavy Main,64.61760241450983,3.0102,728.5,849.2000000000002,28.12,35.415
churrasco,burrito,Heavy Main,64.60396717851751,-0.34120000000000017,720.85,847.6999999999999,65.32,53.81000000000001
lahmacun,penne_arrabbiata,Full Main,64.59707982619423,-0.5225,515.9499999999999,636.49,29.76,18.236
ribs,mafe,Heavy Main,64.58360556152695,-2.8559,814.0,802.3000000000001,83.08999999999999,53.45
tandoori_chicken,cobb_salad,Full Main,64.5783262383816,-1.6909999999999998,519.3899999999999,524.8,68.57200000000002,43.43
anticucho,nasi_goreng,Full Main,64.56296323701123,1.0964,534.6,600.6,53.454,27.975
lomo_saltado,galette,Heavy Main,64.5617773745806,-2.4962,712.3000000000001,704.25,44.23,26.435
anticucho,bratwurst,Full Main,64.54635044576158,-2.9055,534.6,655.0,53.454,33.629999999999995
elote,sushi,Light Main,64.54070546079103,-4.517599999999999,385.55,304.15000000000003,11.02,20.05
kitfo,tonkotsu_ramen,Heavy Main,64.53105751372836,2.4079999999999995,743.3000000000001,769.9000000000001,53.470000000000006,44.855
tapas,muhammara,Full Main,64.52695063799024,-0.1513,486.8999999999999,605.8000000000001,19.76,11.375000000000002
koobideh,nasi_goreng,Full Main,64.5224762265927,-1.1942000000000004,523.53,600.6,52.752,27.975
bulgogi,donburi,Full Main,64.51046579631719,-7.697399999999999,685.5000000000001,568.8000000000001,55.0,41.505
ackee_saltfish,caesar_salad,Light Main,64.51018547563986,-4.921,299.04999999999995,337.35,25.31,13.96
nachos,hummus,Heavy Main,64.50639172578896,-0.44980000000000064,709.6999999999999,849.2000000000002,33.135000000000005,35.415
koobideh,bratwurst,Full Main,64.50584445513721,-5.1961,523.53,655.0,52.752,33.629999999999995
pulled_pork,dim_sum_items,Full Main,64.5000598857883,-4.8176,548.1,438.6,55.45,36.2
taco,dim_sum,Full Main,64.4897190266046,-2.4642999999999997,528.6,415.9,36.815000000000005,33.730000000000004
