dish_id,H_mean,H_bert,E_composite,E_carbon,E_water,E_energy,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,cuisine,cook_method,source,DEI_tier,is_pareto,rank_DEI,rank_invE,rank_shift,meal_role,NDI,protein_g,category
meatloaf,4.0257,7.2313,0.7061207571069935,12.624,3262.42,0.8,1.3926988087928849,-0.3479690120543652,1.74066782084725,-1.0087251425574104,2.631733677670974,-3.640458820228385,American,bake,expanded,E,False,328,323,-5,Full Main,7.5282196718109216,59.97,Other
mee_goreng,3.6628,7.3103,0.1954133635557322,1.2715,804.9999999999999,0.5,1.29822788225144,-1.632638150945711,2.9308660331971508,-1.185910281716938,-0.4021561366630527,-0.7837541450538853,Indonesian,stir_fry,expanded,D,False,223,127,-96,Heavy Main,3.516836211713717,41.155,Other
minestrone,2.753,6.638,0.1196048159520431,0.5215,276.6,0.4,1.0126912261604704,-2.123562171118755,3.136253397279225,-1.630118161593869,-0.8525016443225248,-0.7776165172713438,Italian,unknown,original,C,False,184,46,-138,Light Main,4.155539071916477,7.750000000000001,Soup/Stew
miso_soup,3.5943,6.965,0.1090529409366971,0.4095,177.0,0.4,1.279349257331826,-2.2159218179984954,3.4952710753303213,-1.2193552583838645,-0.915185730230458,-0.3041695281534062,Japanese,unknown,original,B,False,110,40,-70,Side/Snack,11.038576807807578,11.52,Soup/Stew
mofongo,7.9826,7.1259,0.30598424460965,1.216,812.77,1.0,2.0772641729320283,-1.1842216665590777,3.261485839491105,0.9232227139880144,0.2546972279588349,0.6685254860291796,Caribbean,deep_fry,expanded,C,False,166,249,83,Full Main,3.479012302084743,19.22,Other
mole,5.2167,7.2974,0.2340693241587429,2.0695,1337.6650000000002,0.4,1.651865018073996,-1.4521379504112566,3.1040029684852524,-0.4272219716039867,-0.1725179394925234,-0.2547040321114633,Mexican,simmer,expanded,C,False,188,167,-21,Full Main,5.91632197820978,58.08,Other
moussaka,7.9968,7.124,0.5167985075858745,7.8365,2160.3,0.8,2.079041461658496,-0.660102214316145,2.739143675974641,0.9301558332386768,1.5070527905295286,-0.5768969572908517,Mediterranean,unknown,original,D,False,261,307,46,Full Main,7.445828200531096,42.78,Other
muhammara,6.9238,7.7094,0.0689125430117803,0.4645000000000001,826.565,0.0,1.9349647518592317,-2.6749170709159,4.609881822775131,0.4062659067625866,-1.153642321902057,1.5599082286646435,Lebanese,raw,expanded,A,False,25,32,7,Full Main,4.726321604004007,11.375000000000002,Other
mujaddara,4.0257,7.5951,0.1930589222252236,0.8800000000000001,1147.1,0.4,1.3926988087928849,-1.644759840166997,3.0374586489598814,-1.0087251425574104,-0.4161428454150184,-0.592582297142392,Lebanese,simmer,expanded,D,False,201,118,-83,Full Main,5.525330296859296,28.76,Other
naan,3.2794,7.203,0.2138116130018896,0.7861,284.2,0.8,1.187660478833631,-1.5426599647386732,2.730320443572304,-1.3731045014848158,-0.292860163467648,-1.0802443380171678,Indian,unknown,original,D,False,262,144,-118,Full Main,2.604989839468951,13.09,Wrapped/Stuffed
nachos,8.1233,6.823,0.2693445432591771,1.9215,668.3,0.8,2.0947364755547597,-1.3117638889834855,3.406500364538245,0.9919191843097164,0.0370367473566819,0.9548824369530344,Mexican,unknown,original,B,False,132,203,71,Heavy Main,6.003734887065874,33.135000000000005,Other
nasi_goreng,7.2606,7.3769,0.2281692407185525,1.8985,1040.595,0.5,1.9824624700499247,-1.477667641530802,3.460130111580727,0.5707077774402635,-0.2075677611300045,0.778275538570268,Indonesian,stir_fry,expanded,B,False,118,157,39,Full Main,4.1558645779425,27.975,Noodle/Rice
nasi_lemak,5.4694,7.1132,0.1665603804553572,1.5875,912.61,0.3,1.6991689212036942,-1.7923973899240595,3.491566311127754,-0.3038417438122738,-0.5735591213206327,0.2697173775083589,Indonesian,steam,expanded,B,False,112,89,-23,Full Main,4.158558713014158,24.1,Other
nasi_padang,8.3445,7.5521,0.2257431782942434,2.1065,1227.095,0.4,2.1216026392013205,-1.4883573051073131,3.609959944308634,1.0999196053129885,-0.2219799395534819,1.3218995448664703,Indonesian,simmer,expanded,B,False,91,155,64,Full Main,5.189403331676823,38.000000000000014,Other
nicoise_salad,5.2167,7.3713,0.0633398040954804,0.969,628.7400000000001,0.0,1.651865018073996,-2.7592413307801142,4.41110634885411,-0.4272219716039867,-1.1867475325365455,0.7595255609325589,French,cold,expanded,A,False,28,27,-1,Full Main,7.429491881319124,27.16,Salad/Cold/Side
okonomiyaki,4.2962,7.216,0.1942506282035568,1.149,755.9,0.5,1.4577309110577392,-1.6386060557444653,3.0963369668022045,-0.8766541033106421,-0.4090634401136673,-0.4675906631969747,Japanese,unknown,original,C,False,190,123,-67,Full Main,5.154674112031189,32.66,Other
onigiri,6.1067,7.085,0.0556931760085771,1.0421,436.0,0.0,1.8093865290782607,-2.887897652865271,4.697284181943532,0.0073186011487812,-1.2321728139399326,1.239491415088714,Japanese,unknown,original,A,False,22,24,2,Light Main,5.120408211317303,10.29,Other
orange_chicken,3.0317,6.438,0.3702907257974551,2.3175,1259.3,1.0,1.109123518293757,-0.9934668364816452,2.102590354775402,-1.4940434901037605,0.6367139771480395,-2.1307574672518,Chinese,unknown,original,E,False,320,272,-48,Heavy Main,3.1139524148594324,55.20000000000001,Protein Main
osso_buco,8.6082,7.166,0.934,15.8045,4119.8,1.2,2.1527152373502623,-0.0682788407532943,2.2209940781035566,1.228670559284792,3.985464840840141,-2.756794281555349,Italian,unknown,original,E,False,308,333,25,Heavy Main,6.367642185791094,67.1,Protein Main
oxtail_stew,6.5556,7.3162,0.928986539843908,15.7225,4088.225,1.2,1.8803196462075356,-0.0736610291388089,1.953980675346344,0.2264930540799246,3.955682061318641,-3.7291890072387166,Caribbean,braise,expanded,E,False,324,332,8,Heavy Main,7.254965805969722,74.98999999999998,Protein Main
pad_see_ew,6.9342,6.887,0.2391870645940731,1.991,1086.4,0.5,1.9364656902273136,-1.4305093361518917,3.366975026379205,0.4113436842419447,-0.1421156763273335,0.5534593605692782,Thai,unknown,original,C,False,146,176,30,Heavy Main,3.580710836564481,37.475,Noodle/Rice
pad_thai,6.1571,6.777,0.2390955383002528,2.316,1001.9,0.5,1.8176058874733196,-1.4308920650840489,3.2484979525573685,0.0319262920102862,-0.1426593941079481,0.1745856861182343,Thai,unknown,original,C,False,168,175,7,Heavy Main,3.515898622067992,37.61500000000001,Noodle/Rice
paella,8.2123,7.111,0.2576096497632017,2.681,1401.0,0.4,2.1056330303939435,-1.3563098251926804,3.461942855586624,1.0353732415849934,-0.0326751352189143,1.0680483768039075,Spanish,unknown,original,B,False,116,195,79,Heavy Main,6.160788853015076,47.42,Noodle/Rice
pajeon,6.1523,7.2748,0.1644038414617883,1.0375,489.16,0.5,1.816825995643776,-1.8054294300771612,3.622255425720937,0.0295827024044288,-0.5863701786294127,0.6159528810338415,Korean,pan_fry,expanded,B,False,89,85,-4,Full Main,4.042465852077682,21.97,Other
palak_paneer,7.4454,7.231,0.2075051881169707,2.7469,774.7,0.4,2.007596392026492,-1.5725989366506006,3.5801953286770924,0.6609359772657821,-0.3303238823501468,0.991259859615929,Indian,unknown,original,B,False,96,139,43,Heavy Main,8.136648961259176,32.862,Other
pancake,5.2029,7.162,0.1740145033925502,1.1345,513.5,0.5,1.6492161624425126,-1.748616630410514,3.3978327928530265,-0.4339597917208277,-0.5292774290257795,0.0953176373049517,American,unknown,original,B,False,134,98,-36,Full Main,3.5763263454288983,17.735000000000003,Other
paneer_butter,8.4548,7.0638,0.25735879951274,4.1755,1076.6750000000002,0.4,2.1347343274285446,-1.3572840606847976,3.492018388113342,1.1537733414642588,-0.0341653271162881,1.1879386685805469,Indian,simmer,expanded,B,False,111,194,83,Heavy Main,5.087228729552255,39.690000000000005,Other
paneer_tikka,8.7381,7.1,0.2850173554547919,3.7719,919.3,0.6,2.167692774730181,-1.2552052042349895,3.422897978965171,1.2920939529933135,0.1301420868968135,1.1619518660965,Indian,unknown,original,B,False,130,228,98,Heavy Main,8.440988214365182,43.622,Other
panna_cotta,7.8093,7.57,0.0769170517835727,1.4655,585.5,0.0,2.0553153311535266,-2.5650276873427966,4.620343018496323,0.8386093642598634,-1.106091027485461,1.9447003917453245,Italian,unknown,original,A,False,23,34,11,Full Main,1.0262823559013892,4.8,Dessert
pao_de_queijo,3.2587,7.0552,0.2428052824914401,1.7550000000000003,446.35,0.8,1.181328342841382,-1.4154954634789334,2.5968238063203155,-1.3832112316600766,-0.1206214223504504,-1.2625898093096262,South American,bake,expanded,E,False,272,179,-93,Full Main,5.862766404562071,18.55,Other
papaya_salad,5.6087,7.193,0.0108332800613693,0.201,106.2,0.0,1.7243189636260203,-4.52513239573871,6.2494513593647305,-0.2358288204589475,-1.4986658843455352,1.2628370638865876,Thai,unknown,original,A,False,3,4,1,Side/Snack,6.584247563699618,5.715,Salad/Cold/Side
pasta_bolognese,7.1684,7.058,0.3871269799507092,6.6765,1951.1,0.4,1.9696824776870965,-0.949002526202116,2.9186850038892125,0.5256913270944149,0.7367308177735701,-0.2110394906791551,Italian,unknown,original,D,False,227,278,51,Heavy Main,5.790065037713941,43.255,Noodle/Rice
pasta_carbonara,3.9581,7.116,0.20538029673412,1.8885,969.1,0.4,1.3757641121467097,-1.5828919124076954,2.958656024554405,-1.0417306961732384,-0.3429469350108281,-0.6987837611624104,Italian,unknown,original,D,False,218,135,-83,Heavy Main,4.558069855242271,56.308,Noodle/Rice
pasteis_de_nata,5.2167,7.3468,0.2510483708520002,1.501,611.92,0.8,1.651865018073996,-1.382109645859263,3.033974663933259,-0.4272219716039867,-0.0716528306841765,-0.3555691409198101,Portuguese,bake,expanded,D,False,204,187,-17,Heavy Main,1.877527256693924,12.74,Other
pastelitos,6.9238,7.5647,0.3065621564613411,1.573,727.64,1.0,1.9349647518592317,-1.1823347498384835,3.1172995016977154,0.4062659067625866,0.2581303501391045,0.1481355566234821,Caribbean,deep_fry,expanded,C,False,186,250,64,Heavy Main,2.910169747295802,29.38,Other
pastitsio,4.0257,7.1429,0.5295074333734805,8.072000000000001,2294.46,0.8,1.3926988087928849,-0.6358080755623863,2.028506884355271,-1.0087251425574104,1.5825509740001673,-2.591276116557577,Greek,bake,expanded,E,False,322,311,-11,Heavy Main,4.746911559690789,60.78,Other
patatas_bravas,5.9025,7.31,0.2824044679241891,0.9015,553.7,1.0,1.775375989977531,-1.264414952226912,3.039790942204443,-0.0923816066670786,0.1146200620246584,-0.2070016686917371,Spanish,unknown,original,C,False,200,223,23,Full Main,3.127943481510723,5.59,Other
pav_bhaji,4.0257,6.8956,0.1166340260317642,0.704,265.27,0.4,1.3926988087928849,-2.14871422918223,3.541413037975115,-1.0087251425574104,-0.8701498111465589,-0.1385753314108515,Indian,simmer,expanded,B,False,105,44,-61,Full Main,5.136402059478983,8.56,Other
peking_duck,9.5503,7.07,0.3637668649375477,2.945,1554.1,0.8,2.256572567611807,-1.0112420974817378,3.267814665093545,1.6886488442178065,0.5979585660008169,1.0906902782169894,Chinese,unknown,original,C,False,164,267,103,Heavy Main,3.8075314895790737,62.56499999999999,Other
penne_arrabbiata,7.4601,7.216,0.1413938119152791,0.7355,486.7,0.4,2.009568818951563,-1.9562062894526868,3.96577510840425,0.6681132204337209,-0.7230627253796139,1.3911759458133348,Italian,unknown,original,A,False,56,59,3,Full Main,3.265122614994569,18.236,Other
pernil,5.7087,7.2536,0.3931432205868955,2.6655,2035.385,0.8,1.7419913269939338,-0.933581304526697,2.6755726315206307,-0.18700403700358,0.772470678635553,-0.959474715639133,Caribbean,roast,expanded,D,False,265,281,16,Heavy Main,4.396603053914308,83.07999999999998,Other
pho,8.3893,6.974,0.395002904915845,6.945,1978.0,0.4,2.126957084340491,-0.9288621598907282,3.0558192442312198,1.121793108300993,0.783518251893194,0.3382748564077993,Vietnamese,unknown,original,C,False,196,283,87,Heavy Main,4.622826055872258,33.29,Noodle/Rice
picanha,7.0959,7.4037,0.7671063086509742,15.2865,3854.4,0.6,1.9595171524615305,-0.2651298840238828,2.224647036485413,0.4902933590892738,2.9940222326970614,-2.503728873607788,South American,grill,expanded,E,False,307,324,17,Full Main,7.790044444444445,65.0,Protein Main
pide,4.9488,7.7344,0.4337136613633501,6.112,1638.08,0.8,1.5991451229486682,-0.8353707290672839,2.434515852015952,-0.5580235664809154,1.0134819672696052,-1.5715055337505206,Turkish,bake,expanded,E,False,293,299,6,Heavy Main,6.256490840230905,41.0,Other
pierogi,7.5688,7.3984,0.1424313635192919,1.2085,448.055,0.4,2.0240345344080977,-1.9488950548223776,3.9729295892304752,0.7211857600497054,-0.7168990839618314,1.4380848440115368,Polish,boil,expanded,A,False,54,60,6,Full Main,3.681755354967348,19.455,Wrapped/Stuffed
piri_piri,5.4694,7.5041,0.2866743619176335,2.166,1411.77,0.6,1.6991689212036942,-1.2494083348642628,2.9485772560679573,-0.3038417438122738,0.1399856393759422,-0.443827383188216,African,grill,expanded,D,False,222,231,9,Full Main,5.388311721568232,62.355,Other
pita,4.6139,7.042,0.2214726334827755,0.7217,393.9,0.8,1.5290734863480782,-1.5074562479978146,3.036529734345893,-0.7215377662729403,-0.2473493831307052,-0.474188383142235,Mediterranean,unknown,original,D,False,203,151,-52,Full Main,2.3762083963319816,14.0,Wrapped/Stuffed
pizza,5.6406,6.838,0.3198078040607087,2.9604,1015.5,0.8,1.7299904428304231,-1.140035075938477,2.8700255187689,-0.2202537145366852,0.3368169637331286,-0.5570706782698138,Italian,unknown,original,D,False,235,257,22,Heavy Main,4.736701930376628,38.18000000000001,Other
pizza_margherita,2.5585,7.126,0.2942943620278918,2.4919,825.4,0.8,0.9394211492630096,-1.2231747811538989,2.1625959304169085,-1.725082365414558,0.1852527355872999,-1.9103351010018577,Italian,unknown,original,E,False,317,240,-77,Heavy Main,4.722437596200869,32.796,Other
plantain,3.2587,7.3233,0.256694606304495,0.814,318.5,1.0,1.181328342841382,-1.359868202995074,2.5411965458364563,-1.3832112316600766,-0.0381110091931271,-1.3451002224669495,African,deep_fry,expanded,E,False,279,192,-87,Full Main,1.8757687303924744,2.75,Other
plov,3.6628,7.03,0.2947560645684604,3.6190000000000007,1674.045,0.4,1.29822788225144,-1.221607164480446,2.519835046731886,-1.185910281716938,0.1879955089498372,-1.373905790666775,Central Asian,simmer,expanded,E,False,282,241,-41,Heavy Main,5.281339987832837,32.534,Other
polenta,2.798,7.4648,0.1501811407834025,1.3810000000000002,497.56,0.4,1.0289048762432895,-1.895913108231895,2.9248179844751845,-1.6081470090389534,-0.6708610382984439,-0.9372859707405096,Italian,boil,expanded,D,False,225,70,-155,Full Main,4.464163988703867,14.13,Other
pot_roast,3.2587,7.0053,0.9118051850146176,15.646,3899.51,1.2,1.181328342841382,-0.092328924648864,1.2736572674902462,-1.3832112316600766,3.85361512813685,-5.236826359796927,American,braise,expanded,E,False,334,331,-3,Heavy Main,7.67392984082831,67.39999999999999,Protein Main
poutine,2.2532,7.3804,0.2927894152712246,2.0195000000000003,445.295,1.0,0.8123514280384219,-1.2283016475783792,2.040653075616801,-1.8741444293037937,0.1763125034821438,-2.050456932785938,American,deep_fry,expanded,E,False,321,239,-82,Full Main,6.223123972701802,19.135,Other
pozole,4.3612,7.237,0.1813985581478384,1.1925,856.0,0.4,1.4727472488500897,-1.7070586898010562,3.179805938651146,-0.8449179940646532,-0.4854119812303678,-0.3595060128342854,Mexican,unknown,original,C,False,179,106,-73,Full Main,7.03741196587768,37.2,Soup/Stew
pretzel,5.7087,7.2801,0.207120970625836,0.7045,284.53000000000003,0.8,1.7419913269939338,-1.574452257252829,3.3164435842467626,-0.18700403700358,-0.3326063508390732,0.1456023138354931,German,bake,expanded,C,False,152,138,-14,Full Main,2.125319556407933,12.09,Bread/Pastry
profiterole,4.3571,7.482,0.277099260390222,1.789,853.6599999999999,0.8,1.4718066984441045,-1.2833794962245904,2.755186194668694,-0.8469198101863233,0.0831041386143672,-0.9300239488006906,French,bake,expanded,D,False,258,215,-43,Heavy Main,2.2847259367852906,12.97,Other
prosciutto,8.4548,7.3345,0.0648074671569017,1.039,628.48,0.0,2.1347343274285446,-2.7363344483600205,4.871068775788565,1.1537733414642588,-1.1780287865987635,2.331802128063022,Italian,cold,expanded,A,False,20,29,9,Light Main,6.215113696029727,29.54,Other
pulled_pork,8.4804,6.972,0.4097443133224298,2.1585,1244.8,1.2,2.137757618502672,-0.892221939862241,3.029979558364913,1.1662724860288325,0.8710905278743258,0.2951819581545064,American,unknown,original,D,False,206,290,84,Full Main,5.801381816707488,55.45,Protein Main
pupusa,7.5688,7.4362,0.1955979718318633,1.5295,740.65,0.5,2.0240345344080977,-1.631693890392932,3.6557284248010298,0.7211857600497054,-0.4010594594352151,1.1222452194849204,Caribbean,pan_fry,expanded,B,False,82,128,46,Full Main,6.741842838930217,31.21,Wrapped/Stuffed
quesadilla,7.8093,6.777,0.2259953170821839,2.5205,790.1,0.5,2.0553153311535266,-1.487241000799824,3.5425563319533504,0.8386093642598634,-0.2204820930171082,1.0590914572769716,Mexican,unknown,original,B,False,104,156,52,Full Main,6.619688171946806,41.505,Wrapped/Stuffed
quiche,6.3562,7.306,0.3547504593313247,3.3045,1352.2,0.8,1.8494307145104407,-1.0363406681399348,2.8857713826503755,0.1291364358699225,0.544396033959897,-0.4152595980899744,French,unknown,original,D,False,230,266,36,Heavy Main,3.6503040934716,47.85,Other
raclette,5.2167,7.603,0.2387250995474016,2.889,643.4,0.6,1.651865018073996,-1.4324426001498258,3.084307618223822,-0.4272219716039867,-0.1448600091241023,-0.2823619624798844,Swiss,grill,expanded,C,False,191,174,-17,Full Main,7.78475169259552,32.22,Other
raita,6.0561,6.859,0.0280594219823921,0.5678,221.6,0.0,1.8010660285483546,-3.5734308038645355,5.37449683241289,-0.0173867392796346,-1.3963328905914163,1.3789461513117818,Indian,unknown,original,A,False,11,8,-3,Side/Snack,16.06481082445208,15.926,Salad/Cold/Side
ramen,2.0123,6.942,0.1942964691225439,1.321,979.9,0.4,0.6992783464901856,-1.6383700950616278,2.337648441551813,-1.9917633326477735,-0.4087911192133812,-1.5829722134343926,Japanese,unknown,original,E,False,299,126,-173,Heavy Main,4.330287221753668,45.43,Noodle/Rice
ratatouille,2.3516,7.242,0.1346233349410699,0.74,403.2,0.4,0.8550959475459627,-2.005274511707828,2.86037045925379,-1.8261008423837128,-0.7632831752685475,-1.0628176671151652,French,unknown,original,D,False,237,52,-185,Light Main,8.153898824734528,3.84,Other
ravioli,6.7444,7.222,0.1935701450266944,2.0345,788.0,0.4,1.9087125309216884,-1.6421153256040386,3.5508278565257267,0.3186742452436578,-0.413105893787096,0.7317801390307538,Italian,unknown,original,B,False,102,121,19,Heavy Main,5.570406737884153,31.24,Other
red_curry,7.1218,7.176,0.2608840882697989,2.335,1529.6,0.4,1.963160502461841,-1.3436790765498106,3.306839579011652,0.5029389780042139,-0.0132231246189713,0.5161621026231853,Thai,unknown,original,C,False,154,198,44,Heavy Main,4.781676962725137,45.84999999999999,Other
rendang,8.6612,7.3914,0.8130001292883734,12.8131,3431.89,1.2,2.158853281103997,-0.2070240104080495,2.365877291512047,1.254547694516136,3.26665739860778,-2.012109704091644,Indonesian,braise,expanded,E,False,297,329,32,Heavy Main,7.221964945348976,57.497,Protein Main
ribs,8.5646,7.004,0.5441126977074214,3.0445,1849.0,1.5,2.147637428992589,-0.6085988886785316,2.756236317671121,1.207382953698252,1.6693144774424802,-0.4619315237442283,American,unknown,original,D,False,257,313,56,Heavy Main,4.905990405990406,83.08999999999999,Protein Main
rice_and_peas,7.4181,7.0251,0.1843953955683595,1.2425,948.425,0.4,2.0039229596991017,-1.6906729379742171,3.694595897673319,0.6476068113824667,-0.467609077571364,1.1152158889538306,Caribbean,simmer,expanded,B,False,78,107,29,Full Main,4.337080820569603,19.94,Other
risotto,8.4772,7.082,0.1798937436216193,1.7245,701.2,0.4,2.137380206600282,-1.7153889156085966,3.852769122208879,1.1647100929582608,-0.4943514278121211,1.6590615207703818,Italian,unknown,original,A,False,64,104,40,Full Main,3.5798901204952163,15.500000000000002,Noodle/Rice
rojak,2.2532,7.0849,0.00285504702091,0.135,110.14,0.0,0.8123514280384219,-5.858666966339034,6.671018394377456,-1.8741444293037937,-1.5460610861058228,-0.328083343197971,Indonesian,cold,expanded,A,True,2,1,-1,Side/Snack,5.46689643808107,6.57,Salad/Cold/Side
roti_caribbean,2.2532,6.949,0.1967827292452522,1.0955,867.0400000000001,0.5,0.8123514280384219,-1.625655056115075,2.438006484153497,-1.8741444293037937,-0.3940213325266872,-1.4801230967771066,Caribbean,pan_fry,expanded,E,False,292,131,-161,Heavy Main,4.544869051765605,43.31,Wrapped/Stuffed
saganaki,8.1087,7.5151,0.2233837961242186,2.5045,826.125,0.5,2.0929375593476065,-1.4988639279937144,3.591801487341321,0.984790765925233,-0.2359959996774304,1.2207867656026634,Greek,pan_fry,expanded,B,False,95,153,58,Full Main,5.304538288219443,26.61,Other
salt_pepper_squid,5.9359,7.2281,0.2891595326065388,1.6879,486.84,1.0,1.781018659361992,-1.2407767272348758,3.0217953865968674,-0.0760741289929858,0.1547489542117092,-0.2308230832046951,Chinese,deep_fry,expanded,D,False,208,233,25,Full Main,5.492146216979035,35.512,Other
samgyeopsal,4.5518,7.223,0.274564609930532,1.809,1295.8,0.6,1.515522759127676,-1.2925686725753445,2.808091431703021,-0.7518579567987234,0.068046886047338,-0.8199048428460615,Korean,unknown,original,D,False,247,213,-34,Full Main,6.004749086543282,56.93000000000001,Other
samosa,6.6002,7.343,0.2564875522755967,0.7475,278.0,1.0,1.8870999516035556,-1.3606751446888634,3.247775096292419,0.2482689075010184,-0.0393410268455506,0.287609934346569,Indian,unknown,original,C,False,169,190,21,Full Main,2.7594956023504165,8.113999999999999,Wrapped/Stuffed
sancocho,7.5688,7.5097,0.1744279861970753,1.3864999999999998,790.325,0.4,2.0240345344080977,-1.7462433090678966,3.770277843475994,0.7211857600497054,-0.5268211080778332,1.2480068681275385,South American,simmer,expanded,B,False,72,99,27,Full Main,6.732211731610407,40.46,Soup/Stew
sardines_grilled,2.2532,6.8794,0.1916051199035331,1.4288999999999998,448.55,0.6,0.8123514280384219,-1.652318691967675,2.4646701200060965,-1.8741444293037937,-0.4247792507452054,-1.4493651785585886,Portuguese,grill,expanded,E,False,286,115,-171,Light Main,8.659648664145935,40.11,Other
sashimi,6.2072,7.112,0.0629854347994419,1.8165,326.0,0.0,1.8257099085976023,-2.7648517729796307,4.590561681577233,0.0563875085214254,-1.188852685920537,1.2452401944419624,Japanese,unknown,original,A,False,26,26,0,Light Main,8.188471541764956,31.73,Other
satay,7.3074,7.066,0.2351079257839079,1.5179,890.6,0.6,1.9888875333389828,-1.4477106116100291,3.436598144949012,0.5935577760973755,-0.1663480603571774,0.7599058364545529,Thai,unknown,original,B,False,123,170,47,Full Main,5.2526222761737325,45.294,Protein Main
satay_indonesian,6.1523,7.1925,0.253680020757254,1.846,1094.0449999999998,0.6,1.816825995643776,-1.37168156692749,3.1885075625712656,0.0295827024044288,-0.0560193467298442,0.0856020491342731,Indonesian,grill,expanded,C,False,177,189,12,Full Main,5.260890461744486,60.275000000000006,Protein Main
scallion_pancake,8.4333,6.964,0.145579254449721,0.5236,324.4,0.5,2.132188154488383,-1.9270346365462363,4.059222791034619,1.1432760130213542,-0.698198837301892,1.8414748503232463,Chinese,unknown,original,A,False,45,65,20,Full Main,1.7435135764586682,10.44,Other
schnitzel,7.4181,7.3505,0.3886454747417314,2.279,1541.3300000000002,1.0,2.0039229596991017,-0.9450877269045544,2.949010686603656,0.6476068113824667,0.7457515328401104,-0.0981447214576437,German,deep_fry,expanded,D,False,221,279,58,Heavy Main,3.5231380419219307,63.080000000000005,Other
sfeeha,8.3445,7.9096,0.3120068417868014,2.51,1091.1,0.8,2.1216026392013205,-1.1647301626092368,3.2863328018105573,1.0999196053129885,0.290474850257468,0.8094447550555204,Lebanese,bake,expanded,C,False,160,253,93,Full Main,5.622069983543633,30.01,Other
shakshuka,8.6612,7.4834,0.1566349541233384,1.166,631.355,0.4,2.158853281103997,-1.853837313925264,4.0126905950292615,1.254547694516136,-0.6325217489071318,1.887069443423268,African,simmer,expanded,A,False,48,81,33,Light Main,9.514213169950876,15.644000000000002,Other
shashlik,7.4181,7.5325,0.4082318573771191,5.1215,2123.8,0.6,2.0039229596991017,-0.8959199881016098,2.8998429478007117,0.6476068113824667,0.8621056869555377,-0.214498875573071,Central Asian,grill,expanded,D,False,229,288,59,Full Main,7.130093568878564,51.352,Other
shawarma,7.8544,7.158,0.3031312637237955,2.0475,1046.9,0.8,2.061073884321651,-1.1935893536728055,3.2546632379944564,0.8606293415982339,0.2377489132107445,0.6228804283874894,Mediterranean,unknown,original,C,False,167,248,81,Full Main,6.336045956379411,57.934000000000005,Wrapped/Stuffed
simit,7.9826,7.8361,0.2085930123056449,0.5860000000000001,332.975,0.8,2.0772641729320283,-1.567370235031931,3.64463440796396,0.9232227139880144,-0.3238615934397483,1.2470843074277629,Turkish,bake,expanded,B,False,85,140,55,Full Main,3.474309623894112,12.685,Bread/Pastry
sinigang,7.7129,7.0812,0.1879552349351595,1.434,942.19,0.4,2.042894251743997,-1.671551456552386,3.7144457082963833,0.7915422730088895,-0.4464616249752703,1.23800389798416,Filipino,simmer,expanded,B,False,75,112,37,Full Main,7.724321542639486,43.18999999999999,Other
sisig,8.4418,7.2971,0.2742649021074548,1.899,1330.12,0.6,2.133195556011202,-1.2936608436277215,3.426856399638924,1.1474261196150612,0.0662664526265736,1.0811596669884875,Filipino,grill,expanded,B,False,127,212,85,Full Main,6.711926280347335,60.02,Other
som_tam,8.4548,7.1529,0.0035871560812386,0.181,107.15,0.0,2.1347343274285446,-5.630395568348659,7.7651298957772035,1.1537733414642588,-1.5417119455819943,2.695485287046253,Thai,cold,expanded,A,True,1,2,1,Side/Snack,6.444002234324814,5.859999999999999,Salad/Cold/Side
sopes,8.2292,7.6013,0.1586691847014456,0.9075,453.135,0.5,2.1076888046179385,-1.8409338435776592,3.948622648195598,1.0436246299889504,-0.6204372725340541,1.6640619025230046,Mexican,pan_fry,expanded,A,False,58,83,25,Light Main,6.108821121328479,16.685000000000002,Other
souffle,5.7318,7.419,0.2974611158696626,2.5855,839.9,0.8,1.7460296175218806,-1.212471765497946,2.9585013830198266,-0.1757255120253905,0.2040650385740343,-0.3797905505994248,French,unknown,original,D,False,219,244,25,Full Main,6.01692675092926,31.76,Other
soup,3.7433,6.733,0.1268497208512982,0.7254,312.4,0.4,1.3199675753230935,-2.0647521935597,3.384719768882793,-1.1466063310353671,-0.8094628251136885,-0.3371435059216786,Other,unknown,original,C,False,141,50,-91,Light Main,5.348555646949937,13.89,Other
souvlaki,8.5603,7.2506,0.2720715998352537,1.768,1337.3199999999997,0.6,2.1471352362685003,-1.3016900126378788,3.4488252489063798,1.2052834880096708,0.0532370007184749,1.1520464872911955,Greek,grill,expanded,B,False,121,209,88,Heavy Main,5.273905249795195,55.07,Other
spaetzle,2.2532,7.3799,0.139575093353475,0.9005000000000001,492.895,0.4,0.8123514280384219,-1.9691525189449908,2.7815039469834124,-1.8741444293037937,-0.7338669388871355,-1.1402774904166584,German,boil,expanded,D,False,252,58,-194,Full Main,3.398011458030568,18.685,Other
spanakopita,4.7362,7.365,0.2741309781639822,2.1975,655.7,0.8,1.5552351264197843,-1.2941492643141377,2.8493843907339222,-0.6618250561070262,0.0654708689065658,-0.7272959250135921,Mediterranean,unknown,original,D,False,238,211,-27,Full Main,6.8423608264245726,28.53,Wrapped/Stuffed
