dish_id,H_mean,E_composite,E_carbon,E_water,E_energy,log_H,log_E,log_DEI,DEI_z,Z_H,Z_E,cuisine,source,cook_method,DEI_tier,is_pareto,rank_DEI,rank_invE,rank_shift,category,protein_g,fat_g,carb_g,fiber_g,calorie_kcal,NDI,meal_role,log_NDI,log_DEI_N,H_controlled,log_DEI_ctrl,category_recipe,family,refinement_alpha
paneer_tikka,8.7381,0.2850173554547919,3.7719,919.3,0.6,2.1676927747301815,-1.2552052042349895,3.422897978965171,1.1619518660965005,1.292093952993314,0.13014208689681359,Indian,original,,B,False,130,228.0,98,Other,43.622,61.086,14.459,3.5040000000000004,773.09,8.440988214365182,Heavy Main,2.1330993887638097,4.2818496826641645,6.978086263988208,3.197979909202925,Dairy Main,,
panna_cotta,7.8093,0.0769170517835727,1.4655,585.5,0.0,2.0553153311535266,-2.5650276873427966,4.620343018496323,1.9447003917453247,0.8386093642598639,-1.106091027485461,Italian,original,,A,False,23,34.0,11,Dessert,4.8,56.4,36.6,0.0,664.1,1.0262823559013892,Full Main,0.0259429095714308,4.60219220957787,7.340493956354856,4.558433824211024,Dessert,Dessert,-0.1174012709339968
papaya_salad,5.6087,0.0108332800613693,0.201,106.2,0.0,1.7243189636260203,-4.52513239573871,6.2494513593647305,1.262837063886588,-0.2358288204589471,-1.4986658843455352,Thai,original,,A,False,3,4.0,1,Salad/Cold/Side,5.715,7.864999999999999,16.32,4.415,146.0,6.584247563699618,Side/Snack,1.8846800634728,7.44058075836033,7.048395419800166,6.477932386629726,Salad/Cold,Salad/Cold,0.0083185558051025
pasta_bolognese,7.1684,0.3871269799507092,6.6765,1951.1,0.4,1.9696824776870965,-0.949002526202116,2.9186850038892125,-0.21103949067915473,0.5256913270944154,0.7367308177735701,Italian,original,,D,False,227,278.0,51,Noodle/Rice,43.255,27.22,100.92000000000002,6.23,829.4000000000001,5.790065037713941,Heavy Main,1.7561435242876098,3.781236013598999,6.951647295405797,2.887981178615493,Red Meat Main,Noodle/Pasta,0.0460866036981628
pasta_carbonara,3.9581,0.20538029673412,1.8885,969.1,0.4,1.3757641121467097,-1.5828919124076954,2.958656024554405,-0.6987837611624101,-1.0417306961732382,-0.3429469350108281,Italian,original,,D,False,218,135.0,-83,Noodle/Rice,56.308,40.776,93.438,4.226,978.22,4.558069855242271,Heavy Main,1.5168992565599957,4.3036873104912825,7.092049097711911,3.541866223566916,Starch/Carb,Noodle/Pasta,0.0460866036981628
patatas_bravas,5.9025,0.2824044679241891,0.9015,553.7,1.0,1.775375989977531,-1.264414952226912,3.039790942204443,-0.2070016686917367,-0.09238160666707823,0.11462006202465845,Spanish,original,,C,False,200,223.0,23,Other,5.59,41.935,41.155,6.505000000000001,554.35,3.127943481510723,Full Main,1.1403757539490853,3.8238461029631416,7.169178987645142,3.234206093677477,Mixed/Other,,
peking_duck,9.5503,0.3637668649375477,2.945,1554.1,0.8,2.256572567611807,-1.0112420974817378,3.267814665093545,1.0906902782169898,1.6886488442178067,0.5979585660008169,Chinese,original,,C,False,164,267.0,103,Other,62.56499999999999,86.355,51.515,2.2350000000000003,1248.3,3.8075314895790737,Heavy Main,1.3369810761611414,3.635593115470789,7.175710981269975,2.981943945684386,Poultry Main,,
penne_arrabbiata,7.4601,0.1413938119152791,0.7355,486.7,0.4,2.009568818951563,-1.9562062894526868,3.96577510840425,1.3911759458133353,0.6681132204337213,-0.7230627253796139,Italian,original,,A,False,56,59.0,3,Other,18.236,17.568,103.091,6.878,636.49,3.265122614994569,Full Main,1.1832973163860552,4.5241557304060365,7.153572436808283,3.923818162890993,Starch/Carb,,
pho,8.3893,0.395002904915845,6.945,1978.0,0.4,2.126957084340491,-0.9288621598907282,3.0558192442312193,0.33827485640779975,1.1217931083009938,0.783518251893194,Vietnamese,original,,C,False,196,283.0,87,Noodle/Rice,33.29,15.54,133.345,3.29,830.05,4.622826055872258,Heavy Main,1.531006218486465,3.636554217387421,6.980751870073016,2.87201878863937,Red Meat Main,,
pita,4.6139,0.2214726334827755,0.7217,393.9,0.8,1.5290734863480782,-1.5074562479978146,3.036529734345893,-0.4741883831422346,-0.7215377662729399,-0.24734938313070526,Mediterranean,original,,D,False,203,151.0,-52,Wrapped/Stuffed,14.0,11.32,95.28,3.24,548.61,2.3762083963319816,Full Main,0.86550610654813,3.892101522004741,6.987013047268949,3.45150939492991,Starch/Carb,Bread/Pastry,-0.9559810324647846
pizza,5.6406,0.3198078040607087,2.9604,1015.5,0.8,1.7299904428304231,-1.140035075938477,2.8700255187689,-0.5570706782698134,-0.22025371453668482,0.3368169637331286,Italian,original,,D,False,235,257.0,22,Other,38.18000000000001,39.14,120.97,4.949999999999999,996.0,4.736701930376628,Heavy Main,1.5553410982499134,3.8402009162805433,7.043035649740103,3.092074353415492,Starch/Carb,,
pizza_margherita,2.5585,0.2942943620278918,2.4919,825.4,0.8,0.9394211492630095,-1.2231747811538989,2.1625959304169085,-1.9103351010018574,-1.7250823654145575,0.18525273558729996,Italian,original,,E,False,317,240.0,-77,Other,32.796,29.578,112.981,4.728,856.09,4.722437596200869,Heavy Main,1.552325106161354,3.96308740141822,7.146411880629139,3.189785177021507,Starch/Carb,,
pozole,4.3612,0.1813985581478384,1.1925,856.0,0.4,1.4727472488500897,-1.7070586898010562,3.179805938651146,-0.35950601283428496,-0.8449179940646527,-0.4854119812303678,Mexican,original,,C,False,179,106.0,-73,Soup/Stew,37.2,18.450000000000003,24.64,5.45,405.4,7.03741196587768,Full Main,1.9512404840984272,4.6618856877342605,7.169288106111677,3.676865051632687,Pork Main,,
pulled_pork,8.4804,0.4097443133224298,2.1585,1244.8,1.2,2.137757618502672,-0.892221939862241,3.029979558364913,0.2951819581545069,1.1662724860288327,0.8710905278743258,American,original,,D,False,206,290.0,84,Protein Main,55.45,28.19,15.76,1.11,548.1,5.801381816707488,Full Main,1.7580961334366283,3.7131721342383295,6.993043521816693,2.837137812190615,Pork Main,Pork,-0.2771660655565243
quesadilla,7.8093,0.2259953170821839,2.5205,790.1,0.5,2.0553153311535266,-1.487241000799824,3.5425563319533504,1.059091457276972,0.8386093642598639,-0.2204820930171082,Mexican,original,,B,False,104,156.0,52,Wrapped/Stuffed,41.505,36.85500000000001,42.075,3.395,677.4000000000001,6.619688171946806,Full Main,1.890048264903964,4.345799659405782,6.950377654484691,3.426036997675003,Dairy Main,,
quiche,6.3562,0.3547504593313247,3.3045,1352.2,0.8,1.8494307145104407,-1.0363406681399348,2.8857713826503755,-0.41525959808997404,0.129136435869923,0.544396033959897,French,original,,D,False,230,266.0,36,Other,47.85,97.3,49.92000000000001,1.62,1270.4,3.6503040934716,Heavy Main,1.294810477403932,3.672441835214992,7.137032788987745,3.001637782343861,Egg Dish,,
raita,6.0561,0.0280594219823921,0.5678,221.6,0.0,1.8010660285483546,-3.5734308038645355,5.37449683241289,1.3789461513117822,-0.01738673927963422,-1.3963328905914165,Indian,original,,A,False,11,8.0,-3,Salad/Cold/Side,15.926,1.414,9.941999999999998,0.802,111.5,16.06481082445208,Side/Snack,2.7766312168652534,6.887308070814347,6.855661508871094,5.498505612422982,Salad/Cold,,
ramen,2.0123,0.1942964691225439,1.321,979.9,0.4,0.6992783464901856,-1.6383700950616278,2.3376484415518135,-1.5829722134343918,-1.9917633326477728,-0.4087911192133812,Japanese,original,,E,False,299,126.0,-173,Noodle/Rice,45.43,23.055,95.71999999999998,4.265,784.5500000000001,4.330287221753668,Heavy Main,1.465633872782979,4.308776948892712,6.857276314996461,3.563680419328462,Mixed/Other,Noodle/Pasta,0.0460866036981628
ratatouille,2.3516,0.1346233349410699,0.74,403.2,0.4,0.8550959475459627,-2.005274511707828,2.860370459253791,-1.0628176671151648,-1.8261008423837122,-0.7632831752685475,French,original,,D,False,237,52.0,-185,Other,3.84,20.805,19.255,5.965,263.85,8.153898824734528,Light Main,2.0984961962669204,5.034420021184737,7.126469118048163,3.969090408614652,Mixed/Other,,
ravioli,6.7444,0.1935701450266944,2.0345,788.0,0.4,1.9087125309216884,-1.6421153256040386,3.5508278565257267,0.7317801390307542,0.3186742452436582,-0.413105893787096,Italian,original,,B,False,102,121.0,19,Other,31.24,35.95,67.93,3.94,719.5,5.570406737884153,Heavy Main,1.7174680742325992,4.477981285575604,7.238652141352956,3.621550346348776,Mixed/Other,,
red_curry,7.1218,0.2608840882697989,2.335,1529.6,0.4,1.963160502461841,-1.3436790765498106,3.3068395790116516,0.5161621026231857,0.5029389780042144,-0.013223124618971389,Thai,original,,C,False,154,198.0,44,Other,45.84999999999999,49.860000000000014,57.76499999999999,5.749999999999999,850.05,4.781676962725137,Heavy Main,1.5647913139992482,4.09681685830593,7.108989992648599,3.305039255794464,Poultry Main,Curry,0.1327871688535855
ribs,8.5646,0.5441126977074214,3.0445,1849.0,1.5,2.147637428992589,-0.6085988886785316,2.756236317671121,-0.46193152374422786,1.2073829536982523,1.6693144774424802,American,original,,D,False,257,313.0,56,Protein Main,83.08999999999999,42.245000000000005,22.115,1.195,814.0,4.905990405990406,Heavy Main,1.5904569902678152,3.3503087982360444,7.034032653433839,2.559359064947844,Pork Main,Pork,-0.2771660655565243
risotto,8.4772,0.1798937436216193,1.7245,701.2,0.4,2.137380206600282,-1.7153889156085966,3.852769122208879,1.6590615207703823,1.1647100929582612,-0.4943514278121211,Italian,original,,A,False,64,104.0,40,Noodle/Rice,15.500000000000002,34.45,33.620000000000005,1.41,502.4,3.5798901204952163,Full Main,1.27533210734248,4.310611322969549,7.001040361678254,3.661447676717485,Starch/Carb,Rice Dish,-0.0567413869002204
samgyeopsal,4.5518,0.274564609930532,1.809,1295.8,0.6,1.515522759127676,-1.2925686725753445,2.8080914317030206,-0.819904842846061,-0.7518579567987229,0.06804688604733809,Korean,original,,D,False,247,213.0,-34,Other,56.93000000000001,33.44,7.449999999999999,2.13,568.5,6.004749086543282,Full Main,1.792550670569589,4.166114386928848,7.091206519528977,3.251424170648675,Pork Main,Pork,-0.2771660655565243
samosa,6.6002,0.2564875522755967,0.7475,278.0,1.0,1.8870999516035554,-1.3606751446888634,3.247775096292419,0.2876099343465695,0.24826890750101888,-0.03934102684555065,Indian,original,,C,False,169,190.0,21,Wrapped/Stuffed,8.113999999999999,31.466,59.833,5.048,551.91,2.7594956023504165,Full Main,1.0150479102561478,3.8619465782864095,7.293022692395296,3.3475932402170794,Mixed/Other,Wrapped/Dumpling,-0.1575820781832785
sashimi,6.2072,0.0629854347994419,1.8165,326.0,0.0,1.8257099085976025,-2.7648517729796307,4.590561681577233,1.2452401944419629,0.05638750852142585,-1.188852685920537,Japanese,original,,A,False,26,26.0,0,Other,31.73,19.06,0.48,0.0,317.3,8.188471541764956,Light Main,2.1027272555112537,5.777998898946862,7.096299337728276,4.724425201106246,Seafood Main,Seafood,-0.0752983933632487
satay,7.3074,0.2351079257839079,1.5179,890.6,0.6,1.9888875333389828,-1.4477106116100291,3.436598144949012,0.7599058364545533,0.5935577760973759,-0.16634806035717745,Thai,original,,B,False,123,170.0,47,Protein Main,45.294,33.444,19.258000000000003,3.848,544.34,5.2526222761737325,Full Main,1.6587274330802804,4.232368877087122,7.064098264248354,3.402735985382371,Poultry Main,,
scallion_pancake,8.4333,0.145579254449721,0.5236,324.4,0.5,2.132188154488383,-1.9270346365462363,4.059222791034619,1.8414748503232468,1.1432760130213546,-0.698198837301892,Chinese,original,,A,False,45,65.0,20,Other,10.44,26.04,80.02,3.3800000000000003,601.0,1.7435135764586682,Full Main,0.5559023740024012,4.145739845453379,6.926931463394839,3.862451561412572,Starch/Carb,,
shawarma,7.8544,0.3031312637237955,2.0475,1046.9,0.8,2.061073884321651,-1.1935893536728055,3.2546632379944564,0.6228804283874898,0.8606293415982343,0.23774891321074454,Mediterranean,original,,C,False,167,248.0,81,Wrapped/Stuffed,57.934000000000005,16.321,42.078,2.873,551.8,6.336045956379411,Full Main,1.846254907702268,4.084947419867774,6.9893185055986455,3.137972409543006,Poultry Main,,
souffle,5.7318,0.2974611158696626,2.5855,839.9,0.8,1.7460296175218806,-1.212471765497946,2.9585013830198266,-0.3797905505994244,-0.17572551202539008,0.20406503857403432,French,original,,D,False,219,244.0,25,Other,31.76,48.080000000000005,19.64,0.54,637.5999999999999,6.01692675092926,Full Main,1.7945766224777695,4.11380435394422,7.149065992877103,3.179453483304134,Egg Dish,,
soup,3.7433,0.1268497208512982,0.7254,312.4,0.4,1.3199675753230935,-2.0647521935597,3.3847197688827935,-0.3371435059216784,-1.146606331035367,-0.8094628251136885,Other,original,,C,False,141,50.0,-91,Other,13.89,11.94,15.71,2.94,224.2,5.348555646949937,Light Main,1.6768265519260486,4.810186279085869,6.784415226582415,3.9793802969248326,Mixed/Other,,
spanakopita,4.7362,0.2741309781639822,2.1975,655.7,0.8,1.5552351264197843,-1.2941492643141377,2.8493843907339222,-0.7272959250135916,-0.6618250561070258,0.06547086890656588,Mediterranean,original,,D,False,238,211.0,-27,Wrapped/Stuffed,28.53,40.09,46.42,4.99,652.5999999999999,6.8423608264245726,Full Main,1.9231328221459507,4.252454725301707,7.292921317147794,3.2810534594396867,Mixed/Other,,
spring_rolls,7.0283,0.2903988081034614,1.1495,587.3,1.0,1.9499448558110806,-1.2365001003668423,3.186444956177923,0.295176856204013,0.4572878054734457,0.16211094926943273,Chinese,original,,C,False,178,236.0,58,Wrapped/Stuffed,22.545,39.025,42.885,3.06,613.9,3.0163607545917364,Full Main,1.104051056583999,3.7120440873992537,6.986371810536766,3.180461467570667,Mixed/Other,Wrapped/Dumpling,-0.1575820781832785
steak,5.4249,0.7815011469219191,15.4751,3955.0,0.6,1.6909994660769065,-0.2465386615312551,1.9375381276081616,-3.405104459153434,-0.3255687724499119,3.0795356867035224,American,original,,E,False,325,327.0,2,Protein Main,65.663,49.741,2.948,0.611,745.02,6.6841435597979055,Heavy Main,1.8997380886290525,3.1075785139543224,6.882366114166604,2.175501166295171,Red Meat Main,Beef,0.2092202168714154
sundubu_jjigae,7.7188,0.1660415503417002,1.23,659.6,0.4,2.0436589115400636,-1.795517218682975,3.8391761302230387,1.3710641999041013,0.7944229352327563,-0.5766412646713451,Korean,original,,A,False,66,88.0,22,Other,24.75,16.324999999999996,11.635,3.695,274.45,12.838609134837954,Light Main,2.5524569695625385,5.034512969585981,7.085757812150921,3.753604046183556,Plant Protein,,
sushi,5.081,0.0640243446175479,1.1451,510.9,0.0,1.625508092611595,-2.748491883301179,4.373999975912774,0.689203773192467,-0.49347720275291956,-1.1826809759453865,Japanese,original,,A,False,31,28.0,-3,Wrapped/Stuffed,20.05,3.09,47.39,0.6,304.15000000000003,5.118091983454469,Light Main,1.6327817101150668,5.507071686612172,7.0512780947017,4.701700773722915,Seafood Main,Seafood,-0.0752983933632487
sweet_and_sour,4.2962,0.3685525819004364,2.1365,1284.6,1.0,1.4577309110577392,-0.9981718858078552,2.4559027968655944,-1.50304252588164,-0.8766541033106416,0.6263884225709984,Chinese,original,,E,False,288,271.0,-17,Other,48.7,64.55,51.89000000000001,2.34,982.3,4.184389818106604,Heavy Main,1.4313608911862108,3.5726472019651734,6.753311879290402,2.9082049191473,Pork Main,,
tabbouleh,6.6965,0.0422978507033765,0.3775,443.6,0.0,1.9015850018450398,-3.1630190050156988,5.064604006860739,1.6070357714516545,0.2952871739685376,-1.311748597483117,Mediterranean,original,,A,False,15,18.0,3,Salad/Cold/Side,7.3,20.86,53.14,3.69,426.1,2.8244492736396043,Full Main,1.038313398209482,5.677692010862515,7.190154880149235,5.135731717566612,Mixed/Other,Salad/Cold,0.0083185558051025
taco,6.6002,0.418539769036379,6.887,1744.0,0.6,1.8870999516035554,-0.870983366001421,2.758083317604976,-0.6750715854999587,0.24826890750101888,0.9233404930009776,Mexican,original,,D,False,256,294.0,38,Wrapped/Stuffed,36.815000000000005,26.215,32.205,2.975,528.6,8.093634305325564,Full Main,2.091077864474936,3.8695499150630654,7.175930957260292,2.841715869371092,Red Meat Main,,
takoyaki,6.3849,0.1512882831212846,0.818,318.3,0.5,1.8539358276547306,-1.888568102552826,3.7425039302075565,0.8074331374133115,0.14314914872161325,-0.6642839886916982,Japanese,original,,B,False,73,74.0,1,Other,20.140000000000004,4.359999999999999,50.385,2.22,330.8,6.541669065852863,Light Main,1.878192341754873,4.79393711700446,7.012696036913563,3.83629032836399,Mixed/Other,,
tamale,8.034,0.1372645889738489,0.8955,663.0,0.3,2.0836825359370907,-1.985844909349968,4.069527445287059,1.695911290066738,0.9483186526840741,-0.7475926373826639,Mexican,original,,A,False,44,57.0,13,Wrapped/Stuffed,25.765,27.775,21.595,4.655,429.19999999999993,4.743875649048064,Full Main,1.5568544490938805,4.744859724024053,7.218029071091842,3.962426843145142,Mixed/Other,,
tandoori_chicken,4.489,0.2790571517430138,2.2714,1231.8,0.6,1.501629959799795,-1.276338673181596,2.7779686329813913,-0.8772550377637174,-0.7825199208086937,0.09473511695502368,Indian,original,,D,False,254,217.0,-37,Protein Main,68.57200000000002,20.236,15.869000000000002,4.234000000000001,519.3899999999999,7.793487181808099,Full Main,2.053288408217073,4.257569561824342,7.040034352314273,3.2279517229297374,Poultry Main,Chicken,0.2123495462457249
tapas,7.0751,0.1942673219562087,1.37,699.4,0.5,1.9565815777050317,-1.6385201201903663,3.595101697895398,0.8891020739428487,0.4801378041305577,-0.408964269812291,Spanish,original,,B,False,94,125.0,31,Other,19.76,35.540000000000006,22.4,1.78,486.8999999999999,4.988899646940313,Full Main,1.607215373811954,4.443202319702074,7.307889464534254,3.6274746333227528,Mixed/Other,,
tempura,7.4454,0.3320592974999239,2.3195,793.8,1.0,2.007596392026492,-1.1024417190864853,3.1100381111129773,0.25133823607581773,0.6609359772657826,0.40959774118996484,Japanese,original,,C,False,187,263.0,76,Other,36.7,55.41,30.97,1.08,749.3,4.388097481651466,Heavy Main,1.4788957576747614,3.784365284530544,7.010076188352379,3.049790288597799,Seafood Main,Seafood,-0.0752983933632487
teriyaki,3.3604,0.2907920050126571,2.45,1328.7,0.6,1.212060014508555,-1.23514702677961,2.447207041288165,-1.4980031874494988,-1.3335564268859679,0.16444676056353089,Japanese,original,,E,False,290,237.0,-53,Other,53.32000000000001,15.135,60.81,0.8049999999999999,605.1,4.819455503639936,Full Main,1.5726609556315585,3.9253744737602942,6.890512622734255,3.1652925100149574,Poultry Main,Chicken,0.2123495462457249
thai_iced_tea,5.6406,0.0243759548418201,0.3815,224.6,0.0,1.7299904428304231,-3.71415808986772,5.444148532698143,1.1979610473186413,-0.22025371453668482,-1.418214761855326,Thai,original,,A,False,9,7.0,-2,Beverage,2.64,2.64,33.870000000000005,0.0,165.0,2.8233372687918146,Side/Snack,1.037919613899893,6.209418679577989,7.120428640765409,5.677126015834207,Beverage,,
tikka_masala,6.5032,0.2352417448800396,2.3429,1215.7,0.4,1.8722943634502254,-1.44714159197171,3.3194359554219357,0.36646196703879186,0.20090886754931248,-0.16555309948947938,Indian,original,,C,False,151,171.0,20,Other,57.232000000000006,46.156,22.679,4.434,723.7900000000001,5.463351114714079,Heavy Main,1.6980623587584909,4.253305426143007,7.006297095433949,3.3939509217048744,Poultry Main,Curry,0.1327871688535855
tiramisu,7.9892,0.1078809838214075,1.522,947.6,0.0,2.0780906296088797,-2.226726661161836,4.304817290770716,1.848592965848545,0.9264451496960695,-0.9221478161524754,Italian,original,,A,False,33,39.0,6,Dessert,10.765,43.74,51.86000000000001,2.18,625.85,2.476707867776015,Full Main,0.9069302056335556,4.68813730395338,7.360190085791566,4.222812420442967,Dessert,Dessert,-0.1174012709339968
tom_kha,5.4627,0.1858816088936304,1.2495,895.9,0.4,1.6979431730237702,-1.682645319252838,3.3805884922766083,0.15166712830535306,-0.3071130043037832,-0.45878013260913625,Thai,original,,C,False,142,109.0,-33,Other,29.835000000000004,43.07999999999999,16.125,5.720000000000001,548.9,4.385090527375096,Full Main,1.47821027039442,4.3968032303923525,7.146926808931732,3.6493277666283546,Soup/Stew,,
tom_yum,7.7028,0.1541886022669634,1.563,430.0,0.4,2.0415838991235957,-1.869578735844416,3.9111626349680115,1.4336654278745633,0.7866109698798975,-0.6470544579946657,Thai,original,,A,False,60,76.0,16,Soup/Stew,27.715,2.62,12.375,4.460000000000001,160.3,19.071001432199186,Side/Snack,2.9481689317206525,5.301784208148023,7.020297567646959,3.818384341537464,Soup/Stew,Soup,-0.1164357598763221
tteokbokki,5.2591,0.1505269670921717,1.1205,499.0,0.4,1.6599599094482913,-1.8936130275079344,3.5535729369562254,0.2622863716557853,-0.4065202634189107,-0.668806635074696,Korean,original,,B,False,101,71.0,-30,Other,12.544999999999998,2.365,61.675,5.055,320.3,5.112948764213202,Light Main,1.631776295357884,4.641891774154677,6.790737102713696,3.809172520287335,Starch/Carb,,
udon,5.7463,0.1444559831100882,0.7345,524.2,0.4,1.7485561694273968,-1.9347804329893687,3.6833366024167655,0.536225783846937,-0.16864591842436186,-0.7048717022712988,Japanese,original,,B,False,81,62.0,-19,Noodle/Rice,25.68,5.069999999999999,156.29000000000002,5.94,793.9,3.100668208364392,Heavy Main,1.131617639348591,4.438035109021111,6.958320127006509,3.8747185171411447,Starch/Carb,,
vindaloo,7.5825,0.2360593776690798,1.7869,1368.3,0.4,2.025842960580599,-1.4436719053098617,3.469514865890461,0.8885706551886465,0.7278747553830907,-0.16069589980555582,Indian,original,,B,False,114,172.0,58,Other,58.352,44.93599999999999,19.179,6.034,718.89,5.759459373364141,Heavy Main,1.7508436115118402,4.310386865968913,7.2683723369377855,3.4272042841597976,Pork Main,,
waffle,4.5518,0.1785825277098203,1.208,550.2,0.5,1.515522759127676,-1.7227044444976627,3.238227203625339,-0.2497171673101678,-0.7518579567987229,-0.5021407894885551,American,original,,C,False,171,102.0,-69,Other,17.78,25.25,81.21,2.16,625.15,3.2753478270554166,Full Main,1.1864240701821576,4.299122413387752,7.2740508494801395,3.7070177816181937,Mixed/Other,,
wonton_soup,5.2029,0.1715262451683963,1.2425,723.1,0.4,1.6492161624425126,-1.763018991032632,3.4122351534751445,0.1100992938406054,-0.43395979172082727,-0.5440590855614327,Chinese,original,,B,False,131,95.0,-36,Other,33.800000000000004,15.17,32.885,1.35,408.72,5.637598194850105,Full Main,1.7294581228323316,4.537734903041502,6.926943785259224,3.6984376947318447,Mixed/Other,,
xiao_long_bao,8.4772,0.1355547936033021,0.862,650.8,0.3,2.137380206600282,-1.9983793395660985,4.135759546166381,1.9224598786900546,1.1647100929582612,-0.7577497857317934,Chinese,original,,A,False,39,55.0,16,Other,28.46,14.85,47.155,1.72,447.82,4.088325789009098,Full Main,1.4081355437106196,4.662823545942305,7.045776670794895,3.950807723097905,Mixed/Other,,
yakitori,2.2428,0.2192980503856408,1.4135,725.1,0.6,0.8077250852673804,-1.5173235137681689,2.3250485990355494,-1.6189545741966402,-1.8792222067831519,-0.2602676325865117,Japanese,original,,E,False,300,146.0,-154,Other,36.645,15.965,10.72,0.0,338.35,5.334627279359067,Light Main,1.674219019025266,4.277513109836215,6.923030289364149,3.452177090633477,Poultry Main,,
ackee_saltfish,7.7129,0.1479771222253908,1.1,273.725,0.5,2.042894251743997,-1.910697596724844,3.9535918484688413,1.4754964239941462,0.7915422730088899,-0.6839541509852561,Caribbean,expanded,saute,A,False,57,67.0,10,Protein Main,25.31,19.185,7.864999999999999,1.605,299.04999999999995,8.44594462551326,Light Main,2.1336864001929894,4.970873154885213,,,Seafood Main,,
adobo,3.6628,0.3835664436260561,2.0755,992.99,1.2,1.29822788225144,-0.9582424173121228,2.2564702995635626,-1.9014895065718764,-1.1859102817169376,0.7155792248549389,Filipino,expanded,braise,E,False,304,276.0,-28,Other,50.562,14.799,8.797,1.3090000000000002,381.7299999999999,7.180923379545444,Light Main,1.9714279791848128,3.911571070876428,,,Poultry Main,Pork,-0.2771660655565243
aji_de_gallina,7.0785,0.2064411581111852,1.872,1053.4300000000003,0.4,1.9570620208524148,-1.5777398558007347,3.5348018766531495,0.8184426671689387,0.48179784676804016,-0.33664482040089844,South American,expanded,simmer,B,False,107,137.0,30,Other,49.900000000000006,33.56000000000001,30.940000000000005,5.5600000000000005,619.4,6.173775906581849,Full Main,1.8203106291112063,4.505848561607902,,,Poultry Main,,
al_pastor,7.9826,0.26940861804542,1.831,1288.7500000000002,0.6,2.0772641729320283,-1.3115260257424055,3.3887901986744335,0.8858053262807281,0.9232227139880149,0.037417387707286906,Mexican,expanded,grill,C,False,137,204.0,67,Other,59.57,31.65,30.02,4.960000000000001,657.6,6.0031756564603285,Full Main,1.7922886052875966,4.208124408254257,,,Pork Main,,
aloo_gobi,8.5603,0.1261275381026411,0.4946,164.88,0.5,2.1471352362685003,-2.070461676803084,4.217596913071585,2.019036485760186,1.2052834880096712,-0.8137529977505148,Indian,expanded,stir_fry,A,False,35,49.0,14,Other,5.971,16.526,29.697,6.337000000000001,275.81,9.512193731040036,Light Main,2.2525745261953776,5.189523411091697,,,Mixed/Other,Curry,0.1327871688535855
anticucho,6.1642,0.6438722352678695,12.3135,3126.545,0.6,1.8187583633948297,-0.4402549650013634,2.2590133283961933,-2.226549515492852,0.03539285163561788,2.2619423671284697,South American,expanded,grill,E,False,303,320.0,17,Protein Main,53.454,30.991,5.568,1.823,534.6,9.330699437321211,Full Main,2.233309978536138,3.550147570259747,,,Red Meat Main,Beef,0.2092202168714154
arancini,5.9359,0.3167546374612211,1.976,747.29,1.0,1.7810186593619919,-1.149627819126513,2.930646478488505,-0.39475356199009104,-0.07607412899298542,0.3186794329971056,Italian,expanded,deep_fry,D,False,224,255.0,31,Other,16.52,53.43,49.7,1.02,746.2,2.622543929164137,Heavy Main,0.9641448120209044,3.640961189522195,,,Starch/Carb,,
arepa,8.5603,0.1550682589430726,1.1205,354.4699999999999,0.5,2.1471352362685003,-1.8638898787239384,4.011025114992439,1.8471122894670366,1.2052834880096712,-0.6418288014573655,South American,expanded,pan_fry,A,False,49,77.0,28,Wrapped/Stuffed,11.43,19.44,23.200000000000003,2.4,295.8,4.932989217979075,Light Main,1.5959451365567483,4.693610158635699,,,Starch/Carb,,
arroz_con_pollo,7.2606,0.2455558063386589,2.3725,1398.8249999999998,0.4,1.9824624700499247,-1.4042310405184233,3.3866935105683478,0.6749895376093358,0.5707077774402639,-0.10428176016907185,Caribbean,expanded,simmer,C,False,140,182.0,42,Noodle/Rice,42.56,26.775,64.265,2.405,674.5500000000001,5.072461861432285,Full Main,1.6238262739970657,4.200263999738507,,,Poultry Main,Rice Dish,-0.0567413869002204
asado,4.9488,0.7671063086509742,15.2865,3854.4,0.6,1.5991451229486682,-0.2651298840238828,1.864275006972551,-3.5520457991779764,-0.558023566480915,2.9940222326970614,South American,expanded,grill,E,False,327,324.5,-3,Other,65.0,37.5,0.0,0.0,625.0,7.790044444444445,Full Main,2.052846565186593,3.3092111150736856,,,Red Meat Main,,
bacalhau,6.7438,0.2658607847000939,1.7759999999999998,720.66,0.8,1.9086235642692968,-1.3247824729932374,3.233406037262534,0.30204003889612785,0.31838129654292624,0.01634125764679839,Portuguese,expanded,bake,C,False,172,200.0,28,Other,41.510000000000005,24.68,16.6,2.27,457.3,7.39875087130718,Full Main,2.0013111847868967,4.342313648409879,,,Seafood Main,,
bak_kut_teh,4.3571,0.2194583776857819,1.6685,1263.8900000000003,0.4,1.4718066984441045,-1.516592687747081,2.9883993861911855,-0.5876046121425647,-0.8469198101863229,-0.2593151980437582,Indonesian,expanded,simmer,D,False,215,147.0,-68,Other,56.290000000000006,28.225,6.985000000000001,1.475,516.75,6.223887922001129,Full Main,1.8283947793233917,4.35920753697136,,,Pork Main,,
