dish_id,H_mean,H_median,H_std,H_n,H_q25,H_q75,H_ci95,H_iqr,cuisine,cook_method_h,H_bert,E_carbon,E_carbon_ingredients,E_carbon_cooking,E_water,E_water_ingredients,E_energy,E_land,cook_method_e,n_ingredients,total_grams,missing_ingredients,E_carbon_norm,E_water_norm,E_energy_norm,E_composite_equal,E_composite_carbon_first,E_composite_water_first,E_composite_energy_first,E_composite,DEI,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,DEI_equal,log_DEI_equal,DEI_carbon_first,log_DEI_carbon_first,DEI_water_first,log_DEI_water_first,DEI_energy_first,log_DEI_energy_first,DEI_tier
hamburger,4.7247,7.893,1.944,500,5.979,8.011,0.17,2.033,American,grill,6.712,9.981,9.6865,0.285,2552.6,2551.6,0.6,51.339,grill,6,300,,0.6314476123505721,0.6134323300777356,0.406,0.5502933141427692,0.5705818886947199,0.5660780681265108,0.5142199856070769,0.5502933141427692,8.585784850684584,1.5528040668665077,-0.597303844467298,2.150107911333806,-0.992228303448073,1.8744293629231719,-2.866657666371245,8.585784850684584,2.150107911333806,8.280494165015234,2.1139026483814076,8.346375289961054,2.1218273476047287,9.188090957651369,2.2179081843916264,E
hot_and_sour_soup,4.9601,7.809,1.946,500,6.25,8.008,0.171,1.758,Chinese,boil,6.726,0.713,0.5135,0.19,403.6,402.6,0.4,0.482,boil,8,215,,0.0449028319376078,0.083357085907913,0.274,0.1340866392818403,0.1117906874457822,0.1214042509383585,0.1690649794613802,0.1340866392818403,36.991754186442336,1.6014259018239225,-2.009269126157478,3.6106950279814005,-0.8747915554892866,-0.7202432921378378,-0.15454826335144878,36.991754186442336,3.6106950279814005,44.36952767112751,3.7925529201037653,40.856065266762606,3.7100552868269974,29.33842369840434,3.3788980459274853,B
hummus,8.0037,7.963,1.419,500,7.653,8.022,0.124,0.368,Mediterranean,raw,7.347,0.2991,0.2896,0.0,1112.0,1111.0,0.0,1.46,raw,6,212,,0.0187083040337531,0.2580919872433725,0.01,0.0956000970923752,0.0763771488277196,0.1362230696301245,0.0742000728192814,0.0956000970923752,83.72062626951404,2.0799039347596766,-2.3475814433146778,4.427485378074355,0.6436047320526144,-0.960172117498998,1.6037768495516125,83.72062626951404,4.427485378074355,104.79181434297288,4.651975661422018,58.754365334240376,4.073365453825433,107.86647096012261,4.680894082177028,A
ice_cream,6.7171,7.943,1.397,500,7.553,8.02,0.122,0.467,Other,cold,7.338,1.5265,1.517,0.0,653.7,652.7,0.0,4.006,cold,4,280,,0.096386882311577,0.1450470898943591,0.01,0.0838113240686453,0.0869552136293783,0.0991202655250738,0.065358493051484,0.0838113240686453,80.14549435465771,1.9046565137725386,-2.4791871485395447,4.383843662312083,0.0017435599040372654,-1.0336644684124319,1.035408028316469,80.14549435465771,4.383843662312083,77.24781205908728,4.347018592517044,67.76717116744224,4.216077876612984,102.77317738505424,4.632524398596571,A
japchae,8.6219,7.937,1.393,500,7.499,8.019,0.122,0.52,Korean,stir_fry,7.318,4.039,3.792,0.2375,1118.6,1117.6,0.5,19.8775,stir_fry,9,280,,0.2553957041488205,0.259719952162647,0.34,0.2850385521038225,0.277627840115072,0.2787089021185286,0.2987789140778669,0.2850385521038225,30.248189012900813,2.154305478020615,-1.255130837321993,3.409436315342608,0.9520133879069983,0.2208055282810643,0.7312078596259339,30.248189012900813,3.409436315342608,31.055603056330263,3.435779244799705,30.93514392422708,3.4318928814443157,28.85712342388722,3.3623568749160144,C
katsu,8.0037,7.884,1.756,500,6.839,8.025,0.154,1.186,Japanese,deep_fry,6.973,2.1645,1.68,0.475,1433.4,1432.4,1.0,3.933,deep_fry,6,350,,0.1367640478169149,0.3373689455850109,0.67,0.3813776644673086,0.3202242603047102,0.3703754847467342,0.4535332483504815,0.3813776644673086,20.98628405829485,2.0799039347596766,-0.9639651494936455,3.043869084253322,0.6436047320526144,0.8213928700047686,-0.1777881379521542,20.98628405829485,3.043869084253322,24.99404633610227,3.2186376499508973,21.609691595740998,3.0731418990491184,17.647438261935097,2.8705906318784864,D
kebab,7.2672,7.952,1.518,500,7.558,8.019,0.133,0.461,Mediterranean,grill,7.286,5.291,4.9965,0.285,2279.8,2278.8,0.6,74.2845,grill,6,303,,0.3346311449210509,0.546143113414391,0.406,0.4289247527784806,0.4053513508141232,0.4582293429374583,0.4231935645838605,0.4289247527784806,16.942831937128062,1.9833710729291023,-0.8464737768875165,2.829844849816619,0.2761783732095961,1.1178060159736347,-0.8416276427640386,16.942831937128062,2.829844849816619,17.928150443816893,2.8863721280194685,15.85930737960591,2.763756544358139,17.17228381567207,2.8432966780426465,E
kimbap,8.6639,7.95,1.425,394,7.398,8.028,0.141,0.63,Korean,raw,7.307,2.6715,2.662,0.0,1000.1,999.1,0.0,10.481,cold,7,275,,0.1688506041040721,0.2304905820211281,0.01,0.1364470620417334,0.1445479475573181,0.1599579420365821,0.1048352965313,0.1364470620417334,63.49642029925187,2.159164967619153,-1.9918185634503343,4.150983531069487,0.9729664185538505,-0.7055281884179739,1.6784946069718245,63.49642029925187,4.150983531069487,59.93789705360205,4.093308977082229,54.163612570225375,3.9920093281931672,82.64296746099511,4.414529732455601,A
kimchi,4.6016,7.937,1.525,500,7.195,8.019,0.134,0.824,Korean,raw,7.178,0.1615,0.152,0.0,115.8,114.8,0.0,0.0725,raw,7,255,,0.01,0.0123679489734901,0.01,0.0107893163244967,0.0105919872433725,0.011183974486745,0.0105919872433725,0.0107893163244967,426.4959763532242,1.526404069104536,-4.529198863675368,6.0556029327799035,-1.0536406385106332,-1.488890725354862,0.43525008684422883,426.4959763532242,6.0556029327799035,434.44161083929384,6.074061553257124,411.4458599180207,6.019677443825914,434.44161083929384,6.074061553257124,A
kimchi_jjigae,4.7848,7.894,1.837,222,5.994,8.024,0.242,2.03,Korean,boil,6.817,1.121,0.9215,0.19,782.3,781.3,0.4,1.679,simmer,7,300,,0.0707239659911781,0.1767677396850707,0.274,0.1738305685587496,0.1480539179168567,0.1745648613403299,0.1988729264190622,0.1738305685587496,27.52565351233307,1.56544422674821,-1.749674198079432,3.315118424827642,-0.9622455143557918,-0.4724757940939092,-0.48976972026188254,27.52565351233307,3.315118424827642,32.31795596714314,3.4756229880620664,27.40986910688516,3.310903134925151,24.059584610916506,3.1805334456808083,C
korean_fried_chicken,4.7247,7.355,2.071,500,4.342,7.978,0.182,3.636,Korean,deep_fry,6.228,2.5675,2.083,0.475,1444.4,1443.4,1.0,3.8615,deep_fry,8,395,,0.1622687464041424,0.3400822204504684,0.67,0.3907836556182036,0.3336549283146883,0.3781082968262698,0.4605877417136527,0.3907836556182036,12.090321414609114,1.5528040668665077,-0.9396011825688586,2.4924052494353663,-0.992228303448073,0.8800307283263056,-1.8722590317743786,12.090321414609114,2.4924052494353663,14.160438222401668,2.6504520356964196,12.49562635799782,2.525378691721817,10.257980341425034,2.3280559725512253,E
korma,8.9184,7.969,1.602,500,7.591,8.02,0.14,0.429,Indian,simmer,7.243,2.2049,2.0054,0.19,1407.1,1406.1,0.4,4.151,simmer,9,375,,0.1393208463849645,0.3308817520430536,0.274,0.2480675328093393,0.2208808612032456,0.2687710876177679,0.2545506496070045,0.2480675328093393,35.951500379755615,2.188116558305492,-1.3940542601716381,3.58217081847713,1.0999318066401345,-0.009675380813394143,1.1096071874535287,35.951500379755615,3.58217081847713,40.37651769110793,3.6982483707089813,33.18214053099074,3.5020117953695316,35.03585637580942,3.556372004960594,B
kung_pao_chicken,5.3973,7.776,2.18,500,5.476,8.004,0.191,2.528,Chinese,stir_fry,6.489,1.9045,1.6575,0.2375,1127.7,1126.7,0.5,2.833,stir_fry,9,320,,0.1203094035670907,0.2619645704604345,0.34,0.2407579913425084,0.210645844398654,0.2460596361219899,0.2655684935068813,0.2407579913425084,22.417947457958583,1.6858988285285466,-1.4239630353241268,3.1098618638526734,-0.6566804840891945,-0.055243769093947195,-0.6014367149952473,22.417947457958583,3.1098618638526734,25.622627474128745,3.2434758467967257,21.934926366078837,3.08808017769797,20.323570498622225,3.011781320789343,D
larb,8.6219,7.913,1.697,500,7.214,8.022,0.149,0.808,Thai,raw,7.071,1.4525,1.2055,0.2375,989.5,988.5,0.5,2.679,stir_fry,7,265,,0.091703637409704,0.2278759716962327,0.34,0.2198598697019789,0.1878208116289102,0.2218638952005424,0.2498949022764842,0.2198598697019789,39.215433046908586,2.154305478020615,-1.5147648914724623,3.6690703694930775,0.9520133879069983,-0.1855246800883201,1.1375380679953184,39.215433046908586,3.6690703694930775,45.90492355572847,3.8265723783231405,38.861212601566734,3.6599966478259773,34.50210437050338,3.5410203184235938,B
lasagna,6.9741,7.942,1.903,500,6.798,8.013,0.167,1.215,Italian,bake,6.885,9.715,9.3255,0.38,2622.1,2621.1,0.8,46.906,bake,7,425,,0.6146132455411366,0.6305752940003985,0.538,0.5943961798471784,0.599450446270668,0.6034409583854834,0.5802971348853838,0.5943961798471784,11.733083482792686,1.942203287123987,-0.5202092125050639,2.4624124996290506,0.12995615219549078,2.149370892131696,-2.019414739936205,11.733083482792686,2.4624124996290506,11.63415598968627,2.453945253485864,11.557220144054066,2.4473103623585706,12.018153426481202,2.486418292220761,E
lo_mein,3.4085,7.776,2.125,500,5.239,8.001,0.186,2.762,Chinese,stir_fry,6.505,1.199,0.952,0.2375,762.1,761.1,0.5,1.77,stir_fry,7,320,,0.0756603592661254,0.1717851803866852,0.34,0.1958151798842702,0.165776474729734,0.1898076800098739,0.2318613849132026,0.1958151798842702,17.40671995917005,1.2262723118207028,-1.630584024392002,2.856856336212705,-1.6488563733858606,-0.33542160134812216,-1.3134347720377384,17.40671995917005,2.856856336212705,20.560818448799143,3.023387247615624,17.95765060624885,2.88801624174768,14.70059363820316,2.6878878765205325,D
lobster_roll,9.134,7.937,1.526,500,7.309,8.017,0.134,0.708,American,boil,7.177,2.36,2.1605,0.19,779.3,778.3,0.4,1.495,boil,6,265,,0.1491366745509173,0.176027755630855,0.274,0.1997214767272574,0.1870752761831724,0.1937980464531568,0.2182911075454431,0.1997214767272574,45.73368948434887,2.2120037147628073,-1.610831499389194,3.8228352141520014,1.2074906972939767,-0.3110693691201389,1.5185600664141157,45.73368948434887,3.8228352141520014,48.825265349636894,3.88824791145636,47.13153804781924,3.852942374560153,41.84320700328352,3.7339294660373237,B
mac_and_cheese,6.63,7.939,1.781,500,6.939,8.019,0.156,1.08,American,bake,6.986,2.8415,2.452,0.38,822.0,821.0,0.8,9.13,bake,5,310,,0.1796094099597264,0.186560195335858,0.538,0.3013898684318615,0.2709447538138277,0.2726824501578606,0.3605424013238961,0.3013898684318615,21.998085186128,1.891604804197771,-1.199350608378424,3.090955412576195,-0.041709034604078175,0.32274121531633754,-0.3644502499204157,21.998085186128,3.090955412576195,24.469933101401267,3.1974451435481566,24.31399599116767,3.1910521512560557,18.388960565123345,2.911750515274571,D
mango_sticky_rice,8.833,7.963,1.419,500,7.674,8.022,0.124,0.348,Thai,steam,7.382,1.1553,1.0033,0.1425,843.6,842.6,0.3,0.802,steam,5,371,,0.0728947132902895,0.1918880805262108,0.208,0.1575942646055001,0.1364193767766975,0.1661677185856778,0.1701956984541251,0.1575942646055001,56.048994055153734,2.178494707762995,-1.8477314943176473,4.026226202080642,1.0573273109915347,-0.5736944828639344,1.631021793855469,56.048994055153734,4.026226202080642,64.74886639057577,4.170516192944934,53.1571359057061,3.973252355525803,51.89907900275673,3.949301044402764,A
mapo_tofu,7.9222,7.744,1.757,500,6.736,8.003,0.154,1.267,Chinese,stir_fry,6.879,1.3605,1.1135,0.2375,933.4,932.4,0.5,1.5205,stir_fry,7,300,,0.085881224828997,0.2140382698823998,0.34,0.2133064982371322,0.1814501798850984,0.2134894411484491,0.2449798736778492,0.2133064982371322,37.139984320556955,2.069668945031008,-1.5450251887221362,3.6146941337531446,0.6029458749640794,-0.22637903146069172,0.8293249064247711,37.139984320556955,3.6146941337531446,43.66046925396634,3.7764430989789806,37.108158405320516,3.6138368485466144,32.33816672800545,3.4762481650964476,B
massaman_curry,9.0043,7.971,1.517,500,7.603,8.031,0.133,0.427,Thai,simmer,7.313,10.3715,10.172,0.19,3286.4,3285.4,0.4,49.873,simmer,9,630,,0.6561612222719426,0.7944324297388876,0.274,0.5748645506702768,0.5951887185706932,0.6297565204374295,0.4996484130027075,0.5748645506702768,15.663341894192687,2.197702241014536,-0.5536208299860484,2.7513230710005843,1.1427857431297685,2.0276088272848694,-0.8848230841551008,15.663341894192687,2.7513230710005843,15.12847894970731,2.716578990671713,14.298065534511029,2.66012425080814,18.021272089882945,2.891552842911856,E
minestrone,3.7548,7.831,2.009,500,5.579,8.003,0.176,2.424,Italian,simmer,6.638,0.5215,0.322,0.19,276.6,275.6,0.4,0.534,simmer,8,260,,0.0327833535766796,0.0520310942794498,0.274,0.1196048159520431,0.0978994503582023,0.1027113855338948,0.1582036119640324,0.1196048159520431,31.39338470706338,1.3230350214806996,-2.123562171118755,3.4465971925994543,-1.4760936468857422,-0.8105243790565061,-0.6655692678292361,31.39338470706338,3.4465971925994543,38.35363718858113,3.6468493652608016,36.55680410192611,3.5988673276098275,23.733971389058134,3.166907413758869,C
miso_soup,4.4745,7.861,1.719,500,6.701,8.016,0.151,1.315,Japanese,boil,6.965,0.4095,0.21,0.19,177.0,176.0,0.4,0.154,boil,3,90,,0.0256951991306015,0.0274636236794897,0.274,0.1090529409366971,0.0882135054851732,0.0886556116223952,0.1502897057025228,0.1090529409366971,41.030530323775054,1.4983946136407758,-2.2159218179984954,3.714316431639271,-1.117048500301465,-0.8763057881871694,-0.24074271211429554,41.030530323775054,3.714316431639271,50.72352555756972,3.9263898179176984,50.470578433973614,3.9213905612330695,29.772498249857772,3.39358508987616,B
moussaka,8.0445,7.936,1.683,500,7.316,8.013,0.148,0.697,Mediterranean,bake,7.124,7.8365,7.447,0.38,2160.3,2159.3,0.8,37.2145,bake,8,465,,0.4957284408361567,0.5166670819214669,0.538,0.5167985075858745,0.5115309908984451,0.5167656511697727,0.5220988806894059,0.5167985075858745,15.566027923684114,2.0849886281089525,-0.660102214316145,2.7450908424250975,0.6639591046809847,1.6656195001578231,-1.0016603954768384,15.566027923684114,2.7450908424250975,15.726319896807746,2.7553357352680483,15.56701762547516,2.7451544212863315,15.408000854890998,2.7348869105393483,E
naan,4.2057,7.952,1.559,500,7.42,8.019,0.137,0.599,Indian,bake,7.203,0.7861,0.3966,0.38,284.2,283.2,0.8,1.0705,bake,5,147,,0.0495291184555392,0.0539057205501295,0.538,0.2138116130018896,0.172740989365302,0.1738351398889495,0.2948587097514172,0.2138116130018896,19.670119601795584,1.4364407480604628,-1.5426599647386732,2.979100712799136,-1.25114789644132,-0.223230097176489,-1.0279177992648312,19.670119601795584,2.979100712799136,24.346856038354886,3.1924027257245076,24.193612423165494,3.186088648865881,14.26344164479878,2.6576997354311604,D
nachos,8.4138,7.926,1.95,500,6.485,8.01,0.171,1.526,Mexican,bake,6.823,1.9215,1.532,0.38,668.3,667.3,0.8,5.843,bake,6,250,,0.1213852841526561,0.1486483456248754,0.538,0.2693445432591771,0.2323547284825469,0.2391704938506017,0.3365084074443829,0.2693445432591771,31.238056276134806,2.129873214978523,-1.3117638889834855,3.4416371039620084,0.8481961098686656,0.12296755965383491,0.7252285502148307,31.238056276134806,3.4416371039620084,36.21101259676751,3.589363287947927,35.179088626441086,3.560451832960232,25.003238593349582,3.219005360212119,C
okonomiyaki,5.0732,7.921,1.509,377,7.327,8.02,0.152,0.692,Japanese,pan_fry,7.216,1.149,0.902,0.2375,755.9,754.9,0.5,1.762,pan_fry,6,315,,0.0724960046026977,0.1702558800079728,0.34,0.1942506282035568,0.163811972303342,0.1882519411546608,0.2306879711526676,0.1942506282035568,26.116775255335355,1.6239717822111375,-1.6386060557444653,3.262577837955603,-0.8183680372474055,-0.3451751678057799,-0.4731928694416256,26.116775255335355,3.262577837955603,30.969653369447283,3.4330078014603274,26.948991701668817,3.2939458829878925,21.991610462613128,3.0906610380202384,C
onigiri,6.63,7.886,1.636,500,7.13,8.014,0.143,0.884,Japanese,raw,7.085,1.0421,1.0326,0.0,436.0,435.0,0.0,0.573,cold,3,182,,0.0657306143322892,0.0913489136934422,0.01,0.0556931760085771,0.0582025355895051,0.0646071104297934,0.0442698820064328,0.0556931760085771,119.04510525632328,1.891604804197771,-2.887897652865271,4.779502457063042,-0.041709034604078175,-1.2089557222271232,1.167246687623045,119.04510525632328,4.779502457063042,113.91256296393213,4.735431162561538,102.62028367921857,4.631035609875799,149.76321823122552,5.00905550175604,A
orange_chicken,3.6724,7.742,2.172,500,4.768,8.004,0.19,3.236,Chinese,deep_fry,6.438,2.3175,1.833,0.475,1259.3,1258.3,1.0,3.257,deep_fry,8,345,,0.1464469730870037,0.2944252043053617,0.67,0.3702907257974551,0.3143297876198423,0.3513243454244318,0.4452180443480914,0.3702907257974551,9.917612686872321,1.3008453992874078,-0.9934668364816452,2.294312235769053,-1.5172014974881383,0.7522758223153736,-2.269477319803512,9.917612686872321,2.294312235769053,11.683270706884088,2.4581579644743643,10.453018835240144,2.34689082044698,8.248542588558593,2.1100365288088003,E
osso_buco,8.8757,7.964,1.591,500,7.362,8.021,0.139,0.659,Italian,braise,7.166,15.8045,15.225,0.57,4119.8,4118.8,1.2,82.0375,braise,7,395,,1.0000000000000002,0.9999999999999998,0.802,0.934,0.9505,0.9505,0.901,0.934,9.50289079229122,2.1833172054905856,-0.06827884075329438,2.25159604624388,1.0786295588158346,4.266493944036651,-3.1878643852208164,9.50289079229122,2.25159604624388,9.33792740662809,2.2340843225442386,9.33792740662809,2.2340843225442386,9.850943396226414,2.2875672268643847,E
pad_see_ew,7.3499,7.902,1.805,500,6.498,8.023,0.158,1.525,Thai,stir_fry,6.887,1.991,1.744,0.2375,1086.4,1085.4,0.5,2.18,stir_fry,6,390,,0.1257837371348207,0.2517774566473988,0.34,0.2391870645940731,0.21083623272926,0.2423346626074046,0.2643902984455549,0.2391870645940731,30.72866842725627,1.9946867076900137,-1.4305093361518917,3.4251960438419053,0.3174358883166125,-0.06503707834020306,0.38247296665681557,30.72866842725627,3.4251960438419053,34.86070636368365,3.551360302757603,30.32954477464596,3.412122312509249,27.799431534412157,3.3250155720850794,C
pad_thai,6.6737,7.919,1.956,500,6.257,8.011,0.171,1.754,Thai,stir_fry,6.777,2.316,2.069,0.2375,1001.9,1000.9,0.5,1.2365,stir_fry,9,390,,0.1463520424471009,0.2309345724536575,0.34,0.2390955383002528,0.2159096643369648,0.237055296838604,0.2643216537251896,0.2390955383002528,27.912273258814484,1.8981744287644857,-1.4308920650840489,3.3290664938485346,-0.01990790509771022,-0.06560766210576614,0.045699757008055925,27.912273258814484,3.3290664938485346,30.909686328744062,3.43106960820331,28.15250318807979,3.337636273832259,25.248404381347143,3.2287629609066837,C
paella,8.4967,7.942,1.657,500,7.128,8.014,0.145,0.886,Spanish,simmer,7.111,2.681,2.4815,0.19,1401.0,1400.0,0.4,2.6325,simmer,9,440,,0.1694518314901233,0.3293771177994817,0.274,0.2576096497632017,0.2355701951949321,0.2755515167722717,0.2617072373224013,0.2576096497632017,32.98284830482974,2.13967785281932,-1.3563098251926804,3.4959876780120003,0.8895534013120957,0.049811098926157704,0.839742302385938,32.98284830482974,3.4959876780120003,36.06865458072513,3.5854241939903653,30.835250335501,3.428658526960882,32.466431142417285,3.4802066676137366,C
palak_paneer,7.8001,7.953,1.608,500,7.555,8.018,0.141,0.463,Indian,simmer,7.231,2.7469,2.5474,0.19,774.7,773.7,0.4,9.786,simmer,9,390,,0.1736224509365211,0.174893113414391,0.274,0.2075051881169707,0.1990345038218583,0.1993521694413258,0.224128891087728,0.2075051881169707,37.58990351413808,2.0541365541261842,-1.5725989366506006,3.6267354907767846,0.5420324215835869,-0.2625449596917597,0.8045773812753466,37.58990351413808,3.6267354907767846,39.18968746736152,3.6684136373739618,39.1272391058466,3.6668188767651744,34.801849784492546,3.5496705400945636,B
pancake,5.8499,7.94,1.63,500,7.364,8.023,0.143,0.659,American,pan_fry,7.162,1.1345,0.8875,0.2375,513.5,512.5,0.5,2.114,pan_fry,5,255,,0.0715783417503036,0.110465168427347,0.34,0.1740145033925502,0.1484054629819886,0.1581271696512494,0.2155108775444126,0.1740145033925502,33.61731284434101,1.7664245670805667,-1.748616630410514,3.5150411974910805,-0.4308866347852573,-0.4713291265549153,0.04044249176965803,33.61731284434101,3.5150411974910805,39.418360230512405,3.674231703459896,36.994907408397914,3.610780265560432,27.14433752326237,3.301168461948622,B
paneer_tikka,9.0043,7.934,1.674,500,7.245,8.015,0.147,0.769,Indian,grill,7.1,3.7719,3.4774,0.285,919.3,918.3,0.6,13.7355,grill,8,290,,0.2384917215367896,0.2105603448275861,0.406,0.2850173554547919,0.2733859469752914,0.2664031027979905,0.3152630165910939,0.2850173554547919,31.59211124400535,2.197702241014536,-1.2552052042349897,3.452907445249526,1.1427857431297685,0.2206733863214549,0.9221123568083136,31.59211124400535,3.452907445249526,32.93622111751709,3.4945729979961087,33.79953125706582,3.520446934258662,28.561231499217882,3.3520502562622694,C
panna_cotta,8.1261,7.971,1.047,500,7.717,8.026,0.092,0.31,Italian,cold,7.57,1.4655,1.456,0.0,585.5,584.5,0.0,4.258,cold,3,230,,0.0925263696221952,0.128224785728523,0.01,0.0769170517835727,0.0808193812432283,0.0897439852698103,0.0601877888376795,0.0769170517835727,105.6475750379125,2.095081103667516,-2.5650276873427966,4.6601087910103125,0.7046678499377265,-1.0766440284605738,1.7813118783983004,105.6475750379125,4.6601087910103125,100.54642679760518,4.610619579014425,90.54757235896457,4.505875374019334,135.01243619225298,4.905366894138263,A
papaya_salad,5.653,7.961,1.615,500,7.442,8.025,0.142,0.583,Thai,raw,7.193,0.201,0.1915,0.0,106.2,105.2,0.0,0.1185,raw,7,120,,0.0124998401841079,0.0099999999999999,0.01,0.0108332800613693,0.0112499200920539,0.0106249600460269,0.0106249600460269,0.0108332800613693,521.8179506092705,1.7321863776931536,-4.52513239573871,6.257318773431864,-0.5291164379844295,-1.4886166511682437,0.9595002131838142,521.8179506092705,6.257318773431864,502.49245805691146,6.21958063097863,532.049059526947,6.276735702245819,532.049059526947,6.276735702245819,A
pasta_bolognese,7.5553,7.944,1.737,500,7.177,8.015,0.152,0.838,Italian,simmer,7.058,6.6765,6.477,0.19,1951.1,1950.1,0.4,33.44,simmer,7,375,,0.4223154126446333,0.4650655272074944,0.274,0.3871269799507092,0.3959240881241903,0.4066116167649055,0.3588452349630319,0.3871269799507092,19.516335443636542,2.0222493037384472,-0.949002526202116,2.971251829940563,0.4199061858133619,0.8572346586427885,-0.43732847282942655,19.516335443636542,2.971251829940563,19.082698493530696,2.9487820864983414,18.581121858031715,2.9221461114354375,21.054480494295387,3.0471133875643166,D
pasta_carbonara,4.7848,7.958,1.709,500,7.311,8.021,0.15,0.71,Italian,boil,7.116,1.8885,1.689,0.19,969.1,968.1,0.4,4.734,boil,5,272,,0.1192968100747938,0.2228440801275662,0.274,0.20538029673412,0.1838594250692884,0.2097462425824816,0.22253522255059,0.20538029673412,23.297268901087808,1.56544422674821,-1.5828919124076954,3.1483361391559055,-0.9622455143557918,-0.2757917380330722,-0.6864537763227195,23.297268901087808,3.1483361391559055,26.024230186713694,3.2590280343023013,22.81232760638562,3.1273010743337997,21.501315365536115,3.0681141130545875,D
patatas_bravas,6.4532,7.928,1.34,500,7.39,8.019,0.117,0.629,Spanish,deep_fry,7.31,0.9015,0.417,0.475,553.7,552.7,1.0,1.092,deep_fry,6,295,,0.0568324490187304,0.1203809547538369,0.67,0.2824044679241891,0.2260114631978244,0.2418985896316011,0.3793033509431419,0.2824044679241891,22.850913257265987,1.8645761318098517,-1.264414952226912,3.1289910840367634,-0.12991131599368527,0.20438439280958898,-0.33429570880327425,22.850913257265987,3.1289910840367634,28.55253405598995,3.3517456906917587,26.67729485247469,3.2838128235708415,17.013295516514813,2.833995127590571,D
peking_duck,9.6586,7.882,1.614,500,7.064,8.018,0.141,0.954,Chinese,roast,7.07,2.945,2.5555,0.38,1554.1,1553.1,0.8,4.405,roast,6,405,,0.1861596241130217,0.3671409706996212,0.538,0.3637668649375477,0.3193650547314162,0.364610391378066,0.4073251487031608,0.3637668649375477,26.551621191936242,2.2678487101851847,-1.0112420974817378,3.2790908076669227,1.4692040277068037,0.7116054429076415,0.7575985847991622,26.551621191936242,3.2790908076669227,30.243133545474524,3.4092691684784215,26.490193994457382,3.2767746265662376,23.712260415913402,3.165992231505858,C
penne_arrabbiata,7.9222,7.923,1.522,193,7.395,8.023,0.215,0.629,Italian,boil,7.216,0.7355,0.536,0.19,486.7,485.7,0.4,0.9621,boil,6,253,,0.0463267915361503,0.103854644209687,0.274,0.1413938119152791,0.1176270568204969,0.1320090199888811,0.1745453589364593,0.1413938119152791,56.029326126003696,2.069668945031008,-1.9562062894526868,4.025875234483695,0.6029458749640794,-0.6746896713936991,1.2776355463577784,56.029326126003696,4.025875234483695,67.35015067230289,4.209905140007589,60.01256581305788,4.094553970512285,45.38762902818838,3.815239579549707,A
pho,8.6639,7.916,1.767,500,6.884,8.016,0.155,1.132,Vietnamese,boil,6.974,6.945,6.7455,0.19,1978.0,1977.0,0.4,33.071,boil,8,355,,0.4393079971872403,0.4717007175602949,0.274,0.395002904915845,0.4060791779836938,0.4141773580769575,0.3647521786868838,0.395002904915845,21.93376274497484,2.159164967619153,-0.9288621598907282,3.088027127509881,0.9729664185538505,0.9063339364166936,0.06663248213715689,21.93376274497484,3.088027127509881,21.335494331472226,3.0603720863491497,20.918333247927517,3.0406259633614785,23.75283961617512,3.1677020861199106,D
pita,5.3447,7.926,1.741,500,7.193,8.021,0.153,0.827,Mediterranean,bake,7.042,0.7217,0.3322,0.38,393.9,392.9,0.8,0.9013,bake,5,155,,0.0454534296490442,0.0809644707992824,0.538,0.2214726334827755,0.1774678325243427,0.1863455928119023,0.3006044751120817,0.2214726334827755,24.132552703924347,1.6761054156801145,-1.5074562479978146,3.183561663677929,-0.6829216605659671,-0.1754705547370053,-0.5074511058289619,24.132552703924347,3.183561663677929,30.11644377449014,3.4050713273850253,28.681654979599937,3.356257719073521,17.779841760530026,2.8780653301884507,D
pizza,6.2269,7.92,1.892,500,6.465,8.014,0.166,1.549,Italian,bake,6.838,2.9604,2.5709,0.38,1015.5,1014.5,0.8,9.7745,bake,5,328,,0.1871342453493575,0.2342891668327685,0.538,0.3198078040607087,0.2866394143828709,0.2984281447537237,0.3743558530455315,0.3198078040607087,19.47075687627046,1.8288786166638875,-1.140035075938477,2.9689136926023645,-0.2428082406456541,0.43756040689900916,-0.6803686475446633,19.47075687627046,2.9689136926023645,21.72380938401788,3.078408865691914,20.86565932023173,3.0381047128843934,16.633638687205583,2.8114270718690895,D
pizza_margherita,3.5873,7.937,1.61,500,7.116,8.028,0.141,0.912,Italian,bake,7.126,2.4919,2.1024,0.38,825.4,824.4,0.8,7.8516,bake,6,296,,0.1574842421530397,0.1873988439306358,0.538,0.2942943620278918,0.2600918320591788,0.2675704825035778,0.3552207715209189,0.2942943620278918,12.18949617410616,1.2773998304027792,-1.2231747811538989,2.500574611556678,-1.5596563286321177,0.2785071423132023,-1.8381634709453198,12.18949617410616,2.500574611556678,13.792436200702298,2.624120340502295,13.40693475018132,2.59577209176051,10.098790069737642,2.3124156215957297,E
